UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-09-02 00:00:00,884.0,1498.0,0.0,0.0,0.0,117.0,267.0,80.0
2023-09-02 01:00:00,901.0,1434.0,0.0,0.0,0.0,77.0,273.0,124.0
2023-09-02 02:00:00,899.0,1425.0,0.0,0.0,0.0,10.0,286.0,136.0
2023-09-02 03:00:00,888.0,1496.0,0.0,0.0,0.0,0.0,241.0,90.0
2023-09-02 04:00:00,880.0,1509.0,0.0,0.0,0.0,0.0,219.0,95.0
2023-09-02 05:00:00,892.0,1526.0,0.0,0.0,0.0,0.0,247.0,26.0
2023-09-02 06:00:00,909.0,1469.0,0.0,0.0,0.0,0.0,265.0,29.0
2023-09-02 07:00:00,907.0,1167.0,0.0,0.0,0.0,0.0,257.0,27.0
2023-09-02 08:00:00,898.0,738.0,0.0,0.0,0.0,0.0,227.0,28.0
2023-09-02 09:00:00,893.0,470.0,0.0,0.0,0.0,0.0,199.0,26.0
2023-09-02 10:00:00,943.0,314.0,0.0,0.0,0.0,0.0,218.0,28.0
2023-09-02 11:00:00,1020.0,314.0,0.0,0.0,0.0,0.0,168.0,27.0
2023-09-02 12:00:00,1051.0,315.0,0.0,0.0,0.0,0.0,66.0,27.0
2023-09-02 13:00:00,1053.0,316.0,0.0,0.0,0.0,0.0,40.0,27.0
2023-09-02 14:00:00,1051.0,315.0,0.0,0.0,0.0,15.0,43.0,27.0
2023-09-02 15:00:00,1053.0,314.0,0.0,0.0,0.0,117.0,29.0,28.0
2023-09-02 16:00:00,1069.0,321.0,0.0,0.0,0.0,184.0,28.0,28.0
2023-09-02 17:00:00,1072.0,405.0,0.0,0.0,0.0,282.0,24.0,27.0
2023-09-02 18:00:00,1070.0,482.0,0.0,0.0,0.0,364.0,24.0,25.0
2023-09-02 19:00:00,1053.0,637.0,0.0,0.0,0.0,525.0,23.0,28.0
2023-09-02 20:00:00,1060.0,1051.0,0.0,0.0,0.0,538.0,32.0,26.0
2023-09-02 21:00:00,1052.0,1299.0,0.0,0.0,0.0,404.0,39.0,27.0
2023-09-02 22:00:00,1050.0,1480.0,0.0,0.0,0.0,306.0,45.0,80.0
2023-09-02 23:00:00,1062.0,1554.0,0.0,0.0,0.0,182.0,26.0,98.0
