,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-08-23 00:00:00,2023-08-25 17:59:20,3.0,426.53,613.0,1163.0,147.0,839.0,0.0,235.0
1,2023-08-23 01:00:00,2023-08-25 17:59:20,3.0,468.19,696.0,1367.0,150.0,622.0,0.0,238.0
2,2023-08-23 02:00:00,2023-08-25 17:59:20,3.0,480.06,587.0,1539.0,377.0,222.0,0.0,244.0
3,2023-08-23 03:00:00,2023-08-25 17:59:20,3.0,516.16,617.0,1616.0,378.0,5.0,4.0,246.0
4,2023-08-23 04:00:00,2023-08-25 17:59:20,3.0,533.81,634.0,1607.0,284.0,0.0,13.0,244.0
5,2023-08-23 05:00:00,2023-08-25 17:59:20,3.0,531.85,578.0,1574.0,278.0,0.0,1.0,244.0
6,2023-08-23 06:00:00,2023-08-25 17:59:20,3.0,522.66,489.0,1563.0,276.0,0.0,0.0,244.0
7,2023-08-23 07:00:00,2023-08-25 17:59:20,3.0,566.1,414.0,1533.0,38.0,0.0,0.0,240.0
8,2023-08-23 08:00:00,2023-08-25 17:59:20,3.0,564.59,395.0,1529.0,33.0,0.0,0.0,229.0
9,2023-08-23 09:00:00,2023-08-25 17:59:20,3.0,563.79,387.0,1525.0,33.0,0.0,0.0,229.0
10,2023-08-23 10:00:00,2023-08-25 17:59:20,3.0,564.8,396.0,1521.0,33.0,0.0,0.0,226.0
11,2023-08-23 11:00:00,2023-08-25 17:59:20,3.0,564.47,390.0,1510.0,33.0,0.0,0.0,226.0
12,2023-08-23 12:00:00,2023-08-25 17:59:20,3.0,564.05,388.0,1508.0,34.0,0.0,0.0,226.0
13,2023-08-23 13:00:00,2023-08-25 17:59:20,3.0,562.01,381.0,1542.0,34.0,0.0,0.0,225.0
14,2023-08-23 14:00:00,2023-08-25 17:59:20,3.0,555.05,382.0,1521.0,34.0,31.0,0.0,218.0
15,2023-08-23 15:00:00,2023-08-25 17:59:20,3.0,485.82,382.0,1272.0,34.0,370.0,0.0,214.0
16,2023-08-23 16:00:00,2023-08-25 17:59:20,3.0,407.82,382.0,1003.0,33.0,768.0,0.0,176.0
17,2023-08-23 17:00:00,2023-08-25 17:59:20,3.0,384.86,388.0,1002.0,33.0,934.0,0.0,175.0
18,2023-08-23 18:00:00,2023-08-25 17:59:20,3.0,374.09,396.0,1009.0,34.0,1025.0,1.0,172.0
19,2023-08-23 19:00:00,2023-08-25 17:59:20,3.0,369.51,398.0,1012.0,35.0,1067.0,2.0,175.0
20,2023-08-23 20:00:00,2023-08-25 17:59:20,3.0,377.67,403.0,1155.0,35.0,1061.0,1.0,179.0
21,2023-08-23 21:00:00,2023-08-25 17:59:20,3.0,386.36,449.0,1188.0,36.0,1052.0,9.0,184.0
22,2023-08-23 22:00:00,2023-08-25 17:59:20,3.0,412.24,580.0,1457.0,39.0,1023.0,39.0,197.0
23,2023-08-23 23:00:00,2023-08-25 17:59:20,3.0,432.55,675.0,1646.0,46.0,955.0,77.0,244.0
