UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-10-21 00:00:00,0.0,494.0,0.0,167.0,48.0,26.0,6.0
2023-10-21 01:00:00,0.0,508.0,0.0,171.0,54.0,28.0,1.0
2023-10-21 02:00:00,0.0,532.0,0.0,171.0,42.0,26.0,0.0
2023-10-21 03:00:00,0.0,582.0,0.0,171.0,43.0,27.0,0.0
2023-10-21 04:00:00,0.0,611.0,0.0,169.0,33.0,29.0,0.0
2023-10-21 05:00:00,0.0,599.0,0.0,161.0,30.0,27.0,0.0
2023-10-21 06:00:00,0.0,599.0,0.0,66.0,27.0,27.0,0.0
2023-10-21 07:00:00,0.0,601.0,0.0,64.0,6.0,28.0,0.0
2023-10-21 08:00:00,0.0,599.0,0.0,66.0,15.0,26.0,0.0
2023-10-21 09:00:00,0.0,601.0,0.0,63.0,12.0,27.0,0.0
2023-10-21 10:00:00,0.0,602.0,0.0,64.0,3.0,28.0,0.0
2023-10-21 11:00:00,0.0,600.0,0.0,64.0,11.0,27.0,0.0
2023-10-21 12:00:00,0.0,601.0,0.0,63.0,5.0,27.0,0.0
2023-10-21 13:00:00,0.0,600.0,0.0,64.0,1.0,27.0,0.0
2023-10-21 14:00:00,0.0,601.0,0.0,63.0,1.0,25.0,0.0
2023-10-21 15:00:00,0.0,603.0,0.0,63.0,2.0,25.0,0.0
2023-10-21 16:00:00,0.0,601.0,0.0,63.0,6.0,24.0,3.0
2023-10-21 17:00:00,0.0,602.0,0.0,64.0,10.0,26.0,8.0
2023-10-21 18:00:00,0.0,600.0,0.0,65.0,9.0,25.0,9.0
2023-10-21 19:00:00,0.0,599.0,0.0,64.0,2.0,25.0,9.0
2023-10-21 20:00:00,0.0,600.0,0.0,65.0,1.0,25.0,9.0
2023-10-21 21:00:00,0.0,599.0,0.0,63.0,1.0,25.0,9.0
2023-10-21 22:00:00,0.0,599.0,0.0,63.0,1.0,25.0,8.0
2023-10-21 23:00:00,0.0,599.0,0.0,64.0,1.0,25.0,5.0
