UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-03-11 00:00:00,0.0,634.0,0.0,34.0,207.0,25.0,12.0
2023-03-11 01:00:00,0.0,632.0,0.0,34.0,349.0,24.0,4.0
2023-03-11 02:00:00,0.0,634.0,0.0,77.0,396.0,24.0,0.0
2023-03-11 03:00:00,0.0,635.0,0.0,87.0,404.0,25.0,0.0
2023-03-11 04:00:00,0.0,634.0,0.0,87.0,407.0,25.0,0.0
2023-03-11 05:00:00,0.0,634.0,0.0,83.0,412.0,24.0,0.0
2023-03-11 06:00:00,0.0,635.0,0.0,34.0,353.0,24.0,0.0
2023-03-11 07:00:00,0.0,635.0,0.0,35.0,332.0,24.0,0.0
2023-03-11 08:00:00,0.0,635.0,0.0,35.0,295.0,25.0,0.0
2023-03-11 09:00:00,0.0,636.0,0.0,34.0,334.0,25.0,0.0
2023-03-11 10:00:00,0.0,635.0,0.0,34.0,365.0,25.0,0.0
2023-03-11 11:00:00,0.0,637.0,0.0,34.0,352.0,24.0,0.0
2023-03-11 12:00:00,0.0,636.0,0.0,35.0,303.0,25.0,0.0
2023-03-11 13:00:00,0.0,636.0,0.0,35.0,309.0,26.0,0.0
2023-03-11 14:00:00,0.0,636.0,0.0,34.0,298.0,26.0,0.0
2023-03-11 15:00:00,0.0,636.0,0.0,34.0,222.0,25.0,0.0
2023-03-11 16:00:00,0.0,635.0,0.0,34.0,185.0,25.0,4.0
2023-03-11 17:00:00,0.0,636.0,0.0,35.0,153.0,25.0,13.0
2023-03-11 18:00:00,0.0,635.0,0.0,34.0,113.0,26.0,13.0
2023-03-11 19:00:00,0.0,634.0,0.0,34.0,77.0,25.0,12.0
2023-03-11 20:00:00,0.0,633.0,0.0,33.0,50.0,25.0,12.0
2023-03-11 21:00:00,0.0,633.0,0.0,34.0,76.0,23.0,12.0
2023-03-11 22:00:00,0.0,633.0,0.0,34.0,85.0,25.0,14.0
2023-03-11 23:00:00,0.0,626.0,0.0,32.0,79.0,26.0,9.0
