Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
36936,2023-03-20 00:00:00,2024-07-17 00:00:00,3.1,271.47,0.0,888.0,0.0,89.0,216.0,24.0,6.0
36937,2023-03-20 01:00:00,2024-07-17 00:00:00,3.1,273.87,0.0,888.0,0.0,89.0,201.0,25.0,3.0
36938,2023-03-20 02:00:00,2024-07-17 00:00:00,3.1,281.58,0.0,898.0,0.0,90.0,168.0,24.0,0.0
36939,2023-03-20 03:00:00,2024-07-17 00:00:00,3.1,281.08,0.0,961.0,0.0,90.0,189.0,25.0,0.0
36940,2023-03-20 04:00:00,2024-07-17 00:00:00,3.1,279.91,0.0,960.0,0.0,89.0,195.0,25.0,0.0
36941,2023-03-20 05:00:00,2024-07-17 00:00:00,3.1,294.3,0.0,898.0,0.0,90.0,116.0,25.0,0.0
36942,2023-03-20 06:00:00,2024-07-17 00:00:00,3.1,305.61,0.0,897.0,0.0,89.0,75.0,25.0,0.0
36943,2023-03-20 07:00:00,2024-07-17 00:00:00,3.1,304.17,0.0,901.0,0.0,86.0,83.0,26.0,0.0
36944,2023-03-20 08:00:00,2024-07-17 00:00:00,3.1,318.86,0.0,904.0,0.0,37.0,84.0,24.0,0.0
36945,2023-03-20 09:00:00,2024-07-17 00:00:00,3.1,322.68,0.0,907.0,0.0,37.0,71.0,25.0,0.0
36946,2023-03-20 10:00:00,2024-07-17 00:00:00,3.1,315.65,0.0,906.0,0.0,38.0,94.0,24.0,0.0
36947,2023-03-20 11:00:00,2024-07-17 00:00:00,3.1,317.95,0.0,904.0,0.0,37.0,86.0,25.0,0.0
36948,2023-03-20 12:00:00,2024-07-17 00:00:00,3.1,303.37,0.0,906.0,0.0,89.0,85.0,25.0,0.0
36949,2023-03-20 13:00:00,2024-07-17 00:00:00,3.1,297.85,0.0,904.0,0.0,90.0,104.0,25.0,0.0
36950,2023-03-20 14:00:00,2024-07-17 00:00:00,3.1,293.74,0.0,882.0,0.0,90.0,114.0,25.0,0.0
36951,2023-03-20 15:00:00,2024-07-17 00:00:00,3.1,288.3,0.0,801.0,0.0,91.0,111.0,25.0,0.0
36952,2023-03-20 16:00:00,2024-07-17 00:00:00,3.1,288.02,0.0,801.0,0.0,89.0,116.0,23.0,0.0
36953,2023-03-20 17:00:00,2024-07-17 00:00:00,3.1,286.28,0.0,807.0,0.0,91.0,120.0,25.0,0.0
36954,2023-03-20 18:00:00,2024-07-17 00:00:00,3.1,284.05,0.0,803.0,0.0,90.0,129.0,25.0,1.0
36955,2023-03-20 19:00:00,2024-07-17 00:00:00,3.1,280.96,0.0,795.0,0.0,92.0,137.0,24.0,1.0
36956,2023-03-20 20:00:00,2024-07-17 00:00:00,3.1,279.94,0.0,789.0,0.0,89.0,143.0,25.0,3.0
36957,2023-03-20 21:00:00,2024-07-17 00:00:00,3.1,274.07,0.0,744.0,0.0,87.0,156.0,24.0,6.0
36958,2023-03-20 22:00:00,2024-07-17 00:00:00,3.1,279.17,0.0,638.0,0.0,38.0,152.0,25.0,7.0
36959,2023-03-20 23:00:00,2024-07-17 00:00:00,3.1,271.68,0.0,567.0,0.0,40.0,149.0,24.0,7.0
