Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
36960,2023-03-21 00:00:00,2024-07-17 00:00:00,3.1,265.86,0.0,494.0,0.0,37.0,133.0,27.0,3.0
36961,2023-03-21 01:00:00,2024-07-17 00:00:00,3.1,296.55,0.0,723.0,0.0,41.0,114.0,25.0,1.0
36962,2023-03-21 02:00:00,2024-07-17 00:00:00,3.1,303.52,0.0,799.0,0.0,37.0,113.0,25.0,0.0
36963,2023-03-21 03:00:00,2024-07-17 00:00:00,3.1,303.35,0.0,801.0,0.0,41.0,110.0,25.0,0.0
36964,2023-03-21 04:00:00,2024-07-17 00:00:00,3.1,319.82,0.0,803.0,0.0,38.0,63.0,25.0,0.0
36965,2023-03-21 05:00:00,2024-07-17 00:00:00,3.1,332.7,0.0,892.0,0.0,45.0,29.0,26.0,0.0
36966,2023-03-21 06:00:00,2024-07-17 00:00:00,3.1,319.0,0.0,907.0,0.0,93.0,26.0,26.0,0.0
36967,2023-03-21 07:00:00,2024-07-17 00:00:00,3.1,339.04,0.0,909.0,0.0,45.0,13.0,25.0,0.0
36968,2023-03-21 08:00:00,2024-07-17 00:00:00,3.1,339.88,0.0,914.0,0.0,46.0,9.0,26.0,0.0
36969,2023-03-21 09:00:00,2024-07-17 00:00:00,3.1,340.53,0.0,913.0,0.0,46.0,7.0,26.0,0.0
36970,2023-03-21 10:00:00,2024-07-17 00:00:00,3.1,341.62,0.0,915.0,0.0,49.0,3.0,24.0,0.0
36971,2023-03-21 11:00:00,2024-07-17 00:00:00,3.1,340.22,0.0,914.0,0.0,48.0,5.0,27.0,0.0
36972,2023-03-21 12:00:00,2024-07-17 00:00:00,3.1,321.86,0.0,916.0,0.0,103.0,9.0,25.0,0.0
36973,2023-03-21 13:00:00,2024-07-17 00:00:00,3.1,319.95,0.0,927.0,0.0,101.0,18.0,26.0,0.0
36974,2023-03-21 14:00:00,2024-07-17 00:00:00,3.1,313.08,0.0,935.0,0.0,99.0,44.0,27.0,0.0
36975,2023-03-21 15:00:00,2024-07-17 00:00:00,3.1,305.77,0.0,933.0,0.0,100.0,71.0,25.0,0.0
36976,2023-03-21 16:00:00,2024-07-17 00:00:00,3.1,307.95,0.0,933.0,0.0,104.0,58.0,26.0,0.0
36977,2023-03-21 17:00:00,2024-07-17 00:00:00,3.1,306.04,0.0,933.0,0.0,101.0,68.0,26.0,0.0
36978,2023-03-21 18:00:00,2024-07-17 00:00:00,3.1,306.59,0.0,932.0,0.0,102.0,72.0,24.0,6.0
36979,2023-03-21 19:00:00,2024-07-17 00:00:00,3.1,320.86,0.0,924.0,0.0,54.0,71.0,26.0,12.0
36980,2023-03-21 20:00:00,2024-07-17 00:00:00,3.1,322.5,0.0,907.0,0.0,51.0,66.0,26.0,12.0
36981,2023-03-21 21:00:00,2024-07-17 00:00:00,3.1,305.41,0.0,648.0,0.0,49.0,72.0,24.0,9.0
36982,2023-03-21 22:00:00,2024-07-17 00:00:00,3.1,307.08,0.0,806.0,0.0,51.0,96.0,26.0,9.0
36983,2023-03-21 23:00:00,2024-07-17 00:00:00,3.1,300.12,0.0,889.0,0.0,50.0,143.0,25.0,12.0
