Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
36624,2023-03-07 00:00:00,2024-07-17 00:00:00,3.1,310.17,0.0,880.0,0.0,36.0,112.0,26.0,5.0
36625,2023-03-07 01:00:00,2024-07-17 00:00:00,3.1,316.58,0.0,877.0,0.0,38.0,84.0,26.0,0.0
36626,2023-03-07 02:00:00,2024-07-17 00:00:00,3.1,327.24,0.0,880.0,0.0,36.0,53.0,26.0,0.0
36627,2023-03-07 03:00:00,2024-07-17 00:00:00,3.1,324.65,0.0,859.0,0.0,37.0,57.0,26.0,0.0
36628,2023-03-07 04:00:00,2024-07-17 00:00:00,3.1,317.25,0.0,866.0,0.0,37.0,80.0,27.0,0.0
36629,2023-03-07 05:00:00,2024-07-17 00:00:00,3.1,319.94,0.0,882.0,0.0,37.0,76.0,25.0,0.0
36630,2023-03-07 06:00:00,2024-07-17 00:00:00,3.1,319.71,0.0,871.0,0.0,36.0,75.0,26.0,0.0
36631,2023-03-07 07:00:00,2024-07-17 00:00:00,3.1,320.82,0.0,861.0,0.0,36.0,70.0,26.0,0.0
36632,2023-03-07 08:00:00,2024-07-17 00:00:00,3.1,320.54,0.0,862.0,0.0,38.0,69.0,26.0,0.0
36633,2023-03-07 09:00:00,2024-07-17 00:00:00,3.1,316.22,0.0,688.0,0.0,37.0,54.0,26.0,0.0
36634,2023-03-07 10:00:00,2024-07-17 00:00:00,3.1,315.62,0.0,679.0,0.0,36.0,55.0,26.0,0.0
36635,2023-03-07 11:00:00,2024-07-17 00:00:00,3.1,310.76,0.0,682.0,0.0,38.0,68.0,24.0,0.0
36636,2023-03-07 12:00:00,2024-07-17 00:00:00,3.1,306.24,0.0,682.0,0.0,40.0,77.0,25.0,0.0
36637,2023-03-07 13:00:00,2024-07-17 00:00:00,3.1,313.01,0.0,736.0,0.0,45.0,63.0,26.0,0.0
36638,2023-03-07 14:00:00,2024-07-17 00:00:00,3.1,303.91,0.0,768.0,0.0,87.0,54.0,26.0,0.0
36639,2023-03-07 15:00:00,2024-07-17 00:00:00,3.1,301.95,0.0,781.0,0.0,65.0,84.0,27.0,0.0
36640,2023-03-07 16:00:00,2024-07-17 00:00:00,3.1,283.22,0.0,780.0,0.0,87.0,126.0,26.0,0.0
36641,2023-03-07 17:00:00,2024-07-17 00:00:00,3.1,297.51,0.0,777.0,0.0,87.0,81.0,26.0,5.0
36642,2023-03-07 18:00:00,2024-07-17 00:00:00,3.1,320.26,0.0,751.0,0.0,43.0,54.0,26.0,8.0
36643,2023-03-07 19:00:00,2024-07-17 00:00:00,3.1,319.94,0.0,698.0,0.0,36.0,53.0,25.0,6.0
36644,2023-03-07 20:00:00,2024-07-17 00:00:00,3.1,328.12,0.0,748.0,0.0,35.0,44.0,24.0,10.0
36645,2023-03-07 21:00:00,2024-07-17 00:00:00,3.1,321.69,0.0,749.0,0.0,37.0,56.0,25.0,7.0
36646,2023-03-07 22:00:00,2024-07-17 00:00:00,3.1,324.86,0.0,749.0,0.0,35.0,51.0,25.0,9.0
36647,2023-03-07 23:00:00,2024-07-17 00:00:00,3.1,330.34,0.0,748.0,0.0,37.0,34.0,24.0,7.0
