Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
39144,2023-06-20 00:00:00,2024-07-17 00:00:00,3.1,229.09,0.0,288.0,0.0,43.0,360.0,24.0,11.0
39145,2023-06-20 01:00:00,2024-07-17 00:00:00,3.1,242.03,0.0,324.0,0.0,47.0,366.0,21.0,15.0
39146,2023-06-20 02:00:00,2024-07-17 00:00:00,3.1,225.75,0.0,352.0,0.0,148.0,355.0,24.0,13.0
39147,2023-06-20 03:00:00,2024-07-17 00:00:00,3.1,231.96,0.0,369.0,0.0,154.0,322.0,22.0,4.0
39148,2023-06-20 04:00:00,2024-07-17 00:00:00,3.1,234.58,0.0,383.0,0.0,151.0,320.0,24.0,0.0
39149,2023-06-20 05:00:00,2024-07-17 00:00:00,3.1,238.73,0.0,388.0,0.0,151.0,310.0,22.0,0.0
39150,2023-06-20 06:00:00,2024-07-17 00:00:00,3.1,230.87,0.0,350.0,0.0,150.0,295.0,22.0,0.0
39151,2023-06-20 07:00:00,2024-07-17 00:00:00,3.1,219.3,0.0,297.0,0.0,141.0,277.0,22.0,0.0
39152,2023-06-20 08:00:00,2024-07-17 00:00:00,3.1,61.54,0.0,17.0,0.0,41.0,274.0,24.0,0.0
39153,2023-06-20 09:00:00,2024-07-17 00:00:00,3.1,77.21,0.0,34.0,0.0,45.0,312.0,24.0,0.0
39154,2023-06-20 10:00:00,2024-07-17 00:00:00,3.1,58.16,0.0,16.0,0.0,43.0,331.0,23.0,0.0
39155,2023-06-20 11:00:00,2024-07-17 00:00:00,3.1,40.16,0.0,0.0,0.0,45.0,283.0,22.0,0.0
39156,2023-06-20 12:00:00,2024-07-17 00:00:00,3.1,67.8,0.0,20.0,0.0,44.0,226.0,24.0,0.0
39157,2023-06-20 13:00:00,2024-07-17 00:00:00,3.1,91.41,0.0,39.0,0.0,46.0,230.0,22.0,0.0
39158,2023-06-20 14:00:00,2024-07-17 00:00:00,3.1,96.28,0.0,40.0,0.0,46.0,204.0,23.0,0.0
39159,2023-06-20 15:00:00,2024-07-17 00:00:00,3.1,89.26,0.0,35.0,0.0,43.0,256.0,22.0,3.0
39160,2023-06-20 16:00:00,2024-07-17 00:00:00,3.1,48.61,0.0,0.0,0.0,49.0,328.0,23.0,5.0
39161,2023-06-20 17:00:00,2024-07-17 00:00:00,3.1,48.21,0.0,0.0,0.0,51.0,376.0,22.0,5.0
39162,2023-06-20 18:00:00,2024-07-17 00:00:00,3.1,49.87,0.0,0.0,0.0,49.0,373.0,21.0,6.0
39163,2023-06-20 19:00:00,2024-07-17 00:00:00,3.1,61.24,0.0,0.0,0.0,52.0,327.0,21.0,13.0
39164,2023-06-20 20:00:00,2024-07-17 00:00:00,3.1,57.31,0.0,0.0,0.0,53.0,296.0,22.0,10.0
39165,2023-06-20 21:00:00,2024-07-17 00:00:00,3.1,76.01,0.0,26.0,0.0,157.0,259.0,22.0,11.0
39166,2023-06-20 22:00:00,2024-07-17 00:00:00,3.1,72.45,0.0,26.0,0.0,161.0,245.0,22.0,8.0
39167,2023-06-20 23:00:00,2024-07-17 00:00:00,3.1,71.57,0.0,27.0,0.0,163.0,232.0,19.0,6.0
