Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
37920,2023-04-30 00:00:00,2024-07-17 00:00:00,3.1,396.08,0.0,632.0,0.0,126.0,20.0,26.0,15.0
37921,2023-04-30 01:00:00,2024-07-17 00:00:00,3.1,359.92,0.0,638.0,0.0,223.0,12.0,25.0,13.0
37922,2023-04-30 02:00:00,2024-07-17 00:00:00,3.1,355.96,0.0,641.0,0.0,227.0,14.0,25.0,7.0
37923,2023-04-30 03:00:00,2024-07-17 00:00:00,3.1,359.0,0.0,651.0,0.0,224.0,6.0,25.0,1.0
37924,2023-04-30 04:00:00,2024-07-17 00:00:00,3.1,362.41,0.0,657.0,0.0,218.0,4.0,25.0,0.0
37925,2023-04-30 05:00:00,2024-07-17 00:00:00,3.1,401.14,0.0,665.0,0.0,128.0,3.0,25.0,0.0
37926,2023-04-30 06:00:00,2024-07-17 00:00:00,3.1,400.89,0.0,667.0,0.0,129.0,3.0,25.0,0.0
37927,2023-04-30 07:00:00,2024-07-17 00:00:00,3.1,399.88,0.0,673.0,0.0,127.0,9.0,25.0,0.0
37928,2023-04-30 08:00:00,2024-07-17 00:00:00,3.1,388.58,0.0,652.0,0.0,129.0,27.0,26.0,0.0
37929,2023-04-30 09:00:00,2024-07-17 00:00:00,3.1,361.86,0.0,490.0,0.0,128.0,34.0,25.0,0.0
37930,2023-04-30 10:00:00,2024-07-17 00:00:00,3.1,322.47,0.0,359.0,0.0,128.0,51.0,25.0,0.0
37931,2023-04-30 11:00:00,2024-07-17 00:00:00,3.1,320.69,0.0,351.0,0.0,126.0,53.0,24.0,0.0
37932,2023-04-30 12:00:00,2024-07-17 00:00:00,3.1,327.37,0.0,402.0,0.0,128.0,66.0,25.0,0.0
37933,2023-04-30 13:00:00,2024-07-17 00:00:00,3.1,383.64,0.0,682.0,0.0,124.0,55.0,25.0,0.0
37934,2023-04-30 14:00:00,2024-07-17 00:00:00,3.1,361.86,0.0,521.0,0.0,123.0,54.0,25.0,2.0
37935,2023-04-30 15:00:00,2024-07-17 00:00:00,3.1,313.82,0.0,312.0,0.0,120.0,57.0,25.0,7.0
37936,2023-04-30 16:00:00,2024-07-17 00:00:00,3.1,323.43,0.0,302.0,0.0,119.0,42.0,24.0,12.0
37937,2023-04-30 17:00:00,2024-07-17 00:00:00,3.1,325.19,0.0,304.0,0.0,118.0,44.0,25.0,15.0
37938,2023-04-30 18:00:00,2024-07-17 00:00:00,3.1,326.84,0.0,304.0,0.0,117.0,41.0,26.0,15.0
37939,2023-04-30 19:00:00,2024-07-17 00:00:00,3.1,329.17,0.0,299.0,0.0,115.0,36.0,25.0,14.0
37940,2023-04-30 20:00:00,2024-07-17 00:00:00,3.1,337.21,0.0,299.0,0.0,112.0,27.0,25.0,15.0
37941,2023-04-30 21:00:00,2024-07-17 00:00:00,3.1,328.89,0.0,298.0,0.0,114.0,37.0,25.0,14.0
37942,2023-04-30 22:00:00,2024-07-17 00:00:00,3.1,306.44,0.0,299.0,0.0,115.0,74.0,25.0,11.0
37943,2023-04-30 23:00:00,2024-07-17 00:00:00,3.1,292.24,0.0,299.0,0.0,113.0,114.0,24.0,15.0
