UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-05-20 00:00:00,0.0,107.0,0.0,267.0,52.0,20.0,9.0
2023-05-20 01:00:00,0.0,107.0,0.0,267.0,76.0,22.0,3.0
2023-05-20 02:00:00,0.0,107.0,0.0,267.0,79.0,22.0,6.0
2023-05-20 03:00:00,0.0,107.0,0.0,225.0,62.0,22.0,0.0
2023-05-20 04:00:00,0.0,107.0,0.0,172.0,69.0,21.0,0.0
2023-05-20 05:00:00,0.0,107.0,0.0,171.0,116.0,23.0,0.0
2023-05-20 06:00:00,0.0,107.0,0.0,173.0,109.0,22.0,0.0
2023-05-20 07:00:00,0.0,108.0,0.0,140.0,66.0,21.0,0.0
2023-05-20 08:00:00,0.0,108.0,0.0,135.0,28.0,22.0,0.0
2023-05-20 09:00:00,0.0,107.0,0.0,112.0,19.0,19.0,0.0
2023-05-20 10:00:00,0.0,107.0,0.0,109.0,8.0,18.0,0.0
2023-05-20 11:00:00,0.0,107.0,0.0,113.0,13.0,20.0,0.0
2023-05-20 12:00:00,0.0,107.0,0.0,109.0,17.0,22.0,0.0
2023-05-20 13:00:00,0.0,107.0,0.0,111.0,19.0,20.0,0.0
2023-05-20 14:00:00,0.0,106.0,0.0,113.0,30.0,21.0,4.0
2023-05-20 15:00:00,0.0,107.0,0.0,171.0,16.0,20.0,11.0
2023-05-20 16:00:00,0.0,106.0,0.0,217.0,15.0,20.0,15.0
2023-05-20 17:00:00,0.0,107.0,0.0,261.0,8.0,22.0,15.0
2023-05-20 18:00:00,0.0,106.0,0.0,266.0,12.0,20.0,15.0
2023-05-20 19:00:00,0.0,106.0,2.0,272.0,10.0,20.0,15.0
2023-05-20 20:00:00,0.0,106.0,1.0,267.0,5.0,21.0,15.0
2023-05-20 21:00:00,0.0,106.0,0.0,272.0,5.0,20.0,15.0
2023-05-20 22:00:00,0.0,106.0,0.0,268.0,9.0,20.0,15.0
2023-05-20 23:00:00,0.0,106.0,0.0,269.0,15.0,21.0,9.0
