Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
40224,2023-08-04 00:00:00,2024-07-17 00:00:00,3.1,416.28,0.0,981.0,0.0,120.0,50.0,27.0,15.0
40225,2023-08-04 01:00:00,2024-07-17 00:00:00,3.1,394.08,0.0,979.0,0.0,127.0,117.0,27.0,14.0
40226,2023-08-04 02:00:00,2024-07-17 00:00:00,3.1,370.82,0.0,981.0,0.0,127.0,202.0,26.0,7.0
40227,2023-08-04 03:00:00,2024-07-17 00:00:00,3.1,366.05,0.0,988.0,0.0,118.0,229.0,27.0,3.0
40228,2023-08-04 04:00:00,2024-07-17 00:00:00,3.1,406.69,0.0,992.0,0.0,18.0,181.0,26.0,0.0
40229,2023-08-04 05:00:00,2024-07-17 00:00:00,3.1,410.69,0.0,990.0,0.0,19.0,164.0,28.0,0.0
40230,2023-08-04 06:00:00,2024-07-17 00:00:00,3.1,419.63,0.0,971.0,0.0,17.0,135.0,27.0,0.0
40231,2023-08-04 07:00:00,2024-07-17 00:00:00,3.1,406.5,0.0,886.0,0.0,19.0,155.0,27.0,0.0
40232,2023-08-04 08:00:00,2024-07-17 00:00:00,3.1,402.14,0.0,869.0,0.0,19.0,163.0,28.0,0.0
40233,2023-08-04 09:00:00,2024-07-17 00:00:00,3.1,400.51,0.0,786.0,0.0,20.0,146.0,28.0,0.0
40234,2023-08-04 10:00:00,2024-07-17 00:00:00,3.1,392.81,0.0,733.0,0.0,18.0,155.0,28.0,0.0
40235,2023-08-04 11:00:00,2024-07-17 00:00:00,3.1,405.36,0.0,697.0,0.0,20.0,113.0,27.0,0.0
40236,2023-08-04 12:00:00,2024-07-17 00:00:00,3.1,418.64,0.0,736.0,0.0,18.0,91.0,28.0,0.0
40237,2023-08-04 13:00:00,2024-07-17 00:00:00,3.1,438.26,0.0,838.0,0.0,19.0,62.0,26.0,0.0
40238,2023-08-04 14:00:00,2024-07-17 00:00:00,3.1,428.52,0.0,684.0,0.0,16.0,63.0,28.0,1.0
40239,2023-08-04 15:00:00,2024-07-17 00:00:00,3.1,426.8,0.0,603.0,0.0,19.0,55.0,28.0,8.0
40240,2023-08-04 16:00:00,2024-07-17 00:00:00,3.1,446.22,0.0,650.0,0.0,18.0,32.0,26.0,13.0
40241,2023-08-04 17:00:00,2024-07-17 00:00:00,3.1,453.97,0.0,703.0,0.0,20.0,19.0,28.0,14.0
40242,2023-08-04 18:00:00,2024-07-17 00:00:00,3.1,456.49,0.0,605.0,0.0,18.0,10.0,27.0,15.0
40243,2023-08-04 19:00:00,2024-07-17 00:00:00,3.1,454.09,0.0,610.0,0.0,20.0,10.0,28.0,13.0
40244,2023-08-04 20:00:00,2024-07-17 00:00:00,3.1,452.34,0.0,596.0,0.0,18.0,13.0,27.0,10.0
40245,2023-08-04 21:00:00,2024-07-17 00:00:00,3.1,446.15,0.0,588.0,0.0,20.0,19.0,27.0,8.0
40246,2023-08-04 22:00:00,2024-07-17 00:00:00,3.1,438.6,0.0,585.0,0.0,18.0,31.0,28.0,6.0
40247,2023-08-04 23:00:00,2024-07-17 00:00:00,3.1,435.73,0.0,668.0,0.0,21.0,44.0,27.0,4.0
