Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
36840,2023-03-16 00:00:00,2024-07-17 00:00:00,3.1,238.65,0.0,611.0,0.0,41.0,292.0,23.0,14.0
36841,2023-03-16 01:00:00,2024-07-17 00:00:00,3.1,235.29,0.0,661.0,0.0,67.0,299.0,24.0,8.0
36842,2023-03-16 02:00:00,2024-07-17 00:00:00,3.1,250.28,0.0,752.0,0.0,95.0,242.0,24.0,1.0
36843,2023-03-16 03:00:00,2024-07-17 00:00:00,3.1,267.89,0.0,753.0,0.0,93.0,171.0,23.0,0.0
36844,2023-03-16 04:00:00,2024-07-17 00:00:00,3.1,291.52,0.0,754.0,0.0,93.0,86.0,24.0,0.0
36845,2023-03-16 05:00:00,2024-07-17 00:00:00,3.1,308.81,0.0,757.0,0.0,94.0,32.0,24.0,0.0
36846,2023-03-16 06:00:00,2024-07-17 00:00:00,3.1,310.18,0.0,757.0,0.0,93.0,29.0,24.0,0.0
36847,2023-03-16 07:00:00,2024-07-17 00:00:00,3.1,312.38,0.0,759.0,0.0,92.0,24.0,24.0,0.0
36848,2023-03-16 08:00:00,2024-07-17 00:00:00,3.1,315.6,0.0,847.0,0.0,93.0,28.0,25.0,0.0
36849,2023-03-16 09:00:00,2024-07-17 00:00:00,3.1,313.61,0.0,862.0,0.0,91.0,38.0,26.0,0.0
36850,2023-03-16 10:00:00,2024-07-17 00:00:00,3.1,301.17,0.0,862.0,0.0,92.0,81.0,24.0,0.0
36851,2023-03-16 11:00:00,2024-07-17 00:00:00,3.1,295.11,0.0,863.0,0.0,91.0,105.0,23.0,0.0
36852,2023-03-16 12:00:00,2024-07-17 00:00:00,3.1,289.7,0.0,920.0,0.0,92.0,140.0,23.0,0.0
36853,2023-03-16 13:00:00,2024-07-17 00:00:00,3.1,289.86,0.0,973.0,0.0,90.0,154.0,25.0,0.0
36854,2023-03-16 14:00:00,2024-07-17 00:00:00,3.1,296.68,0.0,1052.0,0.0,92.0,142.0,26.0,0.0
36855,2023-03-16 15:00:00,2024-07-17 00:00:00,3.1,301.54,0.0,1088.0,0.0,91.0,129.0,27.0,0.0
36856,2023-03-16 16:00:00,2024-07-17 00:00:00,3.1,307.05,0.0,1019.0,0.0,89.0,101.0,25.0,7.0
36857,2023-03-16 17:00:00,2024-07-17 00:00:00,3.1,311.69,0.0,989.0,0.0,90.0,80.0,26.0,13.0
36858,2023-03-16 18:00:00,2024-07-17 00:00:00,3.1,311.87,0.0,887.0,0.0,89.0,63.0,26.0,15.0
36859,2023-03-16 19:00:00,2024-07-17 00:00:00,3.1,314.37,0.0,848.0,0.0,86.0,48.0,26.0,12.0
36860,2023-03-16 20:00:00,2024-07-17 00:00:00,3.1,333.72,0.0,748.0,0.0,37.0,29.0,24.0,12.0
36861,2023-03-16 21:00:00,2024-07-17 00:00:00,3.1,321.56,0.0,621.0,0.0,39.0,38.0,26.0,12.0
36862,2023-03-16 22:00:00,2024-07-17 00:00:00,3.1,305.88,0.0,494.0,0.0,39.0,51.0,25.0,13.0
36863,2023-03-16 23:00:00,2024-07-17 00:00:00,3.1,309.78,0.0,524.0,0.0,36.0,52.0,25.0,13.0
