UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-03-27 00:00:00,0.0,742.0,0.0,50.0,54.0,25.0,11.0
2023-03-27 01:00:00,0.0,830.0,0.0,53.0,97.0,25.0,5.0
2023-03-27 02:00:00,0.0,979.0,0.0,51.0,136.0,24.0,2.0
2023-03-27 03:00:00,0.0,988.0,0.0,50.0,131.0,25.0,0.0
2023-03-27 04:00:00,0.0,1004.0,0.0,50.0,151.0,25.0,0.0
2023-03-27 05:00:00,0.0,998.0,0.0,50.0,117.0,24.0,0.0
2023-03-27 06:00:00,0.0,926.0,0.0,141.0,116.0,25.0,0.0
2023-03-27 07:00:00,0.0,979.0,0.0,56.0,83.0,23.0,0.0
2023-03-27 08:00:00,0.0,991.0,0.0,50.0,53.0,25.0,0.0
2023-03-27 09:00:00,0.0,989.0,0.0,48.0,34.0,25.0,0.0
2023-03-27 10:00:00,0.0,987.0,0.0,48.0,19.0,24.0,0.0
2023-03-27 11:00:00,0.0,994.0,0.0,49.0,11.0,25.0,0.0
2023-03-27 12:00:00,0.0,1009.0,0.0,50.0,4.0,25.0,0.0
2023-03-27 13:00:00,0.0,1012.0,0.0,147.0,12.0,25.0,0.0
2023-03-27 14:00:00,0.0,1010.0,0.0,149.0,21.0,26.0,0.0
2023-03-27 15:00:00,0.0,1009.0,0.0,150.0,22.0,25.0,3.0
2023-03-27 16:00:00,0.0,1009.0,0.0,137.0,30.0,27.0,9.0
2023-03-27 17:00:00,0.0,1007.0,0.0,50.0,38.0,26.0,14.0
2023-03-27 18:00:00,0.0,1002.0,0.0,49.0,47.0,26.0,14.0
2023-03-27 19:00:00,0.0,1001.0,0.0,48.0,39.0,26.0,14.0
2023-03-27 20:00:00,0.0,982.0,0.0,50.0,52.0,26.0,11.0
2023-03-27 21:00:00,0.0,979.0,0.0,49.0,47.0,27.0,8.0
2023-03-27 22:00:00,0.0,953.0,0.0,49.0,46.0,26.0,9.0
2023-03-27 23:00:00,0.0,941.0,0.0,48.0,60.0,28.0,6.0
