Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
40368,2023-08-10 00:00:00,2024-07-17 00:00:00,3.1,381.97,0.0,1034.0,0.0,20.0,295.0,25.0,13.0
40369,2023-08-10 01:00:00,2024-07-17 00:00:00,3.1,380.76,0.0,1010.0,0.0,23.0,289.0,25.0,13.0
40370,2023-08-10 02:00:00,2024-07-17 00:00:00,3.1,375.54,0.0,1009.0,0.0,25.0,301.0,26.0,7.0
40371,2023-08-10 03:00:00,2024-07-17 00:00:00,3.1,373.53,0.0,1014.0,0.0,26.0,305.0,27.0,3.0
40372,2023-08-10 04:00:00,2024-07-17 00:00:00,3.1,376.53,0.0,1014.0,0.0,20.0,296.0,27.0,0.0
40373,2023-08-10 05:00:00,2024-07-17 00:00:00,3.1,375.44,0.0,998.0,0.0,19.0,296.0,27.0,0.0
40374,2023-08-10 06:00:00,2024-07-17 00:00:00,3.1,369.53,0.0,911.0,0.0,19.0,287.0,28.0,0.0
40375,2023-08-10 07:00:00,2024-07-17 00:00:00,3.1,343.84,0.0,741.0,0.0,19.0,312.0,27.0,0.0
40376,2023-08-10 08:00:00,2024-07-17 00:00:00,3.1,334.7,0.0,678.0,0.0,18.0,314.0,27.0,0.0
40377,2023-08-10 09:00:00,2024-07-17 00:00:00,3.1,331.76,0.0,626.0,0.0,17.0,297.0,27.0,0.0
40378,2023-08-10 10:00:00,2024-07-17 00:00:00,3.1,334.94,0.0,629.0,0.0,17.0,288.0,27.0,0.0
40379,2023-08-10 11:00:00,2024-07-17 00:00:00,3.1,334.61,0.0,629.0,0.0,18.0,288.0,27.0,0.0
40380,2023-08-10 12:00:00,2024-07-17 00:00:00,3.1,339.9,0.0,631.0,0.0,18.0,274.0,25.0,0.0
40381,2023-08-10 13:00:00,2024-07-17 00:00:00,3.1,344.08,0.0,642.0,0.0,18.0,265.0,26.0,0.0
40382,2023-08-10 14:00:00,2024-07-17 00:00:00,3.1,366.38,0.0,746.0,0.0,19.0,239.0,26.0,1.0
40383,2023-08-10 15:00:00,2024-07-17 00:00:00,3.1,381.65,0.0,724.0,0.0,16.0,197.0,25.0,9.0
40384,2023-08-10 16:00:00,2024-07-17 00:00:00,3.1,406.78,0.0,799.0,0.0,17.0,149.0,25.0,13.0
40385,2023-08-10 17:00:00,2024-07-17 00:00:00,3.1,430.21,0.0,821.0,0.0,17.0,90.0,25.0,11.0
40386,2023-08-10 18:00:00,2024-07-17 00:00:00,3.1,441.38,0.0,806.0,0.0,17.0,61.0,25.0,11.0
40387,2023-08-10 19:00:00,2024-07-17 00:00:00,3.1,459.52,0.0,948.0,0.0,19.0,28.0,26.0,11.0
40388,2023-08-10 20:00:00,2024-07-17 00:00:00,3.1,460.83,0.0,1063.0,0.0,18.0,35.0,26.0,13.0
40389,2023-08-10 21:00:00,2024-07-17 00:00:00,3.1,452.65,0.0,1048.0,0.0,17.0,58.0,27.0,15.0
40390,2023-08-10 22:00:00,2024-07-17 00:00:00,3.1,442.07,0.0,989.0,0.0,17.0,83.0,26.0,15.0
40391,2023-08-10 23:00:00,2024-07-17 00:00:00,3.1,427.48,0.0,1001.0,0.0,18.0,127.0,26.0,15.0
