Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
38232,2023-05-13 00:00:00,2024-07-17 00:00:00,3.1,207.47,0.0,151.0,0.0,226.0,48.0,4.0,15.0
38233,2023-05-13 01:00:00,2024-07-17 00:00:00,3.1,215.84,0.0,170.0,0.0,224.0,59.0,4.0,15.0
38234,2023-05-13 02:00:00,2024-07-17 00:00:00,3.1,232.92,0.0,217.0,0.0,231.0,59.0,5.0,10.0
38235,2023-05-13 03:00:00,2024-07-17 00:00:00,3.1,247.83,0.0,253.0,0.0,223.0,58.0,4.0,3.0
38236,2023-05-13 04:00:00,2024-07-17 00:00:00,3.1,221.09,0.0,215.0,0.0,231.0,65.0,4.0,0.0
38237,2023-05-13 05:00:00,2024-07-17 00:00:00,3.1,209.07,0.0,192.0,0.0,226.0,69.0,4.0,0.0
38238,2023-05-13 06:00:00,2024-07-17 00:00:00,3.1,228.36,0.0,230.0,0.0,231.0,66.0,4.0,0.0
38239,2023-05-13 07:00:00,2024-07-17 00:00:00,3.1,218.11,0.0,201.0,0.0,230.0,53.0,4.0,0.0
38240,2023-05-13 08:00:00,2024-07-17 00:00:00,3.1,230.72,0.0,203.0,0.0,227.0,26.0,4.0,0.0
38241,2023-05-13 09:00:00,2024-07-17 00:00:00,3.1,230.71,0.0,199.0,0.0,231.0,16.0,4.0,0.0
38242,2023-05-13 10:00:00,2024-07-17 00:00:00,3.1,236.24,0.0,198.0,0.0,208.0,26.0,5.0,0.0
38243,2023-05-13 11:00:00,2024-07-17 00:00:00,3.1,282.29,0.0,199.0,0.0,120.0,39.0,4.0,0.0
38244,2023-05-13 12:00:00,2024-07-17 00:00:00,3.1,256.06,0.0,165.0,0.0,123.0,43.0,4.0,0.0
38245,2023-05-13 13:00:00,2024-07-17 00:00:00,3.1,244.38,0.0,148.0,0.0,120.0,45.0,4.0,0.0
38246,2023-05-13 14:00:00,2024-07-17 00:00:00,3.1,242.76,0.0,149.0,0.0,121.0,57.0,4.0,4.0
38247,2023-05-13 15:00:00,2024-07-17 00:00:00,3.1,231.78,0.0,149.0,0.0,123.0,92.0,4.0,11.0
38248,2023-05-13 16:00:00,2024-07-17 00:00:00,3.1,229.5,0.0,149.0,0.0,122.0,108.0,4.0,15.0
38249,2023-05-13 17:00:00,2024-07-17 00:00:00,3.1,258.52,0.0,150.0,0.0,122.0,55.0,4.0,15.0
38250,2023-05-13 18:00:00,2024-07-17 00:00:00,3.1,252.25,0.0,149.0,0.0,135.0,50.0,4.0,15.0
38251,2023-05-13 19:00:00,2024-07-17 00:00:00,3.1,242.13,0.0,152.0,0.0,134.0,73.0,4.0,15.0
38252,2023-05-13 20:00:00,2024-07-17 00:00:00,3.1,233.64,0.0,150.0,0.0,135.0,85.0,5.0,15.0
38253,2023-05-13 21:00:00,2024-07-17 00:00:00,3.1,215.32,0.0,151.0,0.0,133.0,132.0,4.0,15.0
38254,2023-05-13 22:00:00,2024-07-17 00:00:00,3.1,195.74,0.0,150.0,0.0,137.0,182.0,4.0,15.0
38255,2023-05-13 23:00:00,2024-07-17 00:00:00,3.1,177.42,0.0,150.0,0.0,134.0,253.0,4.0,15.0
