Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
42336,2023-10-31 00:00:00,2024-07-17 00:00:00,3.1,314.38,0.0,865.0,0.0,129.0,2.0,27.0,6.0
42337,2023-10-31 01:00:00,2024-07-17 00:00:00,3.1,313.63,0.0,868.0,0.0,128.0,2.0,26.0,0.0
42338,2023-10-31 02:00:00,2024-07-17 00:00:00,3.1,313.02,0.0,868.0,0.0,128.0,2.0,28.0,0.0
42339,2023-10-31 03:00:00,2024-07-17 00:00:00,3.1,312.39,0.0,873.0,0.0,127.0,6.0,28.0,0.0
42340,2023-10-31 04:00:00,2024-07-17 00:00:00,3.1,311.35,0.0,876.0,0.0,130.0,7.0,28.0,0.0
42341,2023-10-31 05:00:00,2024-07-17 00:00:00,3.1,313.66,0.0,874.0,0.0,125.0,3.0,29.0,0.0
42342,2023-10-31 06:00:00,2024-07-17 00:00:00,3.1,327.39,0.0,876.0,0.0,82.0,5.0,27.0,0.0
42343,2023-10-31 07:00:00,2024-07-17 00:00:00,3.1,346.6,0.0,874.0,0.0,25.0,6.0,28.0,0.0
42344,2023-10-31 08:00:00,2024-07-17 00:00:00,3.1,347.64,0.0,855.0,0.0,25.0,2.0,28.0,0.0
42345,2023-10-31 09:00:00,2024-07-17 00:00:00,3.1,346.47,0.0,854.0,0.0,27.0,2.0,29.0,0.0
42346,2023-10-31 10:00:00,2024-07-17 00:00:00,3.1,346.88,0.0,855.0,0.0,25.0,4.0,28.0,0.0
42347,2023-10-31 11:00:00,2024-07-17 00:00:00,3.1,346.17,0.0,857.0,0.0,27.0,4.0,28.0,0.0
42348,2023-10-31 12:00:00,2024-07-17 00:00:00,3.1,341.63,0.0,879.0,0.0,37.0,9.0,27.0,0.0
42349,2023-10-31 13:00:00,2024-07-17 00:00:00,3.1,330.22,0.0,880.0,0.0,64.0,15.0,27.0,0.0
42350,2023-10-31 14:00:00,2024-07-17 00:00:00,3.1,307.0,0.0,882.0,0.0,128.0,26.0,27.0,0.0
42351,2023-10-31 15:00:00,2024-07-17 00:00:00,3.1,315.36,0.0,883.0,0.0,93.0,32.0,28.0,0.0
42352,2023-10-31 16:00:00,2024-07-17 00:00:00,3.1,302.89,0.0,881.0,0.0,127.0,43.0,27.0,2.0
42353,2023-10-31 17:00:00,2024-07-17 00:00:00,3.1,302.68,0.0,879.0,0.0,127.0,45.0,28.0,5.0
42354,2023-10-31 18:00:00,2024-07-17 00:00:00,3.1,305.83,0.0,863.0,0.0,127.0,34.0,28.0,9.0
42355,2023-10-31 19:00:00,2024-07-17 00:00:00,3.1,305.33,0.0,836.0,0.0,126.0,30.0,29.0,9.0
42356,2023-10-31 20:00:00,2024-07-17 00:00:00,3.1,310.17,0.0,860.0,0.0,105.0,38.0,28.0,6.0
42357,2023-10-31 21:00:00,2024-07-17 00:00:00,3.1,334.48,0.0,862.0,0.0,26.0,45.0,27.0,9.0
42358,2023-10-31 22:00:00,2024-07-17 00:00:00,3.1,334.97,0.0,836.0,0.0,26.0,36.0,29.0,5.0
42359,2023-10-31 23:00:00,2024-07-17 00:00:00,3.1,337.34,0.0,856.0,0.0,25.0,32.0,28.0,3.0
