Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
35064,2023-01-01 00:00:00,2024-07-17 00:00:00,3.1,259.91,0.0,510.0,0.0,226.0,269.0,25.0,0.0
35065,2023-01-01 01:00:00,2024-07-17 00:00:00,3.1,257.21,0.0,490.0,0.0,226.0,259.0,26.0,0.0
35066,2023-01-01 02:00:00,2024-07-17 00:00:00,3.1,267.22,0.0,525.0,0.0,226.0,249.0,26.0,0.0
35067,2023-01-01 03:00:00,2024-07-17 00:00:00,3.1,279.14,0.0,565.0,0.0,225.0,235.0,25.0,0.0
35068,2023-01-01 04:00:00,2024-07-17 00:00:00,3.1,285.64,0.0,595.0,0.0,225.0,231.0,26.0,0.0
35069,2023-01-01 05:00:00,2024-07-17 00:00:00,3.1,299.77,0.0,582.0,0.0,221.0,167.0,25.0,0.0
35070,2023-01-01 06:00:00,2024-07-17 00:00:00,3.1,312.56,0.0,562.0,0.0,209.0,118.0,26.0,0.0
35071,2023-01-01 07:00:00,2024-07-17 00:00:00,3.1,334.15,0.0,574.0,0.0,199.0,68.0,25.0,0.0
35072,2023-01-01 08:00:00,2024-07-17 00:00:00,3.1,354.23,0.0,568.0,0.0,183.0,24.0,27.0,0.0
35073,2023-01-01 09:00:00,2024-07-17 00:00:00,3.1,377.27,0.0,462.0,0.0,98.0,25.0,25.0,0.0
35074,2023-01-01 10:00:00,2024-07-17 00:00:00,3.1,393.97,0.0,471.0,0.0,86.0,11.0,25.0,0.0
35075,2023-01-01 11:00:00,2024-07-17 00:00:00,3.1,394.34,0.0,474.0,0.0,86.0,9.0,27.0,0.0
35076,2023-01-01 12:00:00,2024-07-17 00:00:00,3.1,389.13,0.0,459.0,0.0,83.0,19.0,25.0,0.0
35077,2023-01-01 13:00:00,2024-07-17 00:00:00,3.1,394.42,0.0,478.0,0.0,87.0,10.0,26.0,0.0
35078,2023-01-01 14:00:00,2024-07-17 00:00:00,3.1,343.62,0.0,481.0,0.0,184.0,11.0,25.0,0.0
35079,2023-01-01 15:00:00,2024-07-17 00:00:00,3.1,343.02,0.0,483.0,0.0,188.0,8.0,26.0,0.0
35080,2023-01-01 16:00:00,2024-07-17 00:00:00,3.1,315.3,0.0,394.0,0.0,185.0,26.0,26.0,0.0
35081,2023-01-01 17:00:00,2024-07-17 00:00:00,3.1,334.87,0.0,476.0,0.0,189.0,23.0,26.0,0.0
35082,2023-01-01 18:00:00,2024-07-17 00:00:00,3.1,338.03,0.0,466.0,0.0,185.0,17.0,27.0,3.0
35083,2023-01-01 19:00:00,2024-07-17 00:00:00,3.1,330.77,0.0,429.0,0.0,188.0,12.0,26.0,3.0
35084,2023-01-01 20:00:00,2024-07-17 00:00:00,3.1,313.56,0.0,412.0,0.0,188.0,47.0,25.0,5.0
35085,2023-01-01 21:00:00,2024-07-17 00:00:00,3.1,336.71,0.0,444.0,0.0,186.0,10.0,27.0,5.0
35086,2023-01-01 22:00:00,2024-07-17 00:00:00,3.1,327.12,0.0,404.0,0.0,189.0,5.0,26.0,3.0
35087,2023-01-01 23:00:00,2024-07-17 00:00:00,3.1,336.58,0.0,448.0,0.0,185.0,11.0,27.0,3.0
