Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
38784,2023-06-05 00:00:00,2024-07-17 00:00:00,3.1,201.14,0.0,448.0,0.0,161.0,219.0,24.0,15.0
38785,2023-06-05 01:00:00,2024-07-17 00:00:00,3.1,194.65,0.0,447.0,0.0,163.0,244.0,25.0,15.0
38786,2023-06-05 02:00:00,2024-07-17 00:00:00,3.1,188.91,0.0,448.0,0.0,151.0,278.0,25.0,12.0
38787,2023-06-05 03:00:00,2024-07-17 00:00:00,3.1,184.73,0.0,448.0,0.0,152.0,284.0,26.0,6.0
38788,2023-06-05 04:00:00,2024-07-17 00:00:00,3.1,180.4,0.0,451.0,0.0,153.0,296.0,25.0,0.0
38789,2023-06-05 05:00:00,2024-07-17 00:00:00,3.1,185.41,0.0,452.0,0.0,156.0,270.0,24.0,0.0
38790,2023-06-05 06:00:00,2024-07-17 00:00:00,3.1,183.06,0.0,425.0,0.0,150.0,258.0,26.0,0.0
38791,2023-06-05 07:00:00,2024-07-17 00:00:00,3.1,191.91,0.0,361.0,0.0,52.0,258.0,25.0,0.0
38792,2023-06-05 08:00:00,2024-07-17 00:00:00,3.1,192.89,0.0,379.0,0.0,52.0,271.0,25.0,0.0
38793,2023-06-05 09:00:00,2024-07-17 00:00:00,3.1,202.93,0.0,413.0,0.0,51.0,264.0,25.0,0.0
38794,2023-06-05 10:00:00,2024-07-17 00:00:00,3.1,200.62,0.0,443.0,0.0,51.0,297.0,26.0,0.0
38795,2023-06-05 11:00:00,2024-07-17 00:00:00,3.1,193.45,0.0,389.0,0.0,51.0,280.0,24.0,0.0
38796,2023-06-05 12:00:00,2024-07-17 00:00:00,3.1,186.68,0.0,333.0,0.0,51.0,259.0,17.0,0.0
38797,2023-06-05 13:00:00,2024-07-17 00:00:00,3.1,191.85,0.0,336.0,0.0,51.0,234.0,27.0,0.0
38798,2023-06-05 14:00:00,2024-07-17 00:00:00,3.1,195.48,0.0,333.0,0.0,49.0,231.0,27.0,5.0
38799,2023-06-05 15:00:00,2024-07-17 00:00:00,3.1,188.26,0.0,336.0,0.0,100.0,221.0,28.0,12.0
38800,2023-06-05 16:00:00,2024-07-17 00:00:00,3.1,167.94,0.0,333.0,0.0,207.0,204.0,26.0,15.0
38801,2023-06-05 17:00:00,2024-07-17 00:00:00,3.1,185.37,0.0,384.0,0.0,208.0,178.0,28.0,15.0
38802,2023-06-05 18:00:00,2024-07-17 00:00:00,3.1,198.76,0.0,400.0,0.0,209.0,138.0,26.0,15.0
38803,2023-06-05 19:00:00,2024-07-17 00:00:00,3.1,223.93,0.0,453.0,0.0,160.0,131.0,28.0,15.0
38804,2023-06-05 20:00:00,2024-07-17 00:00:00,3.1,226.26,0.0,461.0,0.0,155.0,134.0,27.0,15.0
38805,2023-06-05 21:00:00,2024-07-17 00:00:00,3.1,226.0,0.0,458.0,0.0,156.0,131.0,28.0,15.0
38806,2023-06-05 22:00:00,2024-07-17 00:00:00,3.1,225.53,0.0,457.0,0.0,154.0,135.0,27.0,15.0
38807,2023-06-05 23:00:00,2024-07-17 00:00:00,3.1,224.59,0.0,455.0,0.0,154.0,136.0,28.0,15.0
