UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-08-30 00:00:00,0.0,806.0,0.0,18.0,371.0,26.0,12.0
2023-08-30 01:00:00,0.0,861.0,0.0,18.0,370.0,25.0,6.0
2023-08-30 02:00:00,0.0,818.0,0.0,19.0,374.0,26.0,3.0
2023-08-30 03:00:00,0.0,926.0,0.0,17.0,363.0,26.0,0.0
2023-08-30 04:00:00,0.0,785.0,0.0,21.0,343.0,25.0,0.0
2023-08-30 05:00:00,0.0,790.0,0.0,19.0,351.0,26.0,0.0
2023-08-30 06:00:00,0.0,871.0,0.0,19.0,339.0,26.0,0.0
2023-08-30 07:00:00,0.0,822.0,0.0,18.0,347.0,25.0,0.0
2023-08-30 08:00:00,0.0,756.0,0.0,19.0,354.0,26.0,0.0
2023-08-30 09:00:00,0.0,793.0,0.0,20.0,366.0,26.0,0.0
2023-08-30 10:00:00,0.0,738.0,0.0,20.0,376.0,24.0,0.0
2023-08-30 11:00:00,0.0,714.0,0.0,19.0,381.0,26.0,0.0
2023-08-30 12:00:00,0.0,726.0,0.0,19.0,378.0,25.0,0.0
2023-08-30 13:00:00,0.0,767.0,0.0,20.0,371.0,24.0,0.0
2023-08-30 14:00:00,0.0,842.0,0.0,21.0,365.0,25.0,0.0
2023-08-30 15:00:00,0.0,838.0,0.0,20.0,371.0,24.0,4.0
2023-08-30 16:00:00,0.0,787.0,0.0,20.0,359.0,24.0,11.0
2023-08-30 17:00:00,0.0,755.0,0.0,20.0,346.0,20.0,14.0
2023-08-30 18:00:00,0.0,639.0,0.0,18.0,336.0,21.0,13.0
2023-08-30 19:00:00,0.0,768.0,0.0,19.0,333.0,21.0,12.0
2023-08-30 20:00:00,0.0,644.0,0.0,18.0,341.0,20.0,15.0
2023-08-30 21:00:00,0.0,834.0,0.0,17.0,349.0,20.0,14.0
2023-08-30 22:00:00,0.0,786.0,0.0,17.0,350.0,23.0,15.0
2023-08-30 23:00:00,0.0,896.0,0.0,19.0,351.0,23.0,15.0
