UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-02-04 00:00:00,0.0,475.0,0.0,46.0,276.0,28.0,6.0
2023-02-04 01:00:00,0.0,484.0,0.0,48.0,319.0,27.0,0.0
2023-02-04 02:00:00,0.0,486.0,0.0,42.0,291.0,26.0,0.0
2023-02-04 03:00:00,0.0,500.0,0.0,47.0,244.0,29.0,0.0
2023-02-04 04:00:00,0.0,480.0,0.0,44.0,199.0,28.0,0.0
2023-02-04 05:00:00,0.0,479.0,0.0,46.0,199.0,27.0,0.0
2023-02-04 06:00:00,0.0,479.0,0.0,47.0,190.0,28.0,0.0
2023-02-04 07:00:00,0.0,479.0,0.0,42.0,175.0,28.0,0.0
2023-02-04 08:00:00,0.0,464.0,0.0,46.0,156.0,27.0,0.0
2023-02-04 09:00:00,0.0,393.0,0.0,45.0,133.0,28.0,0.0
2023-02-04 10:00:00,0.0,359.0,0.0,43.0,128.0,29.0,0.0
2023-02-04 11:00:00,0.0,358.0,0.0,46.0,121.0,28.0,0.0
2023-02-04 12:00:00,0.0,358.0,0.0,44.0,130.0,27.0,0.0
2023-02-04 13:00:00,0.0,359.0,0.0,44.0,127.0,27.0,0.0
2023-02-04 14:00:00,0.0,359.0,0.0,46.0,130.0,26.0,0.0
2023-02-04 15:00:00,0.0,360.0,0.0,42.0,165.0,26.0,0.0
2023-02-04 16:00:00,0.0,359.0,0.0,42.0,184.0,27.0,0.0
2023-02-04 17:00:00,0.0,355.0,0.0,43.0,160.0,26.0,0.0
2023-02-04 18:00:00,0.0,357.0,0.0,45.0,155.0,26.0,0.0
2023-02-04 19:00:00,0.0,377.0,0.0,43.0,135.0,26.0,0.0
2023-02-04 20:00:00,0.0,376.0,0.0,47.0,147.0,27.0,3.0
2023-02-04 21:00:00,0.0,377.0,0.0,43.0,144.0,26.0,3.0
2023-02-04 22:00:00,0.0,378.0,0.0,46.0,106.0,25.0,3.0
2023-02-04 23:00:00,0.0,378.0,0.0,46.0,103.0,27.0,1.0
