UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-05-09 00:00:00,0.0,76.0,0.0,111.0,62.0,24.0,7.0
2023-05-09 01:00:00,0.0,80.0,0.0,109.0,118.0,21.0,5.0
2023-05-09 02:00:00,0.0,138.0,0.0,111.0,60.0,23.0,1.0
2023-05-09 03:00:00,0.0,124.0,0.0,110.0,53.0,22.0,0.0
2023-05-09 04:00:00,0.0,140.0,0.0,112.0,35.0,22.0,0.0
2023-05-09 05:00:00,0.0,129.0,0.0,111.0,24.0,23.0,0.0
2023-05-09 06:00:00,0.0,141.0,0.0,113.0,38.0,22.0,0.0
2023-05-09 07:00:00,0.0,110.0,0.0,113.0,44.0,23.0,0.0
2023-05-09 08:00:00,0.0,76.0,0.0,111.0,50.0,23.0,0.0
2023-05-09 09:00:00,0.0,76.0,0.0,111.0,66.0,24.0,0.0
2023-05-09 10:00:00,0.0,77.0,0.0,112.0,80.0,23.0,0.0
2023-05-09 11:00:00,0.0,78.0,0.0,113.0,83.0,23.0,0.0
2023-05-09 12:00:00,0.0,84.0,0.0,165.0,90.0,22.0,0.0
2023-05-09 13:00:00,0.0,108.0,0.0,163.0,94.0,21.0,0.0
2023-05-09 14:00:00,0.0,130.0,0.0,166.0,82.0,22.0,3.0
2023-05-09 15:00:00,0.0,81.0,0.0,166.0,55.0,21.0,6.0
2023-05-09 16:00:00,0.0,99.0,0.0,137.0,37.0,19.0,12.0
2023-05-09 17:00:00,0.0,145.0,0.0,111.0,16.0,18.0,13.0
2023-05-09 18:00:00,0.0,175.0,0.0,111.0,5.0,19.0,15.0
2023-05-09 19:00:00,0.0,197.0,0.0,106.0,2.0,18.0,15.0
2023-05-09 20:00:00,0.0,165.0,0.0,109.0,2.0,21.0,14.0
2023-05-09 21:00:00,0.0,149.0,0.0,107.0,3.0,20.0,11.0
2023-05-09 22:00:00,0.0,148.0,0.0,107.0,9.0,19.0,9.0
2023-05-09 23:00:00,0.0,149.0,0.0,104.0,36.0,18.0,11.0
