Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
37584,2023-04-16 00:00:00,2024-07-17 00:00:00,3.1,310.36,0.0,450.0,0.0,69.0,2.0,24.0,10.0
37585,2023-04-16 01:00:00,2024-07-17 00:00:00,3.1,307.47,0.0,447.0,0.0,72.0,1.0,24.0,7.0
37586,2023-04-16 02:00:00,2024-07-17 00:00:00,3.1,305.07,0.0,448.0,0.0,71.0,2.0,25.0,3.0
37587,2023-04-16 03:00:00,2024-07-17 00:00:00,3.1,302.05,0.0,449.0,0.0,72.0,3.0,26.0,0.0
37588,2023-04-16 04:00:00,2024-07-17 00:00:00,3.1,291.5,0.0,453.0,0.0,71.0,27.0,24.0,0.0
37589,2023-04-16 05:00:00,2024-07-17 00:00:00,3.1,277.81,0.0,452.0,0.0,71.0,54.0,25.0,0.0
37590,2023-04-16 06:00:00,2024-07-17 00:00:00,3.1,268.93,0.0,455.0,0.0,81.0,65.0,25.0,0.0
37591,2023-04-16 07:00:00,2024-07-17 00:00:00,3.1,260.77,0.0,456.0,0.0,83.0,83.0,25.0,0.0
37592,2023-04-16 08:00:00,2024-07-17 00:00:00,3.1,208.81,0.0,456.0,0.0,70.0,256.0,26.0,0.0
37593,2023-04-16 09:00:00,2024-07-17 00:00:00,3.1,203.48,0.0,457.0,0.0,71.0,279.0,24.0,0.0
37594,2023-04-16 10:00:00,2024-07-17 00:00:00,3.1,210.31,0.0,457.0,0.0,69.0,252.0,26.0,0.0
37595,2023-04-16 11:00:00,2024-07-17 00:00:00,3.1,225.35,0.0,458.0,0.0,69.0,201.0,24.0,0.0
37596,2023-04-16 12:00:00,2024-07-17 00:00:00,3.1,223.07,0.0,457.0,0.0,71.0,204.0,26.0,0.0
37597,2023-04-16 13:00:00,2024-07-17 00:00:00,3.1,232.21,0.0,455.0,0.0,68.0,177.0,25.0,0.0
37598,2023-04-16 14:00:00,2024-07-17 00:00:00,3.1,242.41,0.0,456.0,0.0,70.0,145.0,25.0,0.0
37599,2023-04-16 15:00:00,2024-07-17 00:00:00,3.1,247.92,0.0,455.0,0.0,68.0,135.0,25.0,3.0
37600,2023-04-16 16:00:00,2024-07-17 00:00:00,3.1,248.81,0.0,454.0,0.0,70.0,134.0,25.0,6.0
37601,2023-04-16 17:00:00,2024-07-17 00:00:00,3.1,217.77,0.0,455.0,0.0,166.0,133.0,24.0,3.0
37602,2023-04-16 18:00:00,2024-07-17 00:00:00,3.1,217.01,0.0,454.0,0.0,168.0,133.0,24.0,3.0
37603,2023-04-16 19:00:00,2024-07-17 00:00:00,3.1,208.98,0.0,450.0,0.0,169.0,159.0,24.0,3.0
37604,2023-04-16 20:00:00,2024-07-17 00:00:00,3.1,146.2,0.0,315.0,0.0,136.0,330.0,25.0,3.0
37605,2023-04-16 21:00:00,2024-07-17 00:00:00,3.1,137.0,0.0,260.0,0.0,80.0,350.0,25.0,4.0
37606,2023-04-16 22:00:00,2024-07-17 00:00:00,3.1,138.3,0.0,261.0,0.0,71.0,377.0,24.0,11.0
37607,2023-04-16 23:00:00,2024-07-17 00:00:00,3.1,170.02,0.0,260.0,0.0,72.0,235.0,25.0,11.0
