UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-01-29 00:00:00,0.0,512.0,0.0,45.0,418.0,26.0,3.0
2023-01-29 01:00:00,0.0,628.0,0.0,46.0,424.0,26.0,0.0
2023-01-29 02:00:00,0.0,635.0,0.0,43.0,436.0,25.0,0.0
2023-01-29 03:00:00,0.0,634.0,0.0,47.0,390.0,26.0,0.0
2023-01-29 04:00:00,0.0,636.0,0.0,52.0,318.0,26.0,0.0
2023-01-29 05:00:00,0.0,635.0,0.0,44.0,311.0,26.0,0.0
2023-01-29 06:00:00,0.0,637.0,0.0,54.0,285.0,25.0,0.0
2023-01-29 07:00:00,0.0,636.0,0.0,103.0,190.0,22.0,0.0
2023-01-29 08:00:00,0.0,606.0,0.0,51.0,180.0,25.0,0.0
2023-01-29 09:00:00,0.0,637.0,0.0,43.0,150.0,26.0,0.0
2023-01-29 10:00:00,0.0,638.0,0.0,42.0,120.0,25.0,0.0
2023-01-29 11:00:00,0.0,640.0,0.0,43.0,87.0,26.0,0.0
2023-01-29 12:00:00,0.0,640.0,0.0,43.0,92.0,25.0,0.0
2023-01-29 13:00:00,0.0,639.0,0.0,44.0,148.0,25.0,0.0
2023-01-29 14:00:00,0.0,638.0,0.0,43.0,184.0,26.0,0.0
2023-01-29 15:00:00,0.0,636.0,0.0,43.0,221.0,25.0,0.0
2023-01-29 16:00:00,0.0,636.0,0.0,40.0,307.0,25.0,0.0
2023-01-29 17:00:00,0.0,637.0,0.0,41.0,325.0,25.0,4.0
2023-01-29 18:00:00,0.0,567.0,0.0,43.0,280.0,25.0,11.0
2023-01-29 19:00:00,0.0,633.0,0.0,42.0,209.0,25.0,11.0
2023-01-29 20:00:00,0.0,634.0,0.0,44.0,126.0,24.0,9.0
2023-01-29 21:00:00,0.0,634.0,0.0,43.0,69.0,25.0,9.0
2023-01-29 22:00:00,0.0,633.0,0.0,41.0,55.0,25.0,9.0
2023-01-29 23:00:00,0.0,633.0,0.0,43.0,26.0,25.0,12.0
