UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-02-14 00:00:00,0.0,202.0,0.0,71.0,426.0,28.0,5.0
2023-02-14 01:00:00,0.0,235.0,0.0,70.0,429.0,27.0,3.0
2023-02-14 02:00:00,0.0,241.0,0.0,70.0,437.0,26.0,0.0
2023-02-14 03:00:00,0.0,241.0,0.0,72.0,428.0,27.0,0.0
2023-02-14 04:00:00,0.0,242.0,0.0,69.0,428.0,28.0,0.0
2023-02-14 05:00:00,0.0,242.0,0.0,73.0,417.0,27.0,0.0
2023-02-14 06:00:00,0.0,242.0,0.0,72.0,393.0,28.0,0.0
2023-02-14 07:00:00,0.0,239.0,0.0,70.0,361.0,28.0,0.0
2023-02-14 08:00:00,0.0,239.0,0.0,72.0,348.0,28.0,0.0
2023-02-14 09:00:00,0.0,225.0,0.0,69.0,337.0,27.0,0.0
2023-02-14 10:00:00,0.0,218.0,0.0,70.0,324.0,28.0,0.0
2023-02-14 11:00:00,0.0,209.0,0.0,70.0,342.0,28.0,0.0
2023-02-14 12:00:00,0.0,228.0,0.0,69.0,320.0,27.0,0.0
2023-02-14 13:00:00,0.0,216.0,0.0,68.0,225.0,27.0,0.0
2023-02-14 14:00:00,0.0,243.0,0.0,66.0,168.0,26.0,0.0
2023-02-14 15:00:00,0.0,244.0,0.0,72.0,113.0,26.0,0.0
2023-02-14 16:00:00,0.0,251.0,0.0,119.0,80.0,27.0,0.0
2023-02-14 17:00:00,0.0,276.0,0.0,121.0,96.0,28.0,8.0
2023-02-14 18:00:00,0.0,361.0,0.0,109.0,102.0,27.0,12.0
2023-02-14 19:00:00,0.0,456.0,0.0,112.0,117.0,27.0,9.0
2023-02-14 20:00:00,0.0,552.0,0.0,66.0,125.0,27.0,9.0
2023-02-14 21:00:00,0.0,474.0,0.0,65.0,152.0,28.0,9.0
2023-02-14 22:00:00,0.0,538.0,0.0,64.0,182.0,27.0,12.0
2023-02-14 23:00:00,0.0,549.0,0.0,66.0,181.0,26.0,12.0
