Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
35184,2023-01-06 00:00:00,2024-07-17 00:00:00,3.1,330.72,0.0,644.0,0.0,194.0,122.0,28.0,2.0
35185,2023-01-06 01:00:00,2024-07-17 00:00:00,3.1,327.89,0.0,642.0,0.0,196.0,126.0,28.0,0.0
35186,2023-01-06 02:00:00,2024-07-17 00:00:00,3.1,342.23,0.0,643.0,0.0,150.0,129.0,27.0,0.0
35187,2023-01-06 03:00:00,2024-07-17 00:00:00,3.1,342.37,0.0,644.0,0.0,149.0,129.0,28.0,0.0
35188,2023-01-06 04:00:00,2024-07-17 00:00:00,3.1,341.12,0.0,645.0,0.0,156.0,126.0,28.0,0.0
35189,2023-01-06 05:00:00,2024-07-17 00:00:00,3.1,347.06,0.0,646.0,0.0,139.0,127.0,27.0,0.0
35190,2023-01-06 06:00:00,2024-07-17 00:00:00,3.1,345.37,0.0,648.0,0.0,139.0,131.0,29.0,0.0
35191,2023-01-06 07:00:00,2024-07-17 00:00:00,3.1,344.77,0.0,648.0,0.0,141.0,133.0,27.0,0.0
35192,2023-01-06 08:00:00,2024-07-17 00:00:00,3.1,339.31,0.0,649.0,0.0,141.0,150.0,28.0,0.0
35193,2023-01-06 09:00:00,2024-07-17 00:00:00,3.1,339.04,0.0,649.0,0.0,141.0,152.0,27.0,0.0
35194,2023-01-06 10:00:00,2024-07-17 00:00:00,3.1,343.62,0.0,651.0,0.0,141.0,137.0,28.0,0.0
35195,2023-01-06 11:00:00,2024-07-17 00:00:00,3.1,340.67,0.0,652.0,0.0,142.0,146.0,28.0,0.0
35196,2023-01-06 12:00:00,2024-07-17 00:00:00,3.1,334.28,0.0,653.0,0.0,141.0,169.0,28.0,0.0
35197,2023-01-06 13:00:00,2024-07-17 00:00:00,3.1,333.4,0.0,653.0,0.0,141.0,172.0,28.0,0.0
35198,2023-01-06 14:00:00,2024-07-17 00:00:00,3.1,336.07,0.0,653.0,0.0,141.0,164.0,27.0,0.0
35199,2023-01-06 15:00:00,2024-07-17 00:00:00,3.1,335.7,0.0,656.0,0.0,139.0,169.0,27.0,0.0
35200,2023-01-06 16:00:00,2024-07-17 00:00:00,3.1,320.44,0.0,656.0,0.0,190.0,169.0,27.0,0.0
35201,2023-01-06 17:00:00,2024-07-17 00:00:00,3.1,327.61,0.0,655.0,0.0,190.0,142.0,27.0,0.0
35202,2023-01-06 18:00:00,2024-07-17 00:00:00,3.1,327.19,0.0,653.0,0.0,190.0,145.0,27.0,2.0
35203,2023-01-06 19:00:00,2024-07-17 00:00:00,3.1,308.99,0.0,598.0,0.0,237.0,127.0,28.0,3.0
35204,2023-01-06 20:00:00,2024-07-17 00:00:00,3.1,309.27,0.0,598.0,0.0,238.0,126.0,27.0,3.0
35205,2023-01-06 21:00:00,2024-07-17 00:00:00,3.1,328.57,0.0,629.0,0.0,191.0,127.0,29.0,5.0
35206,2023-01-06 22:00:00,2024-07-17 00:00:00,3.1,342.46,0.0,618.0,0.0,145.0,126.0,27.0,4.0
35207,2023-01-06 23:00:00,2024-07-17 00:00:00,3.1,340.56,0.0,615.0,0.0,146.0,127.0,28.0,3.0
