Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
35112,2023-01-03 00:00:00,2024-07-17 00:00:00,3.1,224.73,0.0,478.0,0.0,220.0,63.0,26.0,0.0
35113,2023-01-03 01:00:00,2024-07-17 00:00:00,3.1,233.34,0.0,502.0,0.0,218.0,50.0,26.0,0.0
35114,2023-01-03 02:00:00,2024-07-17 00:00:00,3.1,225.1,0.0,508.0,0.0,218.0,84.0,25.0,0.0
35115,2023-01-03 03:00:00,2024-07-17 00:00:00,3.1,213.28,0.0,509.0,0.0,217.0,131.0,26.0,0.0
35116,2023-01-03 04:00:00,2024-07-17 00:00:00,3.1,217.55,0.0,508.0,0.0,217.0,114.0,25.0,0.0
35117,2023-01-03 05:00:00,2024-07-17 00:00:00,3.1,219.23,0.0,506.0,0.0,218.0,104.0,26.0,0.0
35118,2023-01-03 06:00:00,2024-07-17 00:00:00,3.1,219.58,0.0,508.0,0.0,217.0,105.0,26.0,0.0
35119,2023-01-03 07:00:00,2024-07-17 00:00:00,3.1,218.46,0.0,506.0,0.0,218.0,113.0,20.0,0.0
35120,2023-01-03 08:00:00,2024-07-17 00:00:00,3.1,215.08,0.0,479.0,0.0,214.0,123.0,8.0,0.0
35121,2023-01-03 09:00:00,2024-07-17 00:00:00,3.1,215.01,0.0,480.0,0.0,218.0,124.0,4.0,0.0
35122,2023-01-03 10:00:00,2024-07-17 00:00:00,3.1,215.27,0.0,480.0,0.0,217.0,123.0,5.0,0.0
35123,2023-01-03 11:00:00,2024-07-17 00:00:00,3.1,220.07,0.0,480.0,0.0,217.0,106.0,4.0,0.0
35124,2023-01-03 12:00:00,2024-07-17 00:00:00,3.1,222.0,0.0,480.0,0.0,218.0,97.0,5.0,0.0
35125,2023-01-03 13:00:00,2024-07-17 00:00:00,3.1,220.44,0.0,482.0,0.0,215.0,108.0,4.0,0.0
35126,2023-01-03 14:00:00,2024-07-17 00:00:00,3.1,221.45,0.0,480.0,0.0,217.0,101.0,4.0,0.0
35127,2023-01-03 15:00:00,2024-07-17 00:00:00,3.1,220.9,0.0,480.0,0.0,217.0,102.0,5.0,0.0
35128,2023-01-03 16:00:00,2024-07-17 00:00:00,3.1,220.8,0.0,478.0,0.0,215.0,104.0,4.0,0.0
35129,2023-01-03 17:00:00,2024-07-17 00:00:00,3.1,218.08,0.0,478.0,0.0,212.0,118.0,3.0,0.0
35130,2023-01-03 18:00:00,2024-07-17 00:00:00,3.1,219.49,0.0,478.0,0.0,216.0,112.0,3.0,2.0
35131,2023-01-03 19:00:00,2024-07-17 00:00:00,3.1,227.79,0.0,478.0,0.0,214.0,86.0,3.0,3.0
35132,2023-01-03 20:00:00,2024-07-17 00:00:00,3.1,227.71,0.0,484.0,0.0,212.0,92.0,3.0,3.0
35133,2023-01-03 21:00:00,2024-07-17 00:00:00,3.1,229.56,0.0,483.0,0.0,211.0,87.0,2.0,3.0
35134,2023-01-03 22:00:00,2024-07-17 00:00:00,3.1,230.03,0.0,484.0,0.0,215.0,85.0,2.0,5.0
35135,2023-01-03 23:00:00,2024-07-17 00:00:00,3.1,237.37,0.0,483.0,0.0,219.0,56.0,2.0,5.0
