Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
37248,2023-04-02 00:00:00,2024-07-17 00:00:00,3.1,308.08,0.0,347.0,0.0,52.0,166.0,25.0,7.0
37249,2023-04-02 01:00:00,2024-07-17 00:00:00,3.1,265.94,0.0,347.0,0.0,51.0,288.0,24.0,10.0
37250,2023-04-02 02:00:00,2024-07-17 00:00:00,3.1,227.94,0.0,420.0,0.0,146.0,417.0,25.0,3.0
37251,2023-04-02 03:00:00,2024-07-17 00:00:00,3.1,244.57,0.0,513.0,0.0,150.0,437.0,24.0,0.0
37252,2023-04-02 04:00:00,2024-07-17 00:00:00,3.1,249.15,0.0,513.0,0.0,148.0,414.0,24.0,0.0
37253,2023-04-02 05:00:00,2024-07-17 00:00:00,3.1,259.88,0.0,471.0,0.0,66.0,403.0,25.0,0.0
37254,2023-04-02 06:00:00,2024-07-17 00:00:00,3.1,235.65,0.0,455.0,0.0,152.0,410.0,24.0,0.0
37255,2023-04-02 07:00:00,2024-07-17 00:00:00,3.1,247.93,0.0,502.0,0.0,143.0,413.0,24.0,0.0
37256,2023-04-02 08:00:00,2024-07-17 00:00:00,3.1,278.34,0.0,432.0,0.0,47.0,312.0,25.0,0.0
37257,2023-04-02 09:00:00,2024-07-17 00:00:00,3.1,257.09,0.0,352.0,0.0,49.0,306.0,23.0,0.0
37258,2023-04-02 10:00:00,2024-07-17 00:00:00,3.1,266.42,0.0,349.0,0.0,48.0,271.0,25.0,0.0
37259,2023-04-02 11:00:00,2024-07-17 00:00:00,3.1,294.63,0.0,376.0,0.0,46.0,216.0,25.0,0.0
37260,2023-04-02 12:00:00,2024-07-17 00:00:00,3.1,337.9,0.0,478.0,0.0,48.0,170.0,24.0,0.0
37261,2023-04-02 13:00:00,2024-07-17 00:00:00,3.1,379.24,0.0,517.0,0.0,46.0,96.0,24.0,0.0
37262,2023-04-02 14:00:00,2024-07-17 00:00:00,3.1,415.18,0.0,697.0,0.0,47.0,65.0,24.0,0.0
37263,2023-04-02 15:00:00,2024-07-17 00:00:00,3.1,422.85,0.0,695.0,0.0,46.0,51.0,24.0,3.0
37264,2023-04-02 16:00:00,2024-07-17 00:00:00,3.1,438.7,0.0,670.0,0.0,46.0,17.0,25.0,8.0
37265,2023-04-02 17:00:00,2024-07-17 00:00:00,3.1,440.52,0.0,626.0,0.0,48.0,10.0,23.0,11.0
37266,2023-04-02 18:00:00,2024-07-17 00:00:00,3.1,437.0,0.0,625.0,0.0,46.0,16.0,24.0,9.0
37267,2023-04-02 19:00:00,2024-07-17 00:00:00,3.1,425.84,0.0,604.0,0.0,48.0,30.0,24.0,7.0
37268,2023-04-02 20:00:00,2024-07-17 00:00:00,3.1,427.46,0.0,515.0,0.0,48.0,16.0,24.0,12.0
37269,2023-04-02 21:00:00,2024-07-17 00:00:00,3.1,435.78,0.0,588.0,0.0,46.0,10.0,25.0,6.0
37270,2023-04-02 22:00:00,2024-07-17 00:00:00,3.1,440.86,0.0,664.0,0.0,45.0,14.0,23.0,6.0
37271,2023-04-02 23:00:00,2024-07-17 00:00:00,3.1,431.73,0.0,697.0,0.0,48.0,30.0,25.0,4.0
