UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-07-24 00:00:00,0.0,874.0,0.0,124.0,45.0,25.0,10.0
2023-07-24 01:00:00,0.0,872.0,0.0,130.0,38.0,25.0,11.0
2023-07-24 02:00:00,0.0,878.0,0.0,131.0,61.0,25.0,8.0
2023-07-24 03:00:00,0.0,883.0,0.0,127.0,44.0,26.0,3.0
2023-07-24 04:00:00,0.0,893.0,0.0,31.0,44.0,25.0,0.0
2023-07-24 05:00:00,0.0,894.0,0.0,26.0,86.0,25.0,0.0
2023-07-24 06:00:00,0.0,898.0,0.0,24.0,167.0,24.0,0.0
2023-07-24 07:00:00,0.0,948.0,0.0,25.0,239.0,25.0,0.0
2023-07-24 08:00:00,0.0,953.0,0.0,24.0,301.0,24.0,0.0
2023-07-24 09:00:00,0.0,936.0,0.0,23.0,319.0,25.0,0.0
2023-07-24 10:00:00,0.0,891.0,0.0,26.0,319.0,25.0,0.0
2023-07-24 11:00:00,0.0,887.0,0.0,25.0,321.0,25.0,0.0
2023-07-24 12:00:00,0.0,949.0,0.0,26.0,335.0,25.0,0.0
2023-07-24 13:00:00,0.0,964.0,0.0,25.0,356.0,26.0,0.0
2023-07-24 14:00:00,0.0,981.0,0.0,25.0,386.0,27.0,3.0
2023-07-24 15:00:00,0.0,959.0,0.0,22.0,401.0,27.0,10.0
2023-07-24 16:00:00,0.0,918.0,0.0,25.0,413.0,27.0,15.0
2023-07-24 17:00:00,0.0,944.0,0.0,25.0,420.0,21.0,15.0
2023-07-24 18:00:00,0.0,980.0,0.0,26.0,417.0,16.0,15.0
2023-07-24 19:00:00,0.0,977.0,0.0,26.0,392.0,26.0,13.0
2023-07-24 20:00:00,0.0,970.0,0.0,25.0,375.0,27.0,12.0
2023-07-24 21:00:00,0.0,964.0,0.0,26.0,363.0,27.0,6.0
2023-07-24 22:00:00,0.0,921.0,0.0,26.0,356.0,27.0,6.0
2023-07-24 23:00:00,0.0,886.0,0.0,127.0,317.0,26.0,6.0
