UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-01-31 00:00:00,0.0,837.0,0.0,53.0,43.0,27.0,6.0
2023-01-31 01:00:00,0.0,838.0,0.0,45.0,73.0,28.0,0.0
2023-01-31 02:00:00,0.0,857.0,0.0,112.0,63.0,26.0,0.0
2023-01-31 03:00:00,0.0,902.0,0.0,141.0,55.0,27.0,0.0
2023-01-31 04:00:00,0.0,1020.0,0.0,128.0,69.0,26.0,0.0
2023-01-31 05:00:00,0.0,914.0,0.0,41.0,73.0,28.0,0.0
2023-01-31 06:00:00,0.0,863.0,0.0,42.0,39.0,27.0,0.0
2023-01-31 07:00:00,0.0,858.0,0.0,40.0,17.0,26.0,0.0
2023-01-31 08:00:00,0.0,675.0,0.0,42.0,11.0,27.0,0.0
2023-01-31 09:00:00,0.0,661.0,0.0,39.0,2.0,27.0,0.0
2023-01-31 10:00:00,0.0,661.0,0.0,40.0,13.0,26.0,0.0
2023-01-31 11:00:00,0.0,661.0,0.0,41.0,22.0,26.0,0.0
2023-01-31 12:00:00,0.0,661.0,0.0,37.0,19.0,27.0,0.0
2023-01-31 13:00:00,0.0,662.0,0.0,41.0,25.0,26.0,0.0
2023-01-31 14:00:00,0.0,663.0,0.0,38.0,25.0,28.0,0.0
2023-01-31 15:00:00,0.0,663.0,0.0,42.0,16.0,26.0,0.0
2023-01-31 16:00:00,0.0,667.0,0.0,84.0,9.0,26.0,0.0
2023-01-31 17:00:00,0.0,667.0,0.0,86.0,16.0,27.0,0.0
2023-01-31 18:00:00,0.0,666.0,0.0,86.0,68.0,26.0,2.0
2023-01-31 19:00:00,0.0,668.0,0.0,87.0,95.0,27.0,3.0
2023-01-31 20:00:00,0.0,667.0,0.0,88.0,94.0,28.0,5.0
2023-01-31 21:00:00,0.0,664.0,0.0,86.0,51.0,27.0,6.0
2023-01-31 22:00:00,0.0,665.0,0.0,84.0,31.0,28.0,6.0
2023-01-31 23:00:00,0.0,659.0,0.0,82.0,29.0,27.0,4.0
