Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
41208,2023-09-14 00:00:00,2024-07-17 00:00:00,3.1,434.74,28070.0,32321.0,10551.0,2094.0,619.0,3203.0,864.0
41209,2023-09-14 01:00:00,2024-07-17 00:00:00,3.1,435.67,27917.0,32075.0,10550.0,1356.0,102.0,4217.0,869.0
41210,2023-09-14 02:00:00,2024-07-17 00:00:00,3.1,415.02,25888.0,30188.0,10558.0,628.0,48.0,7339.0,854.0
41211,2023-09-14 03:00:00,2024-07-17 00:00:00,3.1,383.33,22030.0,27453.0,10564.0,506.0,0.0,10038.0,829.0
41212,2023-09-14 04:00:00,2024-07-17 00:00:00,3.1,356.3,18762.0,25328.0,10569.0,468.0,0.0,11706.0,832.0
41213,2023-09-14 05:00:00,2024-07-17 00:00:00,3.1,347.75,17208.0,23817.0,10574.0,416.0,0.0,11478.0,832.0
41214,2023-09-14 06:00:00,2024-07-17 00:00:00,3.1,338.32,15918.0,22507.0,10578.0,413.0,0.0,11533.0,824.0
41215,2023-09-14 07:00:00,2024-07-17 00:00:00,3.1,329.54,14742.0,21699.0,10579.0,420.0,0.0,11538.0,827.0
41216,2023-09-14 08:00:00,2024-07-17 00:00:00,3.1,327.06,14285.0,21408.0,10585.0,424.0,0.0,11337.0,826.0
41217,2023-09-14 09:00:00,2024-07-17 00:00:00,3.1,326.01,14080.0,21106.0,10588.0,426.0,0.0,11209.0,826.0
41218,2023-09-14 10:00:00,2024-07-17 00:00:00,3.1,329.74,14221.0,22000.0,10590.0,425.0,0.0,10842.0,826.0
41219,2023-09-14 11:00:00,2024-07-17 00:00:00,3.1,340.57,15744.0,23227.0,10590.0,558.0,0.0,10827.0,840.0
41220,2023-09-14 12:00:00,2024-07-17 00:00:00,3.1,364.97,18986.0,24297.0,10591.0,426.0,5.0,10350.0,848.0
41221,2023-09-14 13:00:00,2024-07-17 00:00:00,3.1,364.22,19577.0,24199.0,10592.0,418.0,641.0,10493.0,840.0
41222,2023-09-14 14:00:00,2024-07-17 00:00:00,3.1,363.48,19335.0,24751.0,10591.0,428.0,1976.0,9035.0,849.0
41223,2023-09-14 15:00:00,2024-07-17 00:00:00,3.1,386.43,21183.0,26398.0,10588.0,426.0,2636.0,6125.0,860.0
41224,2023-09-14 16:00:00,2024-07-17 00:00:00,3.1,400.69,22855.0,27517.0,10578.0,449.0,2613.0,5122.0,862.0
41225,2023-09-14 17:00:00,2024-07-17 00:00:00,3.1,393.99,23321.0,27890.0,10571.0,437.0,2635.0,6721.0,867.0
41226,2023-09-14 18:00:00,2024-07-17 00:00:00,3.1,382.97,22996.0,28531.0,10567.0,425.0,2702.0,8400.0,840.0
41227,2023-09-14 19:00:00,2024-07-17 00:00:00,3.1,376.7,22838.0,29364.0,10565.0,543.0,2772.0,9280.0,844.0
41228,2023-09-14 20:00:00,2024-07-17 00:00:00,3.1,370.8,22895.0,29893.0,10555.0,1858.0,2782.0,9231.0,836.0
41229,2023-09-14 21:00:00,2024-07-17 00:00:00,3.1,378.55,24309.0,30488.0,10544.0,2086.0,2790.0,8830.0,856.0
41230,2023-09-14 22:00:00,2024-07-17 00:00:00,3.1,383.76,25173.0,30328.0,10540.0,2382.0,2640.0,8462.0,865.0
41231,2023-09-14 23:00:00,2024-07-17 00:00:00,3.1,392.06,25595.0,30614.0,10540.0,2344.0,1908.0,7908.0,861.0
