Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
39072,2023-06-17 00:00:00,2024-07-17 00:00:00,3.1,403.47,0.0,9380.0,1237.0,0.0,1215.0,17.0,70.0,564.0
39073,2023-06-17 01:00:00,2024-07-17 00:00:00,3.1,411.58,0.0,9328.0,1238.0,0.0,974.0,3.0,58.0,572.0
39074,2023-06-17 02:00:00,2024-07-17 00:00:00,3.1,417.13,0.0,9073.0,1234.0,0.0,755.0,0.0,61.0,567.0
39075,2023-06-17 03:00:00,2024-07-17 00:00:00,3.1,410.19,0.0,7967.0,1230.0,0.0,730.0,0.0,75.0,572.0
39076,2023-06-17 04:00:00,2024-07-17 00:00:00,3.1,399.7,0.0,6746.0,1229.0,0.0,748.0,0.0,54.0,564.0
39077,2023-06-17 05:00:00,2024-07-17 00:00:00,3.1,393.11,0.0,5942.0,1229.0,0.0,671.0,0.0,85.0,563.0
39078,2023-06-17 06:00:00,2024-07-17 00:00:00,3.1,384.04,0.0,5259.0,1233.0,0.0,665.0,0.0,100.0,564.0
39079,2023-06-17 07:00:00,2024-07-17 00:00:00,3.1,381.52,0.0,5031.0,1233.0,0.0,641.0,0.0,119.0,575.0
39080,2023-06-17 08:00:00,2024-07-17 00:00:00,3.1,382.65,0.0,4889.0,1236.0,0.0,559.0,0.0,126.0,569.0
39081,2023-06-17 09:00:00,2024-07-17 00:00:00,3.1,378.55,0.0,4837.0,1237.0,0.0,558.0,0.0,168.0,541.0
39082,2023-06-17 10:00:00,2024-07-17 00:00:00,3.1,375.15,0.0,4903.0,1238.0,0.0,567.0,1.0,236.0,529.0
39083,2023-06-17 11:00:00,2024-07-17 00:00:00,3.1,374.63,0.0,5147.0,1242.0,0.0,588.0,13.0,288.0,528.0
39084,2023-06-17 12:00:00,2024-07-17 00:00:00,3.1,371.57,0.0,5496.0,1239.0,0.0,728.0,35.0,319.0,530.0
39085,2023-06-17 13:00:00,2024-07-17 00:00:00,3.1,373.82,0.0,5901.0,1242.0,0.0,763.0,75.0,332.0,539.0
39086,2023-06-17 14:00:00,2024-07-17 00:00:00,3.1,370.2,0.0,6129.0,1241.0,0.0,878.0,108.0,363.0,545.0
39087,2023-06-17 15:00:00,2024-07-17 00:00:00,3.1,369.55,0.0,6305.0,1237.0,0.0,914.0,148.0,394.0,569.0
39088,2023-06-17 16:00:00,2024-07-17 00:00:00,3.1,371.47,0.0,6274.0,1241.0,0.0,793.0,193.0,415.0,580.0
39089,2023-06-17 17:00:00,2024-07-17 00:00:00,3.1,375.96,0.0,6407.0,1241.0,0.0,699.0,195.0,425.0,576.0
39090,2023-06-17 18:00:00,2024-07-17 00:00:00,3.1,378.02,0.0,6385.0,1241.0,9.0,661.0,140.0,464.0,583.0
39091,2023-06-17 19:00:00,2024-07-17 00:00:00,3.1,383.03,0.0,6614.0,1239.0,0.0,653.0,87.0,451.0,580.0
39092,2023-06-17 20:00:00,2024-07-17 00:00:00,3.1,382.71,0.0,6881.0,1243.0,0.0,734.0,101.0,444.0,583.0
39093,2023-06-17 21:00:00,2024-07-17 00:00:00,3.1,380.28,0.0,7007.0,1243.0,0.0,788.0,90.0,505.0,583.0
39094,2023-06-17 22:00:00,2024-07-17 00:00:00,3.1,374.08,0.0,7007.0,1241.0,0.0,938.0,75.0,556.0,589.0
39095,2023-06-17 23:00:00,2024-07-17 00:00:00,3.1,374.17,0.0,7026.0,1235.0,0.0,970.0,46.0,550.0,577.0
