Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
37008,2023-03-23 00:00:00,2024-07-17 00:00:00,3.1,291.94,2645.75,5321.36,6265.0,0.0,2648.27,19.12,3.0,43.94
37009,2023-03-23 01:00:00,2024-07-17 00:00:00,3.1,292.67,2726.84,5306.36,6320.0,0.0,2709.12,0.0,3.0,43.04
37010,2023-03-23 02:00:00,2024-07-17 00:00:00,3.1,296.6,2745.35,5138.2,6321.0,0.0,2379.22,0.0,3.0,44.04
37011,2023-03-23 03:00:00,2024-07-17 00:00:00,3.1,301.9,2633.95,4947.36,6322.0,0.0,1719.77,0.0,3.0,40.93
37012,2023-03-23 04:00:00,2024-07-17 00:00:00,3.1,302.18,2528.53,4844.2,6338.0,0.0,1428.21,0.0,2.0,45.11
37013,2023-03-23 05:00:00,2024-07-17 00:00:00,3.1,297.65,2383.04,4639.36,6324.0,0.0,1268.65,0.0,3.0,42.86
37014,2023-03-23 06:00:00,2024-07-17 00:00:00,3.1,305.17,2374.46,4427.36,6320.0,0.0,728.18,0.0,3.0,44.99
37015,2023-03-23 07:00:00,2024-07-17 00:00:00,3.1,311.61,2382.35,4462.36,6316.0,0.0,453.94,0.0,2.0,41.91
37016,2023-03-23 08:00:00,2024-07-17 00:00:00,3.1,307.61,2386.35,4202.52,6337.0,0.0,467.45,0.0,2.0,44.0
37017,2023-03-23 09:00:00,2024-07-17 00:00:00,3.1,306.79,2378.35,4192.36,6347.0,0.0,478.11,0.0,3.0,46.79
37018,2023-03-23 10:00:00,2024-07-17 00:00:00,3.1,307.8,2385.23,4387.2,6351.0,0.0,559.36,0.0,2.0,43.12
37019,2023-03-23 11:00:00,2024-07-17 00:00:00,3.1,296.9,2498.16,4610.36,6384.0,0.0,1449.05,0.0,3.0,44.97
37020,2023-03-23 12:00:00,2024-07-17 00:00:00,3.1,294.1,2772.0,4641.52,6514.0,0.0,2023.22,0.0,3.0,43.87
37021,2023-03-23 13:00:00,2024-07-17 00:00:00,3.1,285.69,2736.13,4389.36,6515.0,0.0,2185.26,87.7,3.0,43.94
37022,2023-03-23 14:00:00,2024-07-17 00:00:00,3.1,276.76,2640.5,4110.36,6517.0,0.0,2211.14,200.48,3.0,48.89
37023,2023-03-23 15:00:00,2024-07-17 00:00:00,3.1,270.87,2518.28,3969.36,6498.0,0.0,2188.65,223.44,3.0,49.13
37024,2023-03-23 16:00:00,2024-07-17 00:00:00,3.1,266.47,2353.91,4121.52,6493.0,0.0,2155.22,314.1,3.0,48.24
37025,2023-03-23 17:00:00,2024-07-17 00:00:00,3.1,261.64,2289.73,4182.36,6473.0,0.0,2280.08,438.4,3.0,45.24
37026,2023-03-23 18:00:00,2024-07-17 00:00:00,3.1,260.31,2286.23,4228.36,6423.0,0.0,2426.94,480.57,2.0,49.1
37027,2023-03-23 19:00:00,2024-07-17 00:00:00,3.1,254.21,2296.62,3949.52,6406.0,0.0,2586.64,487.05,2.0,42.14
37028,2023-03-23 20:00:00,2024-07-17 00:00:00,3.1,254.67,2257.6,3997.36,6369.0,0.0,2657.61,365.23,1.0,41.49
37029,2023-03-23 21:00:00,2024-07-17 00:00:00,3.1,255.17,2264.02,4081.52,6376.0,0.0,2780.04,293.39,1.0,40.12
37030,2023-03-23 22:00:00,2024-07-17 00:00:00,3.1,253.28,2261.95,4098.36,6439.0,0.0,2892.55,258.32,1.0,42.23
37031,2023-03-23 23:00:00,2024-07-17 00:00:00,3.1,256.46,2264.15,4370.52,6514.0,0.0,2997.66,123.85,1.0,43.14
