Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
43344,2023-12-12 00:00:00,2024-07-17 00:00:00,3.1,121.38,0.0,0.0,1499.0,6.0,3271.0,183.0,8964.0,3720.0
43345,2023-12-12 01:00:00,2024-07-17 00:00:00,3.1,122.72,0.0,0.0,1386.0,6.0,3277.0,183.0,8819.0,3704.0
43346,2023-12-12 02:00:00,2024-07-17 00:00:00,3.1,121.75,0.0,0.0,1202.0,6.0,3303.0,182.0,8818.0,3624.0
43347,2023-12-12 03:00:00,2024-07-17 00:00:00,3.1,126.06,0.0,0.0,1024.0,6.0,3306.0,183.0,8449.0,3636.0
43348,2023-12-12 04:00:00,2024-07-17 00:00:00,3.1,119.5,0.0,0.0,993.0,6.0,3304.0,185.0,7615.0,3170.0
43349,2023-12-12 05:00:00,2024-07-17 00:00:00,3.1,110.9,0.0,0.0,713.0,6.0,3307.0,184.0,7098.0,2697.0
43350,2023-12-12 06:00:00,2024-07-17 00:00:00,3.1,110.13,0.0,0.0,616.0,6.0,3305.0,183.0,6397.0,2484.0
43351,2023-12-12 07:00:00,2024-07-17 00:00:00,3.1,111.11,0.0,0.0,659.0,6.0,3302.0,181.0,6145.0,2460.0
43352,2023-12-12 08:00:00,2024-07-17 00:00:00,3.1,112.78,0.0,0.0,775.0,6.0,3281.0,173.0,5914.0,2471.0
43353,2023-12-12 09:00:00,2024-07-17 00:00:00,3.1,111.33,0.0,0.0,982.0,6.0,3277.0,175.0,5794.0,2452.0
43354,2023-12-12 10:00:00,2024-07-17 00:00:00,3.1,109.31,0.0,0.0,1033.0,6.0,3282.0,173.0,6341.0,2538.0
43355,2023-12-12 11:00:00,2024-07-17 00:00:00,3.1,107.71,0.0,0.0,1062.0,6.0,3284.0,188.0,6940.0,2641.0
43356,2023-12-12 12:00:00,2024-07-17 00:00:00,3.1,114.51,0.0,0.0,1142.0,6.0,3284.0,204.0,8237.0,3196.0
43357,2023-12-12 13:00:00,2024-07-17 00:00:00,3.1,124.13,0.0,0.0,1217.0,6.0,3278.0,195.0,8385.0,3596.0
43358,2023-12-12 14:00:00,2024-07-17 00:00:00,3.1,126.93,0.0,0.0,1329.0,6.0,3289.0,211.0,8256.0,3703.0
43359,2023-12-12 15:00:00,2024-07-17 00:00:00,3.1,128.72,0.0,0.0,1496.0,7.0,3291.0,242.0,7700.0,3667.0
43360,2023-12-12 16:00:00,2024-07-17 00:00:00,3.1,137.99,0.0,0.0,1567.0,9.0,3253.0,272.0,6722.0,3725.0
43361,2023-12-12 17:00:00,2024-07-17 00:00:00,3.1,137.93,0.0,0.0,1737.0,7.0,3251.0,300.0,6136.0,3601.0
43362,2023-12-12 18:00:00,2024-07-17 00:00:00,3.1,136.48,0.0,0.0,1726.0,6.0,3246.0,314.0,6107.0,3542.0
43363,2023-12-12 19:00:00,2024-07-17 00:00:00,3.1,136.82,0.0,0.0,1882.0,6.0,3247.0,312.0,6042.0,3582.0
43364,2023-12-12 20:00:00,2024-07-17 00:00:00,3.1,134.29,0.0,0.0,1850.0,6.0,3233.0,272.0,6544.0,3622.0
43365,2023-12-12 21:00:00,2024-07-17 00:00:00,3.1,131.38,0.0,0.0,1769.0,6.0,3242.0,218.0,7294.0,3705.0
43366,2023-12-12 22:00:00,2024-07-17 00:00:00,3.1,126.38,0.0,0.0,1697.0,6.0,3249.0,190.0,8008.0,3699.0
43367,2023-12-12 23:00:00,2024-07-17 00:00:00,3.1,123.26,0.0,0.0,1714.0,6.0,3246.0,200.0,8546.0,3736.0
