Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
39360,2023-06-29 00:00:00,2024-07-17 00:00:00,3.1,642.63,2711.0,703.0,0.0,154.0,37.0,56.0
39361,2023-06-29 01:00:00,2024-07-17 00:00:00,3.1,648.79,2712.0,710.0,0.0,154.0,0.0,51.0
39362,2023-06-29 02:00:00,2024-07-17 00:00:00,3.1,658.86,2696.0,644.0,0.0,125.0,0.0,51.0
39363,2023-06-29 03:00:00,2024-07-17 00:00:00,3.1,657.1,2382.0,644.0,0.0,85.0,0.0,53.0
39364,2023-06-29 04:00:00,2024-07-17 00:00:00,3.1,641.55,1968.0,647.0,0.0,84.0,0.0,53.0
39365,2023-06-29 05:00:00,2024-07-17 00:00:00,3.1,651.35,1751.0,643.0,0.0,8.0,0.0,54.0
39366,2023-06-29 06:00:00,2024-07-17 00:00:00,3.1,643.77,1584.0,654.0,0.0,2.0,0.0,55.0
39367,2023-06-29 07:00:00,2024-07-17 00:00:00,3.1,637.94,1463.0,650.0,0.0,2.0,0.0,50.0
39368,2023-06-29 08:00:00,2024-07-17 00:00:00,3.1,632.78,1375.0,649.0,0.0,2.0,0.0,54.0
39369,2023-06-29 09:00:00,2024-07-17 00:00:00,3.1,624.01,1276.0,668.0,0.0,2.0,0.0,53.0
39370,2023-06-29 10:00:00,2024-07-17 00:00:00,3.1,623.77,1315.0,691.0,0.0,2.0,0.0,52.0
39371,2023-06-29 11:00:00,2024-07-17 00:00:00,3.1,628.18,1377.0,681.0,0.0,2.0,3.0,48.0
39372,2023-06-29 12:00:00,2024-07-17 00:00:00,3.1,618.1,1444.0,709.0,0.0,2.0,42.0,42.0
39373,2023-06-29 13:00:00,2024-07-17 00:00:00,3.1,608.34,1599.0,748.0,0.0,1.0,102.0,47.0
39374,2023-06-29 14:00:00,2024-07-17 00:00:00,3.1,615.85,1851.0,737.0,0.0,2.0,134.0,46.0
39375,2023-06-29 15:00:00,2024-07-17 00:00:00,3.1,625.57,2116.0,740.0,0.0,8.0,141.0,42.0
39376,2023-06-29 16:00:00,2024-07-17 00:00:00,3.1,623.95,2414.0,734.0,0.0,83.0,141.0,46.0
39377,2023-06-29 17:00:00,2024-07-17 00:00:00,3.1,629.56,2568.0,721.0,0.0,96.0,135.0,44.0
39378,2023-06-29 18:00:00,2024-07-17 00:00:00,3.1,625.33,2643.0,719.0,0.0,156.0,116.0,45.0
39379,2023-06-29 19:00:00,2024-07-17 00:00:00,3.1,625.7,2654.0,717.0,0.0,154.0,119.0,45.0
39380,2023-06-29 20:00:00,2024-07-17 00:00:00,3.1,622.26,2580.0,709.0,0.0,154.0,126.0,48.0
39381,2023-06-29 21:00:00,2024-07-17 00:00:00,3.1,627.51,2626.0,677.0,0.0,156.0,116.0,55.0
39382,2023-06-29 22:00:00,2024-07-17 00:00:00,3.1,633.78,2637.0,700.0,0.0,145.0,83.0,63.0
39383,2023-06-29 23:00:00,2024-07-17 00:00:00,3.1,641.27,2649.0,713.0,0.0,130.0,52.0,66.0
