Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
40728,2023-08-25 00:00:00,2024-07-17 00:00:00,3.1,337.47,11520.0,49715.0,4937.0,230.0,7991.0,6208.0,215.0
40729,2023-08-25 01:00:00,2024-07-17 00:00:00,3.1,365.66,11901.0,50355.0,4939.0,247.0,2215.0,6504.0,827.0
40730,2023-08-25 02:00:00,2024-07-17 00:00:00,3.1,376.29,11832.0,49940.0,4940.0,221.0,18.0,6556.0,956.0
40731,2023-08-25 03:00:00,2024-07-17 00:00:00,3.1,368.59,11415.0,48058.0,4941.0,128.0,1.0,7463.0,407.0
40732,2023-08-25 04:00:00,2024-07-17 00:00:00,3.1,357.83,10589.0,44942.0,4942.0,2.0,0.0,8568.0,135.0
40733,2023-08-25 05:00:00,2024-07-17 00:00:00,3.1,351.49,10497.0,40609.0,4944.0,0.0,0.0,9459.0,103.0
40734,2023-08-25 06:00:00,2024-07-17 00:00:00,3.1,345.03,10442.0,36331.0,4945.0,0.0,0.0,10296.0,79.0
40735,2023-08-25 07:00:00,2024-07-17 00:00:00,3.1,328.16,9127.0,33350.0,4947.0,0.0,0.0,11389.0,98.0
40736,2023-08-25 08:00:00,2024-07-17 00:00:00,3.1,320.45,8310.0,31767.0,4947.0,0.0,0.0,11421.0,73.0
40737,2023-08-25 09:00:00,2024-07-17 00:00:00,3.1,316.43,7535.0,31169.0,4947.0,16.0,0.0,10933.0,69.0
40738,2023-08-25 10:00:00,2024-07-17 00:00:00,3.1,318.17,7234.0,31339.0,4949.0,2.0,0.0,10265.0,81.0
40739,2023-08-25 11:00:00,2024-07-17 00:00:00,3.1,333.24,7998.0,32274.0,4949.0,0.0,0.0,8928.0,103.0
40740,2023-08-25 12:00:00,2024-07-17 00:00:00,3.1,353.01,8770.0,34649.0,4950.0,0.0,0.0,6896.0,107.0
40741,2023-08-25 13:00:00,2024-07-17 00:00:00,3.1,359.26,8938.0,35821.0,4949.0,0.0,825.0,5331.0,106.0
40742,2023-08-25 14:00:00,2024-07-17 00:00:00,3.1,331.3,8728.0,34064.0,4949.0,0.0,6800.0,3577.0,71.0
40743,2023-08-25 15:00:00,2024-07-17 00:00:00,3.1,313.72,8697.0,34706.0,4949.0,0.0,11613.0,2146.0,133.0
40744,2023-08-25 16:00:00,2024-07-17 00:00:00,3.1,309.21,9107.0,37383.0,4949.0,59.0,12933.0,2808.0,144.0
40745,2023-08-25 17:00:00,2024-07-17 00:00:00,3.1,308.28,9470.0,40882.0,4947.0,50.0,13351.0,3837.0,142.0
40746,2023-08-25 18:00:00,2024-07-17 00:00:00,3.1,312.34,10371.0,44019.0,4944.0,26.0,13266.0,4858.0,124.0
40747,2023-08-25 19:00:00,2024-07-17 00:00:00,3.1,313.56,11089.0,46157.0,4938.0,107.0,13128.0,6072.0,177.0
40748,2023-08-25 20:00:00,2024-07-17 00:00:00,3.1,318.53,11611.0,47350.0,4933.0,107.0,12623.0,6273.0,239.0
40749,2023-08-25 21:00:00,2024-07-17 00:00:00,3.1,320.61,11680.0,47774.0,4931.0,109.0,12316.0,6169.0,199.0
40750,2023-08-25 22:00:00,2024-07-17 00:00:00,3.1,321.42,11679.0,48040.0,4931.0,136.0,11983.0,6338.0,243.0
40751,2023-08-25 23:00:00,2024-07-17 00:00:00,3.1,326.58,11739.0,48508.0,4932.0,201.0,10767.0,6355.0,299.0
