Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
35400,2023-01-15 00:00:00,2024-07-17 00:00:00,3.1,144.28,3944.0,7698.0,5116.0,7.0,777.0,23405.0,144.0
35401,2023-01-15 01:00:00,2024-07-17 00:00:00,3.1,157.44,4545.0,8662.0,5117.0,8.0,2.0,24405.0,167.0
35402,2023-01-15 02:00:00,2024-07-17 00:00:00,3.1,154.89,4583.0,8486.0,5116.0,7.0,0.0,24940.0,138.0
35403,2023-01-15 03:00:00,2024-07-17 00:00:00,3.1,157.34,4696.0,8457.0,5116.0,7.0,0.0,24682.0,146.0
35404,2023-01-15 04:00:00,2024-07-17 00:00:00,3.1,150.9,4555.0,7854.0,5116.0,7.0,0.0,25019.0,125.0
35405,2023-01-15 05:00:00,2024-07-17 00:00:00,3.1,142.21,4449.0,6622.0,5116.0,7.0,0.0,25422.0,201.0
35406,2023-01-15 06:00:00,2024-07-17 00:00:00,3.1,129.32,4004.0,5723.0,5117.0,6.0,0.0,25650.0,173.0
35407,2023-01-15 07:00:00,2024-07-17 00:00:00,3.1,119.18,3510.0,5430.0,5118.0,18.0,0.0,25674.0,133.0
35408,2023-01-15 08:00:00,2024-07-17 00:00:00,3.1,111.25,3045.0,5392.0,5118.0,1.0,0.0,25600.0,101.0
35409,2023-01-15 09:00:00,2024-07-17 00:00:00,3.1,110.92,2908.0,5393.0,5118.0,0.0,0.0,25055.0,134.0
35410,2023-01-15 10:00:00,2024-07-17 00:00:00,3.1,107.68,2797.0,5337.0,5118.0,0.0,0.0,25293.0,107.0
35411,2023-01-15 11:00:00,2024-07-17 00:00:00,3.1,110.63,3021.0,5314.0,5118.0,0.0,0.0,25593.0,124.0
35412,2023-01-15 12:00:00,2024-07-17 00:00:00,3.1,115.3,3243.0,5451.0,5118.0,0.0,0.0,25570.0,129.0
35413,2023-01-15 13:00:00,2024-07-17 00:00:00,3.1,122.98,3567.0,5927.0,5118.0,18.0,0.0,25868.0,169.0
35414,2023-01-15 14:00:00,2024-07-17 00:00:00,3.1,132.68,3864.0,6694.0,5118.0,19.0,84.0,25654.0,190.0
35415,2023-01-15 15:00:00,2024-07-17 00:00:00,3.1,125.31,3787.0,6269.0,5118.0,20.0,1615.0,25265.0,166.0
35416,2023-01-15 16:00:00,2024-07-17 00:00:00,3.1,111.77,3247.0,5715.0,5117.0,20.0,3103.0,24694.0,217.0
35417,2023-01-15 17:00:00,2024-07-17 00:00:00,3.1,105.24,2880.0,5617.0,5117.0,3.0,3047.0,24649.0,172.0
35418,2023-01-15 18:00:00,2024-07-17 00:00:00,3.1,103.2,2762.0,5578.0,5118.0,0.0,3099.0,24411.0,138.0
35419,2023-01-15 19:00:00,2024-07-17 00:00:00,3.1,102.29,2730.0,5442.0,5118.0,7.0,2738.0,24473.0,117.0
35420,2023-01-15 20:00:00,2024-07-17 00:00:00,3.1,102.86,2721.0,5356.0,5117.0,7.0,2607.0,24285.0,157.0
35421,2023-01-15 21:00:00,2024-07-17 00:00:00,3.1,103.78,2726.0,5397.0,5116.0,7.0,2501.0,24231.0,170.0
35422,2023-01-15 22:00:00,2024-07-17 00:00:00,3.1,103.86,2725.0,5486.0,5116.0,35.0,2143.0,24502.0,115.0
35423,2023-01-15 23:00:00,2024-07-17 00:00:00,3.1,114.74,3055.0,5924.0,5116.0,42.0,1349.0,24711.0,214.0
