Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
40944,2023-09-03 00:00:00,2024-07-17 00:00:00,3.1,347.32,10639.0,45430.0,4947.0,211.0,7373.0,3287.0,320.0
40945,2023-09-03 01:00:00,2024-07-17 00:00:00,3.1,371.89,10826.0,45942.0,4947.0,230.0,1807.0,4589.0,932.0
40946,2023-09-03 02:00:00,2024-07-17 00:00:00,3.1,367.82,10773.0,42955.0,4947.0,158.0,7.0,7010.0,676.0
40947,2023-09-03 03:00:00,2024-07-17 00:00:00,3.1,340.99,10088.0,37757.0,4948.0,33.0,0.0,10757.0,190.0
40948,2023-09-03 04:00:00,2024-07-17 00:00:00,3.1,324.92,9502.0,33912.0,4949.0,4.0,0.0,12561.0,110.0
40949,2023-09-03 05:00:00,2024-07-17 00:00:00,3.1,308.0,8806.0,30193.0,4950.0,3.0,0.0,14143.0,109.0
40950,2023-09-03 06:00:00,2024-07-17 00:00:00,3.1,287.98,7397.0,27803.0,4951.0,4.0,0.0,15150.0,63.0
40951,2023-09-03 07:00:00,2024-07-17 00:00:00,3.1,271.31,6181.0,25975.0,4953.0,4.0,0.0,15703.0,70.0
40952,2023-09-03 08:00:00,2024-07-17 00:00:00,3.1,267.92,5577.0,25116.0,4953.0,5.0,0.0,14940.0,74.0
40953,2023-09-03 09:00:00,2024-07-17 00:00:00,3.1,269.25,5239.0,24931.0,4954.0,5.0,0.0,14001.0,73.0
40954,2023-09-03 10:00:00,2024-07-17 00:00:00,3.1,276.03,5195.0,25212.0,4955.0,5.0,0.0,12799.0,63.0
40955,2023-09-03 11:00:00,2024-07-17 00:00:00,3.1,284.44,5226.0,25501.0,4956.0,5.0,0.0,11518.0,70.0
40956,2023-09-03 12:00:00,2024-07-17 00:00:00,3.1,292.84,5412.0,26034.0,4957.0,4.0,0.0,10592.0,62.0
40957,2023-09-03 13:00:00,2024-07-17 00:00:00,3.1,290.51,5363.0,25964.0,4958.0,4.0,622.0,10273.0,88.0
40958,2023-09-03 14:00:00,2024-07-17 00:00:00,3.1,258.71,4829.0,24572.0,4958.0,5.0,6357.0,8725.0,97.0
40959,2023-09-03 15:00:00,2024-07-17 00:00:00,3.1,250.71,4949.0,26050.0,4957.0,5.0,11554.0,6045.0,88.0
40960,2023-09-03 16:00:00,2024-07-17 00:00:00,3.1,256.03,5788.0,28403.0,4957.0,5.0,12777.0,6416.0,95.0
40961,2023-09-03 17:00:00,2024-07-17 00:00:00,3.1,270.99,7464.0,30650.0,4955.0,5.0,13118.0,6761.0,152.0
40962,2023-09-03 18:00:00,2024-07-17 00:00:00,3.1,300.62,9813.0,34125.0,4955.0,5.0,13198.0,4915.0,221.0
40963,2023-09-03 19:00:00,2024-07-17 00:00:00,3.1,317.76,10333.0,39197.0,4953.0,32.0,12840.0,3120.0,147.0
40964,2023-09-03 20:00:00,2024-07-17 00:00:00,3.1,323.6,10395.0,42147.0,4949.0,138.0,12243.0,2859.0,164.0
40965,2023-09-03 21:00:00,2024-07-17 00:00:00,3.1,321.61,10239.0,42863.0,4941.0,145.0,11705.0,3851.0,298.0
40966,2023-09-03 22:00:00,2024-07-17 00:00:00,3.1,316.34,10141.0,42326.0,4935.0,145.0,11775.0,4861.0,383.0
40967,2023-09-03 23:00:00,2024-07-17 00:00:00,3.1,314.72,10056.0,41958.0,4936.0,182.0,10682.0,5907.0,133.0
