UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-12-30 00:00:00,8938.0,10258.0,2043.0,0.0,1031.0,19.0,10750.0,44.0
2023-12-30 01:00:00,9036.0,10308.0,2043.0,0.0,940.0,0.0,11916.0,44.0
2023-12-30 02:00:00,8444.0,9213.0,2043.0,0.0,935.0,0.0,13459.0,44.0
2023-12-30 03:00:00,7694.0,8814.0,2043.0,0.0,865.0,0.0,14295.0,44.0
2023-12-30 04:00:00,7520.0,8788.0,2043.0,0.0,786.0,0.0,14267.0,45.0
2023-12-30 05:00:00,7534.0,8634.0,2043.0,0.0,527.0,0.0,13999.0,44.0
2023-12-30 06:00:00,7942.0,8483.0,2043.0,0.0,392.0,0.0,13238.0,44.0
2023-12-30 07:00:00,8446.0,8528.0,2043.0,0.0,249.0,0.0,12342.0,44.0
2023-12-30 08:00:00,8629.0,8469.0,2043.0,0.0,198.0,0.0,11736.0,44.0
2023-12-30 09:00:00,8096.0,8425.0,2043.0,0.0,197.0,0.0,11538.0,44.0
2023-12-30 10:00:00,8192.0,8890.0,2043.0,0.0,196.0,0.0,11471.0,43.0
2023-12-30 11:00:00,8025.0,9645.0,2043.0,0.0,202.0,0.0,11266.0,44.0
2023-12-30 12:00:00,8476.0,10620.0,2043.0,0.0,320.0,0.0,10699.0,44.0
2023-12-30 13:00:00,8725.0,11126.0,2043.0,0.0,741.0,0.0,10274.0,43.0
2023-12-30 14:00:00,9134.0,11848.0,2043.0,0.0,870.0,0.0,10033.0,43.0
2023-12-30 15:00:00,9167.0,11744.0,2043.0,0.0,958.0,26.0,9822.0,43.0
2023-12-30 16:00:00,8797.0,11468.0,2043.0,0.0,950.0,144.0,8556.0,43.0
2023-12-30 17:00:00,9423.0,12236.0,2043.0,0.0,883.0,171.0,6388.0,43.0
2023-12-30 18:00:00,9910.0,11695.0,2043.0,0.0,831.0,161.0,5691.0,43.0
2023-12-30 19:00:00,9642.0,10936.0,2043.0,0.0,784.0,147.0,6110.0,44.0
2023-12-30 20:00:00,9172.0,10370.0,2043.0,0.0,758.0,132.0,6475.0,44.0
2023-12-30 21:00:00,8764.0,10006.0,2043.0,0.0,764.0,146.0,6625.0,44.0
2023-12-30 22:00:00,8621.0,10201.0,2043.0,0.0,749.0,134.0,6423.0,44.0
2023-12-30 23:00:00,8804.0,10769.0,2043.0,0.0,850.0,85.0,6323.0,44.0
