UTC time,creation_time (UTC),version,carbon_intensity_actual,avg_carbon_intensity_forecast
2023-06-28T00:00:00.000000000,2024-07-17 00:00:00,3.1,289.26,276.82973
2023-06-28T01:00:00.000000000,2024-07-17 00:00:00,3.1,262.78,279.00324
2023-06-28T02:00:00.000000000,2024-07-17 00:00:00,3.1,280.31,286.60943
2023-06-28T03:00:00.000000000,2024-07-17 00:00:00,3.1,295.14,285.79616
2023-06-28T04:00:00.000000000,2024-07-17 00:00:00,3.1,295.33,280.21208
2023-06-28T05:00:00.000000000,2024-07-17 00:00:00,3.1,298.3,273.6084
2023-06-28T06:00:00.000000000,2024-07-17 00:00:00,3.1,296.74,266.328
2023-06-28T07:00:00.000000000,2024-07-17 00:00:00,3.1,294.76,264.26932
2023-06-28T08:00:00.000000000,2024-07-17 00:00:00,3.1,296.25,263.21191
2023-06-28T09:00:00.000000000,2024-07-17 00:00:00,3.1,307.46,266.71769
2023-06-28T10:00:00.000000000,2024-07-17 00:00:00,3.1,280.36,270.01379
2023-06-28T11:00:00.000000000,2024-07-17 00:00:00,3.1,324.8,268.99691
2023-06-28T12:00:00.000000000,2024-07-17 00:00:00,3.1,325.2,267.19611
2023-06-28T13:00:00.000000000,2024-07-17 00:00:00,3.1,316.75,263.79734
2023-06-28T14:00:00.000000000,2024-07-17 00:00:00,3.1,327.96,254.58675
2023-06-28T15:00:00.000000000,2024-07-17 00:00:00,3.1,257.6,248.53447
2023-06-28T16:00:00.000000000,2024-07-17 00:00:00,3.1,232.2,243.80547
2023-06-28T17:00:00.000000000,2024-07-17 00:00:00,3.1,205.23,242.47236
2023-06-28T18:00:00.000000000,2024-07-17 00:00:00,3.1,202.54,245.26063
2023-06-28T19:00:00.000000000,2024-07-17 00:00:00,3.1,203.96,252.1879
2023-06-28T20:00:00.000000000,2024-07-17 00:00:00,3.1,145.26,258.55039
2023-06-28T21:00:00.000000000,2024-07-17 00:00:00,3.1,114.25,267.77766
2023-06-28T22:00:00.000000000,2024-07-17 00:00:00,3.1,269.15,275.56537
2023-06-28T23:00:00.000000000,2024-07-17 00:00:00,3.1,322.59,284.37602
2023-06-29T00:00:00.000000000,2024-07-17 00:00:00,3.1,320.88,279.78048
2023-06-29T01:00:00.000000000,2024-07-17 00:00:00,3.1,317.56,277.28509
2023-06-29T02:00:00.000000000,2024-07-17 00:00:00,3.1,323.93,281.87884
2023-06-29T03:00:00.000000000,2024-07-17 00:00:00,3.1,321.6,281.95557
2023-06-29T04:00:00.000000000,2024-07-17 00:00:00,3.1,328.07,281.77144
2023-06-29T05:00:00.000000000,2024-07-17 00:00:00,3.1,331.65,284.19144
2023-06-29T06:00:00.000000000,2024-07-17 00:00:00,3.1,332.2,284.26511
2023-06-29T07:00:00.000000000,2024-07-17 00:00:00,3.1,321.66,287.72905
2023-06-29T08:00:00.000000000,2024-07-17 00:00:00,3.1,315.95,289.07302
2023-06-29T09:00:00.000000000,2024-07-17 00:00:00,3.1,305.32,292.78834
2023-06-29T10:00:00.000000000,2024-07-17 00:00:00,3.1,282.01,295.72248
2023-06-29T11:00:00.000000000,2024-07-17 00:00:00,3.1,313.62,294.72205
2023-06-29T12:00:00.000000000,2024-07-17 00:00:00,3.1,305.28,291.55891
2023-06-29T13:00:00.000000000,2024-07-17 00:00:00,3.1,308.2,287.57594
2023-06-29T14:00:00.000000000,2024-07-17 00:00:00,3.1,312.51,278.01849
2023-06-29T15:00:00.000000000,2024-07-17 00:00:00,3.1,236.23,271.42579
2023-06-29T16:00:00.000000000,2024-07-17 00:00:00,3.1,202.09,264.94044
2023-06-29T17:00:00.000000000,2024-07-17 00:00:00,3.1,178.9,263.06787
2023-06-29T18:00:00.000000000,2024-07-17 00:00:00,3.1,180.63,265.56754
2023-06-29T19:00:00.000000000,2024-07-17 00:00:00,3.1,188.33,271.93532
2023-06-29T20:00:00.000000000,2024-07-17 00:00:00,3.1,167.07,276.89629
2023-06-29T21:00:00.000000000,2024-07-17 00:00:00,3.1,196.84,283.60077
2023-06-29T22:00:00.000000000,2024-07-17 00:00:00,3.1,296.43,288.37183
2023-06-29T23:00:00.000000000,2024-07-17 00:00:00,3.1,299.45,292.47994
2023-06-30T00:00:00.000000000,2024-07-17 00:00:00,3.1,299.45,289.37947
2023-06-30T01:00:00.000000000,2024-07-17 00:00:00,3.1,304.97,287.34814
2023-06-30T02:00:00.000000000,2024-07-17 00:00:00,3.1,306.42,295.72698
2023-06-30T03:00:00.000000000,2024-07-17 00:00:00,3.1,292.2,300.45644
2023-06-30T04:00:00.000000000,2024-07-17 00:00:00,3.1,192.8,306.70355
2023-06-30T05:00:00.000000000,2024-07-17 00:00:00,3.1,194.87,315.51567
2023-06-30T06:00:00.000000000,2024-07-17 00:00:00,3.1,300.66,318.54009
2023-06-30T07:00:00.000000000,2024-07-17 00:00:00,3.1,320.82,321.72624
2023-06-30T08:00:00.000000000,2024-07-17 00:00:00,3.1,324.05,318.64576
2023-06-30T09:00:00.000000000,2024-07-17 00:00:00,3.1,308.53,316.99113
2023-06-30T10:00:00.000000000,2024-07-17 00:00:00,3.1,303.56,314.87098
2023-06-30T11:00:00.000000000,2024-07-17 00:00:00,3.1,310.95,310.02511
2023-06-30T12:00:00.000000000,2024-07-17 00:00:00,3.1,285.79,305.01336
2023-06-30T13:00:00.000000000,2024-07-17 00:00:00,3.1,309.4,300.76996
2023-06-30T14:00:00.000000000,2024-07-17 00:00:00,3.1,309.05,291.81206
2023-06-30T15:00:00.000000000,2024-07-17 00:00:00,3.1,187.75,286.43029
2023-06-30T16:00:00.000000000,2024-07-17 00:00:00,3.1,161.76,280.53903
2023-06-30T17:00:00.000000000,2024-07-17 00:00:00,3.1,157.64,279.06382
2023-06-30T18:00:00.000000000,2024-07-17 00:00:00,3.1,158.25,281.06365
2023-06-30T19:00:00.000000000,2024-07-17 00:00:00,3.1,155.82,285.0196
2023-06-30T20:00:00.000000000,2024-07-17 00:00:00,3.1,159.34,286.02065
2023-06-30T21:00:00.000000000,2024-07-17 00:00:00,3.1,22.27,289.06167
2023-06-30T22:00:00.000000000,2024-07-17 00:00:00,3.1,94.4,290.15584
2023-06-30T23:00:00.000000000,2024-07-17 00:00:00,3.1,143.75,291.85222
2023-07-01T00:00:00.000000000,2024-07-17 00:00:00,3.1,150.0,310.45809
2023-07-01T01:00:00.000000000,2024-07-17 00:00:00,3.1,225.89,309.93568
2023-07-01T02:00:00.000000000,2024-07-17 00:00:00,3.1,218.1,315.22625
2023-07-01T03:00:00.000000000,2024-07-17 00:00:00,3.1,160.47,313.92618
2023-07-01T04:00:00.000000000,2024-07-17 00:00:00,3.1,118.97,309.92042
2023-07-01T05:00:00.000000000,2024-07-17 00:00:00,3.1,99.67,308.0722
2023-07-01T06:00:00.000000000,2024-07-17 00:00:00,3.1,99.67,301.77544
2023-07-01T07:00:00.000000000,2024-07-17 00:00:00,3.1,123.85,299.02889
2023-07-01T08:00:00.000000000,2024-07-17 00:00:00,3.1,151.32,296.12446
2023-07-01T09:00:00.000000000,2024-07-17 00:00:00,3.1,148.71,298.75191
2023-07-01T10:00:00.000000000,2024-07-17 00:00:00,3.1,148.39,303.54159
2023-07-01T11:00:00.000000000,2024-07-17 00:00:00,3.1,150.38,308.26132
2023-07-01T12:00:00.000000000,2024-07-17 00:00:00,3.1,150.38,313.7067
2023-07-01T13:00:00.000000000,2024-07-17 00:00:00,3.1,141.78,318.3925
2023-07-01T14:00:00.000000000,2024-07-17 00:00:00,3.1,103.07,313.71926
2023-07-01T15:00:00.000000000,2024-07-17 00:00:00,3.1,39.26,309.06092
2023-07-01T16:00:00.000000000,2024-07-17 00:00:00,3.1,26.49,300.78825
2023-07-01T17:00:00.000000000,2024-07-17 00:00:00,3.1,24.32,295.97576
2023-07-01T18:00:00.000000000,2024-07-17 00:00:00,3.1,24.2,295.43755
2023-07-01T19:00:00.000000000,2024-07-17 00:00:00,3.1,24.43,298.60695
2023-07-01T20:00:00.000000000,2024-07-17 00:00:00,3.1,22.93,300.54062
2023-07-01T21:00:00.000000000,2024-07-17 00:00:00,3.1,34.23,307.35739
2023-07-01T22:00:00.000000000,2024-07-17 00:00:00,3.1,141.04,313.59974
2023-07-01T23:00:00.000000000,2024-07-17 00:00:00,3.1,102.4,319.42997
