Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
38400,2023-05-20 00:00:00,395.88,1616.0,1.0,1763.0,47.0,30.0,27.0,0.0,0.0,0.0,0.0
38401,2023-05-20 01:00:00,404.63,1610.0,1.0,1699.0,79.0,30.0,27.0,0.0,0.0,0.0,0.0
38402,2023-05-20 02:00:00,401.85,1615.0,1.0,1706.0,43.0,30.0,27.0,0.0,0.0,0.0,0.0
38403,2023-05-20 03:00:00,401.8,1610.0,1.0,1696.0,35.0,30.0,27.0,0.0,0.0,0.0,0.0
38404,2023-05-20 04:00:00,402.14,1646.0,1.0,1717.0,12.0,30.0,27.0,0.0,0.0,0.0,0.0
38405,2023-05-20 05:00:00,406.88,1753.0,1.0,1781.0,1.0,30.0,27.0,0.0,0.0,0.0,0.0
38406,2023-05-20 06:00:00,407.47,1779.0,1.0,1804.0,3.0,30.0,27.0,0.0,0.0,0.0,0.0
38407,2023-05-20 07:00:00,384.37,1714.0,1.0,1954.0,3.0,30.0,27.0,0.0,0.0,0.0,0.0
38408,2023-05-20 08:00:00,383.15,1680.0,1.0,1942.0,25.0,30.0,27.0,0.0,0.0,0.0,0.0
38409,2023-05-20 09:00:00,386.03,1660.0,1.0,1922.0,70.0,30.0,27.0,0.0,0.0,0.0,0.0
38410,2023-05-20 10:00:00,396.81,1651.0,1.0,1851.0,135.0,30.0,27.0,0.0,0.0,0.0,0.0
38411,2023-05-20 11:00:00,396.65,1636.0,1.0,1838.0,138.0,30.0,27.0,0.0,0.0,0.0,0.0
38412,2023-05-20 12:00:00,403.86,1689.0,1.0,1796.0,89.0,30.0,27.0,0.0,0.0,0.0,0.0
38413,2023-05-20 13:00:00,402.32,1688.0,1.0,1820.0,106.0,30.0,27.0,0.0,0.0,0.0,0.0
38414,2023-05-20 14:00:00,398.41,1680.0,1.0,1853.0,113.0,30.0,27.0,0.0,0.0,0.0,0.0
38415,2023-05-20 15:00:00,408.02,1669.0,1.0,1781.0,161.0,30.0,27.0,0.0,0.0,0.0,0.0
38416,2023-05-20 16:00:00,417.77,1678.0,1.0,1759.0,261.0,30.0,27.0,0.0,0.0,0.0,0.0
38417,2023-05-20 17:00:00,413.6,1675.0,1.0,1782.0,239.0,30.0,27.0,0.0,0.0,0.0,0.0
38418,2023-05-20 18:00:00,406.02,1670.0,1.0,1849.0,239.0,30.0,27.0,0.0,0.0,0.0,0.0
38419,2023-05-20 19:00:00,406.63,1686.0,1.0,1874.0,262.0,30.0,27.0,0.0,0.0,0.0,0.0
38420,2023-05-20 20:00:00,404.57,1667.0,1.0,1843.0,212.0,30.0,27.0,0.0,0.0,0.0,0.0
38421,2023-05-20 21:00:00,409.06,1684.0,1.0,1827.0,227.0,30.0,27.0,0.0,0.0,0.0,0.0
38422,2023-05-20 22:00:00,409.02,1619.0,1.0,1774.0,250.0,30.0,27.0,0.0,0.0,0.0,0.0
38423,2023-05-20 23:00:00,397.82,1513.0,1.0,1755.0,234.0,30.0,27.0,0.0,0.0,0.0,0.0
