Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
36312,2023-02-22 00:00:00,2024-07-17 00:00:00,3.1,505.36,1505.0,39.0,60.0,410.0,0.0,575.0
36313,2023-02-22 01:00:00,2024-07-17 00:00:00,3.1,512.63,1508.0,76.0,60.0,424.0,0.0,524.0
36314,2023-02-22 02:00:00,2024-07-17 00:00:00,3.1,523.55,1507.0,124.0,60.0,422.0,0.0,467.0
36315,2023-02-22 03:00:00,2024-07-17 00:00:00,3.1,525.98,1509.0,141.0,58.0,409.0,0.0,467.0
36316,2023-02-22 04:00:00,2024-07-17 00:00:00,3.1,528.53,1508.0,141.0,59.0,413.0,0.0,450.0
36317,2023-02-22 05:00:00,2024-07-17 00:00:00,3.1,536.91,1507.0,141.0,57.0,410.0,0.0,411.0
36318,2023-02-22 06:00:00,2024-07-17 00:00:00,3.1,550.77,1502.0,140.0,58.0,412.0,0.0,342.0
36319,2023-02-22 07:00:00,2024-07-17 00:00:00,3.1,543.85,1506.0,139.0,58.0,410.0,0.0,378.0
36320,2023-02-22 08:00:00,2024-07-17 00:00:00,3.1,542.44,1512.0,139.0,59.0,413.0,0.0,385.0
36321,2023-02-22 09:00:00,2024-07-17 00:00:00,3.1,529.62,1507.0,139.0,58.0,414.0,0.0,443.0
36322,2023-02-22 10:00:00,2024-07-17 00:00:00,3.1,538.51,1508.0,139.0,57.0,408.0,0.0,406.0
36323,2023-02-22 11:00:00,2024-07-17 00:00:00,3.1,565.32,1507.0,140.0,60.0,403.0,0.0,289.0
36324,2023-02-22 12:00:00,2024-07-17 00:00:00,3.1,567.46,1508.0,140.0,59.0,401.0,0.0,282.0
36325,2023-02-22 13:00:00,2024-07-17 00:00:00,3.1,554.87,1501.0,139.0,59.0,400.0,0.0,335.0
36326,2023-02-22 14:00:00,2024-07-17 00:00:00,3.1,569.39,1498.0,139.0,58.0,390.0,0.0,280.0
36327,2023-02-22 15:00:00,2024-07-17 00:00:00,3.1,569.65,1498.0,140.0,60.0,387.0,0.0,282.0
36328,2023-02-22 16:00:00,2024-07-17 00:00:00,3.1,580.59,1507.0,139.0,59.0,373.0,0.0,254.0
36329,2023-02-22 17:00:00,2024-07-17 00:00:00,3.1,584.01,1506.0,140.0,60.0,375.0,5.0,233.0
36330,2023-02-22 18:00:00,2024-07-17 00:00:00,3.1,597.07,1500.0,139.0,59.0,369.0,5.0,185.0
36331,2023-02-22 19:00:00,2024-07-17 00:00:00,3.1,601.44,1497.0,138.0,59.0,351.0,6.0,184.0
36332,2023-02-22 20:00:00,2024-07-17 00:00:00,3.1,596.32,1504.0,140.0,59.0,351.0,8.0,204.0
36333,2023-02-22 21:00:00,2024-07-17 00:00:00,3.1,573.24,1504.0,139.0,59.0,344.0,8.0,304.0
36334,2023-02-22 22:00:00,2024-07-17 00:00:00,3.1,562.34,1499.0,147.0,58.0,344.0,7.0,348.0
36335,2023-02-22 23:00:00,2024-07-17 00:00:00,3.1,572.04,1499.0,142.0,58.0,340.0,5.0,313.0
