UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2019-01-02 21:00:00,613.0,8368.0,0.0,10729.0,0.0,10548.0,1624.0,0.0,88.0
2019-01-02 22:00:00,611.0,7645.0,0.0,10535.0,0.0,10500.0,1616.0,0.0,88.0
2019-01-02 23:00:00,613.0,5905.0,0.0,9771.0,0.0,10332.0,1616.0,0.0,88.0
2019-01-03 00:00:00,611.0,5555.0,0.0,9785.0,0.0,10712.0,1616.0,0.0,88.0
2019-01-03 01:00:00,614.0,5522.0,0.0,9700.0,0.0,10928.0,1616.0,0.0,88.0
2019-01-03 02:00:00,613.0,5204.0,0.0,9589.0,0.0,11228.0,1616.0,0.0,88.0
2019-01-03 03:00:00,612.0,5132.0,0.0,9480.0,0.0,11096.0,1616.0,0.0,88.0
2019-01-03 04:00:00,612.0,5623.0,0.0,9625.0,0.0,11052.0,1616.0,0.0,88.0
2019-01-03 05:00:00,613.0,7197.0,0.0,10313.0,0.0,11220.0,1616.0,0.0,88.0
2019-01-03 06:00:00,612.0,7989.0,0.0,11128.0,24.0,11224.0,1616.0,0.0,88.0
2019-01-03 07:00:00,612.0,8942.0,0.0,11438.0,64.0,11288.0,1616.0,0.0,88.0
2019-01-03 08:00:00,616.0,9600.0,0.0,11250.0,128.0,11536.0,1612.0,0.0,88.0
2019-01-03 09:00:00,610.0,9689.0,0.0,11344.0,200.0,11708.0,1616.0,0.0,88.0
2019-01-03 10:00:00,610.0,9307.0,0.0,11925.0,284.0,11248.0,1616.0,0.0,88.0
2019-01-03 11:00:00,615.0,9358.0,0.0,12158.0,308.0,9604.0,1616.0,0.0,88.0
2019-01-03 12:00:00,612.0,9542.0,0.0,13036.0,272.0,7672.0,1616.0,0.0,88.0
2019-01-03 13:00:00,610.0,9812.0,0.0,12531.0,176.0,9140.0,1616.0,0.0,88.0
2019-01-03 14:00:00,614.0,9799.0,0.0,11962.0,80.0,9712.0,1616.0,0.0,88.0
2019-01-03 15:00:00,613.0,9840.0,0.0,12801.0,28.0,8356.0,1616.0,0.0,88.0
2019-01-03 16:00:00,637.0,9761.0,0.0,14448.0,16.0,8956.0,1616.0,0.0,88.0
2019-01-03 17:00:00,646.0,9832.0,0.0,13283.0,16.0,9560.0,1616.0,0.0,88.0
2019-01-03 18:00:00,641.0,9624.0,0.0,12433.0,0.0,9712.0,1616.0,0.0,88.0
2019-01-03 19:00:00,612.0,9576.0,0.0,11332.0,0.0,10072.0,1616.0,0.0,88.0
2019-01-03 20:00:00,612.0,9577.0,0.0,10623.0,0.0,10244.0,1616.0,0.0,88.0
2019-01-03 21:00:00,611.0,9621.0,0.0,10372.0,0.0,9692.0,1616.0,0.0,88.0
2019-01-03 22:00:00,613.0,9205.0,0.0,10104.0,0.0,9348.0,1616.0,0.0,88.0
2019-01-03 23:00:00,612.0,8518.0,0.0,9527.0,0.0,9128.0,1616.0,0.0,88.0
2019-01-04 00:00:00,612.0,8240.0,0.0,9118.0,0.0,9108.0,1616.0,0.0,88.0
2019-01-04 01:00:00,612.0,7930.0,0.0,9155.0,0.0,8964.0,1608.0,0.0,88.0
2019-01-04 02:00:00,614.0,7859.0,0.0,8931.0,0.0,9148.0,1600.0,0.0,88.0
2019-01-04 03:00:00,614.0,7871.0,0.0,9066.0,0.0,9120.0,1600.0,0.0,88.0
2019-01-04 04:00:00,611.0,8183.0,0.0,8999.0,0.0,9388.0,1600.0,0.0,88.0
2019-01-04 05:00:00,612.0,9031.0,0.0,9548.0,0.0,9624.0,1600.0,0.0,88.0
2019-01-04 06:00:00,613.0,9658.0,0.0,10968.0,24.0,9380.0,1600.0,0.0,88.0
2019-01-04 07:00:00,620.0,9713.0,0.0,10712.0,48.0,9788.0,1604.0,0.0,88.0
2019-01-04 08:00:00,621.0,9818.0,0.0,11342.0,92.0,9012.0,1600.0,0.0,88.0
2019-01-04 09:00:00,619.0,9884.0,0.0,11675.0,140.0,8128.0,1616.0,0.0,88.0
2019-01-04 10:00:00,619.0,9890.0,0.0,11732.0,200.0,7344.0,1616.0,0.0,88.0
2019-01-04 11:00:00,621.0,9938.0,0.0,11434.0,208.0,6624.0,1616.0,0.0,88.0
2019-01-04 12:00:00,620.0,9941.0,0.0,11365.0,176.0,5752.0,1616.0,0.0,88.0
2019-01-04 13:00:00,620.0,10027.0,0.0,11236.0,112.0,4940.0,1616.0,0.0,88.0
2019-01-04 14:00:00,622.0,10032.0,0.0,11435.0,52.0,3688.0,1616.0,0.0,88.0
2019-01-04 15:00:00,619.0,10022.0,0.0,12062.0,20.0,2484.0,1616.0,0.0,88.0
2019-01-04 16:00:00,620.0,10065.0,0.0,12034.0,16.0,2948.0,1616.0,0.0,88.0
2019-01-04 17:00:00,603.0,10117.0,0.0,12036.0,16.0,3904.0,1616.0,0.0,88.0
2019-01-04 18:00:00,604.0,9992.0,0.0,11108.0,0.0,4960.0,1616.0,0.0,88.0
2019-01-04 19:00:00,605.0,8733.0,0.0,10990.0,0.0,5332.0,1616.0,0.0,88.0
2019-01-04 20:00:00,604.0,7700.0,0.0,10887.0,0.0,6332.0,1616.0,0.0,88.0
2019-01-04 21:00:00,606.0,6788.0,0.0,10112.0,0.0,7392.0,1616.0,0.0,88.0
2019-01-04 22:00:00,603.0,6451.0,0.0,10013.0,0.0,8136.0,1616.0,0.0,88.0
2019-01-04 23:00:00,605.0,5517.0,0.0,9456.0,0.0,8848.0,1616.0,0.0,88.0
2019-01-05 00:00:00,603.0,4824.0,0.0,9197.0,0.0,9112.0,1616.0,0.0,88.0
2019-01-05 01:00:00,604.0,3910.0,0.0,9258.0,0.0,9216.0,1616.0,0.0,88.0
2019-01-05 02:00:00,608.0,3879.0,0.0,9110.0,0.0,9184.0,1616.0,0.0,88.0
2019-01-05 03:00:00,602.0,3873.0,0.0,9010.0,0.0,9508.0,1616.0,0.0,88.0
2019-01-05 04:00:00,605.0,3896.0,0.0,9334.0,0.0,9092.0,1616.0,0.0,88.0
2019-01-05 05:00:00,605.0,3977.0,0.0,9641.0,0.0,8700.0,1608.0,0.0,88.0
2019-01-05 06:00:00,605.0,4271.0,0.0,10282.0,16.0,8976.0,1600.0,0.0,88.0
2019-01-05 07:00:00,605.0,4225.0,0.0,10178.0,36.0,9928.0,1600.0,0.0,88.0
2019-01-05 08:00:00,602.0,4120.0,0.0,10808.0,56.0,10220.0,1600.0,0.0,88.0
2019-01-05 09:00:00,604.0,4090.0,0.0,11086.0,76.0,10520.0,1600.0,0.0,88.0
2019-01-05 10:00:00,605.0,4164.0,0.0,11456.0,96.0,10804.0,1600.0,0.0,88.0
2019-01-05 11:00:00,605.0,4216.0,0.0,10893.0,112.0,11212.0,1600.0,0.0,88.0
2019-01-05 12:00:00,602.0,4208.0,0.0,10476.0,96.0,11372.0,1600.0,0.0,88.0
2019-01-05 13:00:00,606.0,4255.0,0.0,10226.0,72.0,11560.0,1600.0,0.0,88.0
2019-01-05 14:00:00,605.0,4526.0,0.0,10284.0,40.0,11492.0,1604.0,0.0,88.0
2019-01-05 15:00:00,604.0,4748.0,0.0,10407.0,16.0,11588.0,1604.0,0.0,88.0
2019-01-05 16:00:00,607.0,4784.0,0.0,11734.0,16.0,11416.0,1600.0,0.0,88.0
2019-01-05 17:00:00,603.0,4774.0,0.0,11684.0,16.0,11208.0,1600.0,0.0,88.0
2019-01-05 18:00:00,605.0,4650.0,0.0,11638.0,0.0,10596.0,1616.0,0.0,88.0
2019-01-05 19:00:00,604.0,4670.0,0.0,10606.0,0.0,9464.0,1616.0,0.0,88.0
2019-01-05 20:00:00,606.0,4516.0,0.0,10887.0,0.0,6268.0,1616.0,0.0,88.0
2019-01-05 21:00:00,606.0,4599.0,0.0,11088.0,0.0,5312.0,1616.0,0.0,88.0
2019-01-05 22:00:00,604.0,4517.0,0.0,10384.0,0.0,6444.0,1616.0,0.0,88.0
2019-01-05 23:00:00,608.0,4460.0,0.0,9490.0,0.0,7328.0,1616.0,0.0,88.0
2019-01-06 00:00:00,603.0,4393.0,0.0,9186.0,0.0,7692.0,1616.0,0.0,88.0
2019-01-06 01:00:00,604.0,4330.0,0.0,9181.0,0.0,7756.0,1616.0,0.0,88.0
2019-01-06 02:00:00,602.0,4273.0,0.0,8939.0,0.0,7492.0,1616.0,0.0,88.0
2019-01-06 03:00:00,604.0,4344.0,0.0,9093.0,0.0,7916.0,1616.0,0.0,88.0
2019-01-06 04:00:00,606.0,4386.0,0.0,8772.0,0.0,7696.0,1616.0,0.0,88.0
2019-01-06 05:00:00,604.0,4304.0,0.0,8929.0,0.0,9268.0,1616.0,0.0,88.0
2019-01-06 06:00:00,607.0,4455.0,0.0,9475.0,20.0,9596.0,1616.0,0.0,88.0
2019-01-06 07:00:00,605.0,4470.0,0.0,9891.0,40.0,9664.0,1616.0,0.0,88.0
2019-01-06 08:00:00,603.0,4464.0,0.0,10031.0,80.0,9516.0,1612.0,0.0,88.0
2019-01-06 09:00:00,605.0,4603.0,0.0,10348.0,136.0,9860.0,1616.0,0.0,88.0
2019-01-06 10:00:00,603.0,4798.0,0.0,10750.0,192.0,10508.0,1616.0,0.0,88.0
2019-01-06 11:00:00,605.0,4804.0,0.0,10666.0,208.0,10780.0,1604.0,0.0,88.0
2019-01-06 12:00:00,605.0,4816.0,0.0,10285.0,204.0,10452.0,1600.0,0.0,88.0
2019-01-06 13:00:00,605.0,4823.0,0.0,10148.0,148.0,10172.0,1600.0,0.0,88.0
2019-01-06 14:00:00,607.0,4801.0,0.0,10429.0,72.0,9936.0,1600.0,0.0,88.0
2019-01-06 15:00:00,606.0,4831.0,0.0,10326.0,24.0,10296.0,1600.0,0.0,88.0
2019-01-06 16:00:00,604.0,4860.0,0.0,11539.0,16.0,10048.0,1600.0,0.0,88.0
2019-01-06 17:00:00,605.0,4852.0,0.0,12582.0,16.0,9776.0,1600.0,0.0,88.0
2019-01-06 18:00:00,605.0,4730.0,0.0,12082.0,0.0,9148.0,1600.0,0.0,88.0
2019-01-06 19:00:00,604.0,4772.0,0.0,10823.0,0.0,8744.0,1608.0,0.0,88.0
2019-01-06 20:00:00,603.0,4674.0,0.0,10456.0,0.0,9404.0,1616.0,0.0,88.0
2019-01-06 21:00:00,606.0,4576.0,0.0,9855.0,0.0,9604.0,1616.0,0.0,88.0
2019-01-06 22:00:00,605.0,4307.0,0.0,9302.0,0.0,9200.0,1616.0,0.0,88.0
2019-01-06 23:00:00,603.0,4547.0,0.0,9159.0,0.0,7896.0,1616.0,0.0,88.0
2019-01-07 00:00:00,605.0,4659.0,0.0,9828.0,0.0,4712.0,1616.0,0.0,88.0
2019-01-07 01:00:00,606.0,5105.0,0.0,10069.0,0.0,3572.0,1616.0,0.0,88.0
2019-01-07 02:00:00,603.0,5829.0,0.0,9926.0,0.0,3356.0,1616.0,0.0,88.0
2019-01-07 03:00:00,605.0,7582.0,0.0,10086.0,0.0,2584.0,1616.0,0.0,88.0
2019-01-07 04:00:00,605.0,8020.0,0.0,10321.0,0.0,1984.0,1616.0,0.0,88.0
2019-01-07 05:00:00,604.0,8310.0,0.0,11105.0,0.0,1672.0,1600.0,0.0,88.0
2019-01-07 06:00:00,615.0,8911.0,0.0,12636.0,16.0,1244.0,1600.0,0.0,88.0
2019-01-07 07:00:00,643.0,9903.0,0.0,14650.0,36.0,932.0,1600.0,0.0,88.0
2019-01-07 08:00:00,650.0,10333.0,0.0,15071.0,56.0,520.0,1600.0,0.0,88.0
2019-01-07 09:00:00,650.0,10394.0,0.0,15400.0,92.0,360.0,1600.0,0.0,88.0
2019-01-07 10:00:00,647.0,10366.0,0.0,15345.0,128.0,312.0,1600.0,0.0,88.0
2019-01-07 11:00:00,649.0,10950.0,0.0,13500.0,136.0,252.0,1608.0,0.0,88.0
2019-01-07 12:00:00,633.0,11767.0,0.0,13162.0,128.0,192.0,1616.0,0.0,88.0
2019-01-07 13:00:00,612.0,11867.0,0.0,13050.0,92.0,184.0,1616.0,0.0,88.0
2019-01-07 14:00:00,610.0,11344.0,0.0,13614.0,44.0,152.0,1600.0,0.0,88.0
2019-01-07 15:00:00,607.0,11714.0,0.0,14558.0,20.0,132.0,1600.0,0.0,88.0
2019-01-07 16:00:00,602.0,11727.0,0.0,14642.0,16.0,168.0,1600.0,0.0,88.0
2019-01-07 17:00:00,605.0,11447.0,0.0,14113.0,16.0,192.0,1604.0,0.0,88.0
2019-01-07 18:00:00,604.0,10884.0,0.0,13976.0,0.0,268.0,1616.0,0.0,88.0
2019-01-07 19:00:00,606.0,11356.0,0.0,12876.0,0.0,500.0,1612.0,0.0,88.0
2019-01-07 20:00:00,606.0,11637.0,0.0,12355.0,0.0,628.0,1604.0,0.0,88.0
2019-01-07 21:00:00,607.0,10545.0,0.0,11984.0,0.0,716.0,1600.0,0.0,88.0
2019-01-07 22:00:00,611.0,9084.0,0.0,11513.0,0.0,904.0,1600.0,0.0,88.0
2019-01-07 23:00:00,608.0,7290.0,0.0,11266.0,0.0,968.0,1616.0,0.0,88.0
2019-01-08 00:00:00,611.0,6856.0,0.0,11046.0,0.0,948.0,1616.0,0.0,88.0
2019-01-08 01:00:00,608.0,6585.0,0.0,11165.0,0.0,932.0,1616.0,0.0,88.0
2019-01-08 02:00:00,607.0,6164.0,0.0,10844.0,0.0,1012.0,1616.0,0.0,88.0
2019-01-08 03:00:00,609.0,6877.0,0.0,10973.0,0.0,1072.0,1616.0,0.0,88.0
2019-01-08 04:00:00,609.0,7227.0,0.0,11373.0,0.0,1244.0,1616.0,0.0,88.0
2019-01-08 05:00:00,608.0,8695.0,0.0,12457.0,0.0,1672.0,1616.0,0.0,88.0
2019-01-08 06:00:00,608.0,10054.0,0.0,14207.0,16.0,1512.0,1616.0,0.0,88.0
2019-01-08 07:00:00,619.0,10103.0,0.0,14467.0,24.0,2164.0,1616.0,0.0,88.0
2019-01-08 08:00:00,618.0,10063.0,0.0,13973.0,52.0,2732.0,1600.0,0.0,88.0
2019-01-08 09:00:00,620.0,10060.0,0.0,13865.0,104.0,2088.0,1616.0,0.0,88.0
2019-01-08 10:00:00,616.0,10002.0,0.0,14036.0,160.0,2184.0,1608.0,0.0,88.0
2019-01-08 11:00:00,623.0,10080.0,0.0,13935.0,188.0,2912.0,1616.0,0.0,88.0
2019-01-08 12:00:00,618.0,10077.0,0.0,13784.0,208.0,3704.0,1616.0,0.0,88.0
2019-01-08 13:00:00,622.0,10049.0,0.0,13734.0,168.0,5056.0,1616.0,0.0,88.0
2019-01-08 14:00:00,621.0,9938.0,0.0,13379.0,92.0,5552.0,1616.0,0.0,88.0
2019-01-08 15:00:00,621.0,10019.0,0.0,13981.0,32.0,4508.0,1616.0,0.0,88.0
2019-01-08 16:00:00,613.0,9375.0,0.0,15188.0,16.0,4708.0,1616.0,0.0,88.0
2019-01-08 17:00:00,621.0,9228.0,0.0,14696.0,16.0,6016.0,1616.0,0.0,88.0
2019-01-08 18:00:00,621.0,8825.0,0.0,13749.0,0.0,6576.0,1616.0,0.0,88.0
2019-01-08 19:00:00,621.0,8383.0,0.0,12431.0,0.0,7532.0,1616.0,0.0,88.0
2019-01-08 20:00:00,620.0,8219.0,0.0,11859.0,0.0,8552.0,1616.0,0.0,88.0
2019-01-08 21:00:00,622.0,7898.0,0.0,11522.0,0.0,9684.0,1616.0,0.0,88.0
2019-01-08 22:00:00,610.0,6658.0,0.0,11090.0,0.0,10360.0,1616.0,0.0,88.0
2019-01-08 23:00:00,608.0,5451.0,0.0,11063.0,0.0,10576.0,1616.0,0.0,88.0
2019-01-09 00:00:00,608.0,5063.0,0.0,11037.0,0.0,10832.0,1616.0,0.0,88.0
2019-01-09 01:00:00,608.0,4997.0,0.0,11132.0,0.0,10460.0,1616.0,0.0,88.0
2019-01-09 02:00:00,608.0,4915.0,0.0,11245.0,0.0,10004.0,1616.0,0.0,88.0
2019-01-09 03:00:00,608.0,5169.0,0.0,11754.0,0.0,8836.0,1616.0,0.0,88.0
2019-01-09 04:00:00,608.0,6593.0,0.0,11937.0,0.0,7280.0,1616.0,0.0,88.0
2019-01-09 05:00:00,608.0,8475.0,0.0,13390.0,0.0,5936.0,1616.0,0.0,88.0
2019-01-09 06:00:00,608.0,9311.0,0.0,14689.0,24.0,5612.0,1616.0,0.0,88.0
2019-01-09 07:00:00,608.0,9687.0,0.0,15101.0,48.0,4332.0,1616.0,0.0,88.0
2019-01-09 08:00:00,608.0,9768.0,0.0,14966.0,84.0,4420.0,1600.0,0.0,88.0
2019-01-09 09:00:00,648.0,9820.0,0.0,14678.0,136.0,4400.0,1616.0,0.0,88.0
2019-01-09 10:00:00,648.0,9701.0,0.0,14051.0,184.0,4880.0,1616.0,0.0,88.0
2019-01-09 11:00:00,648.0,9762.0,0.0,14231.0,208.0,3932.0,1616.0,0.0,88.0
2019-01-09 12:00:00,648.0,9716.0,0.0,14108.0,184.0,4152.0,1604.0,0.0,88.0
2019-01-09 13:00:00,648.0,9726.0,0.0,14312.0,120.0,4308.0,1604.0,0.0,88.0
2019-01-09 14:00:00,648.0,10103.0,0.0,13562.0,56.0,5060.0,1616.0,0.0,88.0
2019-01-09 15:00:00,608.0,11193.0,0.0,14024.0,24.0,4980.0,1616.0,0.0,88.0
2019-01-09 16:00:00,608.0,11735.0,0.0,14607.0,16.0,5020.0,1616.0,0.0,88.0
2019-01-09 17:00:00,608.0,11205.0,0.0,15943.0,16.0,4340.0,1616.0,0.0,88.0
2019-01-09 18:00:00,608.0,10986.0,0.0,15530.0,0.0,3828.0,1616.0,0.0,88.0
2019-01-09 19:00:00,608.0,10977.0,0.0,14734.0,0.0,3448.0,1616.0,0.0,88.0
2019-01-09 20:00:00,608.0,10773.0,0.0,14485.0,0.0,3268.0,1616.0,0.0,88.0
2019-01-09 21:00:00,608.0,10291.0,0.0,14885.0,0.0,2680.0,1616.0,0.0,88.0
2019-01-09 22:00:00,608.0,10040.0,0.0,13170.0,0.0,2300.0,1616.0,0.0,88.0
2019-01-09 23:00:00,608.0,9301.0,0.0,12882.0,0.0,1884.0,1616.0,0.0,88.0
2019-01-10 00:00:00,608.0,8979.0,0.0,12221.0,0.0,1656.0,1616.0,0.0,88.0
2019-01-10 01:00:00,608.0,8542.0,0.0,12441.0,0.0,1252.0,1616.0,0.0,88.0
2019-01-10 02:00:00,608.0,8561.0,0.0,12095.0,0.0,1004.0,1616.0,0.0,88.0
2019-01-10 03:00:00,608.0,8647.0,0.0,12501.0,0.0,1192.0,1616.0,0.0,88.0
2019-01-10 04:00:00,608.0,8897.0,0.0,12131.0,0.0,1796.0,1616.0,0.0,88.0
2019-01-10 05:00:00,608.0,9413.0,0.0,13274.0,0.0,2972.0,1616.0,0.0,88.0
2019-01-10 06:00:00,648.0,9469.0,0.0,16503.0,16.0,4136.0,1616.0,0.0,88.0
2019-01-10 07:00:00,648.0,9629.0,0.0,17592.0,40.0,5028.0,1616.0,0.0,88.0
2019-01-10 08:00:00,648.0,9751.0,0.0,17424.0,72.0,5392.0,1616.0,0.0,88.0
2019-01-10 09:00:00,648.0,9794.0,0.0,17588.0,120.0,5804.0,1616.0,0.0,88.0
2019-01-10 10:00:00,648.0,9748.0,0.0,17336.0,168.0,5972.0,1616.0,0.0,88.0
2019-01-10 11:00:00,648.0,9752.0,0.0,16707.0,192.0,6724.0,1616.0,0.0,88.0
2019-01-10 12:00:00,648.0,9713.0,0.0,16590.0,176.0,7232.0,1616.0,0.0,88.0
2019-01-10 13:00:00,648.0,9718.0,0.0,16576.0,136.0,7824.0,1616.0,0.0,88.0
2019-01-10 14:00:00,648.0,9767.0,0.0,16746.0,72.0,7408.0,1616.0,0.0,88.0
2019-01-10 15:00:00,648.0,9893.0,0.0,17177.0,24.0,6396.0,1616.0,0.0,88.0
2019-01-10 16:00:00,648.0,9937.0,0.0,18029.0,16.0,5836.0,1616.0,0.0,88.0
2019-01-10 17:00:00,648.0,9965.0,0.0,17917.0,16.0,5732.0,1616.0,0.0,88.0
2019-01-10 18:00:00,648.0,9810.0,0.0,17468.0,0.0,6472.0,1616.0,0.0,88.0
2019-01-10 19:00:00,648.0,9740.0,0.0,16107.0,0.0,6380.0,1616.0,0.0,88.0
2019-01-10 20:00:00,648.0,9578.0,0.0,14375.0,0.0,6812.0,1632.0,0.0,88.0
2019-01-10 21:00:00,648.0,9581.0,0.0,13426.0,0.0,8640.0,1632.0,0.0,88.0
2019-01-10 22:00:00,608.0,9398.0,0.0,12282.0,0.0,9840.0,1632.0,0.0,88.0
2019-01-10 23:00:00,608.0,8433.0,0.0,11473.0,0.0,9864.0,1632.0,0.0,88.0
2019-01-11 00:00:00,608.0,8263.0,0.0,11250.0,0.0,9372.0,1632.0,0.0,88.0
2019-01-11 01:00:00,608.0,8253.0,0.0,11246.0,0.0,9612.0,1632.0,0.0,88.0
2019-01-11 02:00:00,608.0,8274.0,0.0,11049.0,0.0,9904.0,1632.0,0.0,88.0
2019-01-11 03:00:00,608.0,8289.0,0.0,11413.0,0.0,9808.0,1632.0,0.0,88.0
2019-01-11 04:00:00,608.0,8606.0,0.0,11330.0,0.0,9564.0,1632.0,0.0,88.0
2019-01-11 05:00:00,608.0,9430.0,0.0,11877.0,0.0,9032.0,1624.0,0.0,88.0
2019-01-11 06:00:00,608.0,9905.0,0.0,13251.0,24.0,9072.0,1616.0,0.0,88.0
2019-01-11 07:00:00,608.0,10413.0,0.0,14011.0,60.0,8844.0,1616.0,0.0,88.0
2019-01-11 08:00:00,608.0,11561.0,0.0,15393.0,124.0,8604.0,1616.0,0.0,88.0
2019-01-11 09:00:00,608.0,12789.0,0.0,14472.0,216.0,8916.0,1616.0,0.0,88.0
2019-01-11 10:00:00,608.0,12762.0,0.0,13138.0,352.0,9048.0,1616.0,0.0,88.0
2019-01-11 11:00:00,648.0,13016.0,0.0,12855.0,424.0,9168.0,1616.0,0.0,88.0
2019-01-11 12:00:00,648.0,11930.0,0.0,13053.0,420.0,8788.0,1616.0,0.0,88.0
2019-01-11 13:00:00,648.0,11728.0,0.0,12631.0,304.0,8328.0,1616.0,0.0,88.0
2019-01-11 14:00:00,648.0,11690.0,0.0,13106.0,160.0,8308.0,1620.0,0.0,88.0
2019-01-11 15:00:00,648.0,12085.0,0.0,13137.0,52.0,7164.0,1624.0,0.0,88.0
2019-01-11 16:00:00,608.0,11903.0,0.0,14708.0,16.0,5792.0,1632.0,0.0,88.0
2019-01-11 17:00:00,608.0,11915.0,0.0,14053.0,16.0,4888.0,1624.0,0.0,88.0
2019-01-11 18:00:00,608.0,11186.0,0.0,13267.0,0.0,5056.0,1616.0,0.0,88.0
2019-01-11 19:00:00,608.0,10290.0,0.0,12663.0,0.0,5592.0,1628.0,0.0,88.0
2019-01-11 20:00:00,608.0,9345.0,0.0,12554.0,0.0,4668.0,1624.0,0.0,88.0
2019-01-11 21:00:00,608.0,8954.0,0.0,12830.0,0.0,4280.0,1632.0,0.0,88.0
2019-01-11 22:00:00,608.0,8540.0,0.0,11374.0,0.0,4892.0,1632.0,0.0,88.0
