Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
40224,2023-08-04 00:00:00,2024-07-17 00:00:00,3.1,362.05,0.0,9681.0,2074.0,3.0,1454.0,21.0,555.0,531.0
40225,2023-08-04 01:00:00,2024-07-17 00:00:00,3.1,374.66,0.0,9989.0,2081.0,3.0,1063.0,3.0,548.0,537.0
40226,2023-08-04 02:00:00,2024-07-17 00:00:00,3.1,374.08,0.0,9562.0,2072.0,3.0,952.0,0.0,553.0,537.0
40227,2023-08-04 03:00:00,2024-07-17 00:00:00,3.1,371.1,0.0,9001.0,2074.0,3.0,908.0,0.0,534.0,551.0
40228,2023-08-04 04:00:00,2024-07-17 00:00:00,3.1,363.58,0.0,7667.0,2062.0,0.0,752.0,0.0,483.0,539.0
40229,2023-08-04 05:00:00,2024-07-17 00:00:00,3.1,350.84,0.0,6517.0,2070.0,0.0,688.0,0.0,503.0,545.0
40230,2023-08-04 06:00:00,2024-07-17 00:00:00,3.1,346.9,0.0,6182.0,2080.0,0.0,683.0,0.0,474.0,543.0
40231,2023-08-04 07:00:00,2024-07-17 00:00:00,3.1,340.71,0.0,5926.0,2076.0,0.0,717.0,0.0,522.0,548.0
40232,2023-08-04 08:00:00,2024-07-17 00:00:00,3.1,339.21,0.0,5853.0,2080.0,0.0,723.0,0.0,520.0,545.0
40233,2023-08-04 09:00:00,2024-07-17 00:00:00,3.1,342.99,0.0,6028.0,2089.0,0.0,746.0,0.0,456.0,545.0
40234,2023-08-04 10:00:00,2024-07-17 00:00:00,3.1,347.33,0.0,6413.0,2097.0,0.0,778.0,0.0,449.0,541.0
40235,2023-08-04 11:00:00,2024-07-17 00:00:00,3.1,358.9,0.0,7263.0,2096.0,0.0,766.0,9.0,429.0,538.0
40236,2023-08-04 12:00:00,2024-07-17 00:00:00,3.1,363.06,0.0,8167.0,2096.0,0.0,1000.0,38.0,377.0,543.0
40237,2023-08-04 13:00:00,2024-07-17 00:00:00,3.1,369.33,0.0,8765.0,2089.0,0.0,958.0,72.0,385.0,547.0
40238,2023-08-04 14:00:00,2024-07-17 00:00:00,3.1,374.7,0.0,9066.0,2089.0,0.0,820.0,113.0,388.0,548.0
40239,2023-08-04 15:00:00,2024-07-17 00:00:00,3.1,373.65,0.0,9408.0,2089.0,0.0,906.0,168.0,409.0,555.0
40240,2023-08-04 16:00:00,2024-07-17 00:00:00,3.1,372.13,0.0,9589.0,2095.0,0.0,972.0,208.0,418.0,554.0
40241,2023-08-04 17:00:00,2024-07-17 00:00:00,3.1,374.33,0.0,9867.0,2077.0,0.0,999.0,170.0,443.0,547.0
40242,2023-08-04 18:00:00,2024-07-17 00:00:00,3.1,378.16,0.0,9999.0,2081.0,0.0,883.0,189.0,431.0,552.0
40243,2023-08-04 19:00:00,2024-07-17 00:00:00,3.1,379.35,0.0,9888.0,2084.0,0.0,835.0,221.0,375.0,562.0
40244,2023-08-04 20:00:00,2024-07-17 00:00:00,3.1,365.63,0.0,10055.0,2082.0,0.0,1495.0,189.0,368.0,561.0
40245,2023-08-04 21:00:00,2024-07-17 00:00:00,3.1,365.65,0.0,10355.0,2088.0,0.0,1661.0,122.0,366.0,560.0
40246,2023-08-04 22:00:00,2024-07-17 00:00:00,3.1,367.64,0.0,10435.0,2082.0,1.0,1710.0,67.0,324.0,566.0
40247,2023-08-04 23:00:00,2024-07-17 00:00:00,3.1,364.24,0.0,10328.0,2222.0,5.0,1745.0,35.0,288.0,563.0
