Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,other
40896,2023-09-01 00:00:00,2024-07-17 00:00:00,3.1,213.61,0,9192.0,3288.0,5.0,3659.0,107.0,189.0
40897,2023-09-01 01:00:00,2024-07-17 00:00:00,3.1,209.4,0,8802.0,3298.0,5.0,3644.0,142.0,188.0
40898,2023-09-01 02:00:00,2024-07-17 00:00:00,3.1,203.19,0,8052.0,3291.0,5.0,3553.0,117.0,189.0
40899,2023-09-01 03:00:00,2024-07-17 00:00:00,3.1,193.82,0,7154.0,3282.0,5.0,3488.0,108.0,188.0
40900,2023-09-01 04:00:00,2024-07-17 00:00:00,3.1,193.04,0,6558.0,3304.0,5.0,2996.0,91.0,189.0
40901,2023-09-01 05:00:00,2024-07-17 00:00:00,3.1,196.43,0,6304.0,3314.0,5.0,2546.0,84.0,191.0
40902,2023-09-01 06:00:00,2024-07-17 00:00:00,3.1,191.17,0,5875.0,3306.0,5.0,2495.0,82.0,190.0
40903,2023-09-01 07:00:00,2024-07-17 00:00:00,3.1,188.96,0,5425.0,3151.0,4.0,2331.0,82.0,177.0
40904,2023-09-01 08:00:00,2024-07-17 00:00:00,3.1,189.74,0,5264.0,3062.0,4.0,2215.0,86.0,176.0
40905,2023-09-01 09:00:00,2024-07-17 00:00:00,3.1,190.31,0,5309.0,3062.0,4.0,2225.0,86.0,176.0
40906,2023-09-01 10:00:00,2024-07-17 00:00:00,3.1,197.26,0,5954.0,3146.0,4.0,2335.0,80.0,179.0
40907,2023-09-01 11:00:00,2024-07-17 00:00:00,3.1,202.43,0,6704.0,3227.0,4.0,2585.0,82.0,185.0
40908,2023-09-01 12:00:00,2024-07-17 00:00:00,3.1,199.72,0,7171.0,3290.0,5.0,3151.0,71.0,209.0
40909,2023-09-01 13:00:00,2024-07-17 00:00:00,3.1,196.58,0,6863.0,3289.0,5.0,3219.0,25.0,246.0
40910,2023-09-01 14:00:00,2024-07-17 00:00:00,3.1,196.78,0,6700.0,3277.0,5.0,3144.0,5.0,272.0
40911,2023-09-01 15:00:00,2024-07-17 00:00:00,3.1,195.2,0,6529.0,3279.0,5.0,3140.0,5.0,294.0
40912,2023-09-01 16:00:00,2024-07-17 00:00:00,3.1,197.66,0,6731.0,3279.0,6.0,3183.0,3.0,309.0
40913,2023-09-01 17:00:00,2024-07-17 00:00:00,3.1,201.19,0,7039.0,3284.0,5.0,3201.0,0.0,309.0
40914,2023-09-01 18:00:00,2024-07-17 00:00:00,3.1,207.18,0,7547.0,3273.0,5.0,3185.0,0.0,294.0
40915,2023-09-01 19:00:00,2024-07-17 00:00:00,3.1,209.99,0,7718.0,3261.0,5.0,3145.0,1.0,300.0
40916,2023-09-01 20:00:00,2024-07-17 00:00:00,3.1,213.57,0,8125.0,3267.0,5.0,3199.0,4.0,304.0
40917,2023-09-01 21:00:00,2024-07-17 00:00:00,3.1,213.29,0,8580.0,3285.0,5.0,3494.0,11.0,284.0
40918,2023-09-01 22:00:00,2024-07-17 00:00:00,3.1,213.81,0,9019.0,3270.0,5.0,3732.0,18.0,253.0
40919,2023-09-01 23:00:00,2024-07-17 00:00:00,3.1,215.06,0,9264.0,3269.0,5.0,3734.0,17.0,204.0
