,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-08-30 00:00:00,2023-09-02 22:35:24,3.0,337.67,3972.0,5509.0,6755.0,1772.0,15.0,14.0
1,2023-08-30 01:00:00,2023-09-02 22:35:24,3.0,335.91,3969.0,4983.0,6791.0,1586.0,0.0,14.0
2,2023-08-30 02:00:00,2023-09-02 22:35:24,3.0,326.34,3784.0,4296.0,6913.0,1334.0,0.0,14.0
3,2023-08-30 03:00:00,2023-09-02 22:35:24,3.0,329.86,3571.0,3692.0,6996.0,402.0,0.0,14.0
4,2023-08-30 04:00:00,2023-09-02 22:35:24,3.0,315.84,3455.0,2570.0,6995.0,238.0,0.0,14.0
5,2023-08-30 05:00:00,2023-09-02 22:35:24,3.0,299.15,2913.0,2560.0,7006.0,0.0,0.0,15.0
6,2023-08-30 06:00:00,2023-09-02 22:35:24,3.0,287.81,2680.0,2563.0,7071.0,0.0,0.0,14.0
7,2023-08-30 07:00:00,2023-09-02 22:35:24,3.0,283.02,2681.0,2343.0,7123.0,0.0,0.0,14.0
8,2023-08-30 08:00:00,2023-09-02 22:35:24,3.0,271.44,2458.0,2273.0,7135.0,0.0,0.0,14.0
9,2023-08-30 09:00:00,2023-09-02 22:35:24,3.0,267.38,2359.0,2310.0,7142.0,0.0,0.0,14.0
10,2023-08-30 10:00:00,2023-09-02 22:35:24,3.0,279.45,2548.0,2499.0,7139.0,0.0,0.0,14.0
11,2023-08-30 11:00:00,2023-09-02 22:35:24,3.0,299.51,2979.0,2601.0,7137.0,0.0,0.0,15.0
12,2023-08-30 12:00:00,2023-09-02 22:35:24,3.0,306.55,3164.0,2603.0,7141.0,0.0,16.0,14.0
13,2023-08-30 13:00:00,2023-09-02 22:35:24,3.0,307.28,3237.0,2621.0,7134.0,0.0,143.0,14.0
14,2023-08-30 14:00:00,2023-09-02 22:35:24,3.0,308.48,3312.0,2671.0,7130.0,0.0,268.0,14.0
15,2023-08-30 15:00:00,2023-09-02 22:35:24,3.0,311.55,3391.0,3040.0,7124.0,239.0,260.0,14.0
16,2023-08-30 16:00:00,2023-09-02 22:35:24,3.0,315.62,3408.0,3402.0,7118.0,230.0,330.0,14.0
17,2023-08-30 17:00:00,2023-09-02 22:35:24,3.0,325.21,3419.0,4151.0,7123.0,214.0,305.0,14.0
18,2023-08-30 18:00:00,2023-09-02 22:35:24,3.0,329.95,3414.0,4565.0,7112.0,236.0,266.0,15.0
19,2023-08-30 19:00:00,2023-09-02 22:35:24,3.0,329.87,3410.0,4787.0,7116.0,419.0,187.0,15.0
20,2023-08-30 20:00:00,2023-09-02 22:35:24,3.0,327.48,3413.0,4716.0,7109.0,594.0,106.0,15.0
21,2023-08-30 21:00:00,2023-09-02 22:35:24,3.0,316.74,3407.0,4126.0,7108.0,857.0,67.0,15.0
22,2023-08-30 22:00:00,2023-09-02 22:35:24,3.0,306.53,3416.0,3751.0,7111.0,1211.0,44.0,15.0
23,2023-08-30 23:00:00,2023-09-02 22:35:24,3.0,304.65,3411.0,3639.0,7105.0,1259.0,20.0,14.0
