Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
35064,2023-01-01 00:00:00,2024-07-17 00:00:00,3.1,411.95,482.0,2559.5,0.0,300.5,304.5,0.0,874.0,0.0,0.0,2.0
35065,2023-01-01 01:00:00,2024-07-17 00:00:00,3.1,317.51,159.0,934.0,0.0,6.0,152.5,0.0,648.0,0.0,0.0,1.0
35066,2023-01-01 02:00:00,2024-07-17 00:00:00,3.1,317.51,318.0,1868.0,0.0,12.0,305.0,0.0,1296.0,0.0,0.0,2.0
35067,2023-01-01 03:00:00,2024-07-17 00:00:00,3.1,317.51,318.0,1868.0,0.0,12.0,305.0,0.0,1296.0,0.0,0.0,2.0
35068,2023-01-01 04:00:00,2024-07-17 00:00:00,3.1,317.51,318.0,1868.0,0.0,12.0,305.0,0.0,1296.0,0.0,0.0,2.0
35069,2023-01-01 05:00:00,2024-07-17 00:00:00,3.1,398.92,320.0,2284.0,0.0,318.0,297.5,0.0,803.5,0.0,0.0,2.0
35070,2023-01-01 06:00:00,2024-07-17 00:00:00,3.1,349.98,346.0,1795.0,0.0,162.5,298.75,0.0,1079.75,0.0,0.0,2.0
35071,2023-01-01 07:00:00,2024-07-17 00:00:00,3.1,291.07,372.0,1306.0,0.0,7.0,300.0,0.0,1356.0,0.0,0.0,2.0
35072,2023-01-01 08:00:00,2024-07-17 00:00:00,3.1,319.92,392.0,1429.0,0.0,9.0,300.0,0.0,1146.0,0.0,0.0,2.0
35073,2023-01-01 09:00:00,2024-07-17 00:00:00,3.1,329.4,364.0,1543.0,0.0,25.0,303.0,0.0,1076.0,0.0,0.0,2.0
35074,2023-01-01 10:00:00,2024-07-17 00:00:00,3.1,424.51,328.0,2458.0,0.0,600.0,303.0,0.0,738.0,0.0,0.0,2.0
35075,2023-01-01 11:00:00,2024-07-17 00:00:00,3.1,454.13,322.0,3021.0,0.0,805.0,294.0,0.0,582.0,0.0,0.0,2.0
35076,2023-01-01 12:00:00,2024-07-17 00:00:00,3.1,465.42,316.0,3557.0,0.0,893.0,289.0,0.0,522.0,0.0,0.0,2.0
35077,2023-01-01 13:00:00,2024-07-17 00:00:00,3.1,478.72,317.0,3650.0,0.0,900.0,291.0,0.0,367.0,0.0,0.0,2.0
35078,2023-01-01 14:00:00,2024-07-17 00:00:00,3.1,487.78,382.0,3581.0,0.0,874.0,290.0,0.0,299.0,0.0,0.0,2.0
35079,2023-01-01 15:00:00,2024-07-17 00:00:00,3.1,473.87,397.0,3236.0,0.0,868.0,288.0,0.0,461.0,0.0,0.0,2.0
35080,2023-01-01 16:00:00,2024-07-17 00:00:00,3.1,458.86,401.0,3343.0,0.0,913.0,293.0,0.0,662.0,0.0,0.0,2.0
35081,2023-01-01 17:00:00,2024-07-17 00:00:00,3.1,430.11,373.0,3428.0,0.0,874.0,299.0,0.0,1007.0,0.0,0.0,2.0
35082,2023-01-01 18:00:00,2024-07-17 00:00:00,3.1,321.11,329.6666666666667,3033.6666666666665,0.0,614.3333333333334,314.3333333333333,0.0,2535.333333333333,0.0,0.0,2.0
35083,2023-01-01 19:00:00,2024-07-17 00:00:00,3.1,402.94,308.0,3377.0,0.0,586.0,307.0,0.0,1152.0,0.0,0.0,2.0
35084,2023-01-01 20:00:00,2024-07-17 00:00:00,3.1,412.81,307.0,3394.0,0.0,725.0,295.0,0.0,1107.0,0.0,0.0,2.0
35085,2023-01-01 21:00:00,2024-07-17 00:00:00,3.1,226.83,306.5,2217.5,0.0,367.5,298.0,0.0,3991.0,0.0,0.0,2.0
35086,2023-01-01 22:00:00,2024-07-17 00:00:00,3.1,226.83,306.5,2217.5,0.0,367.5,298.0,0.0,3991.0,0.0,0.0,2.0
35087,2023-01-01 23:00:00,2024-07-17 00:00:00,3.1,226.83,306.5,2217.5,0.0,367.5,298.0,0.0,3991.0,0.0,0.0,2.0
