Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
40272,2023-08-06 00:00:00,2024-07-17 00:00:00,3.1,272.21,353.0,2770.0,0.0,0.0,9.0,1987.0,31.0,359.0
40273,2023-08-06 01:00:00,2024-07-17 00:00:00,3.1,286.51,352.0,3236.0,0.0,0.0,58.0,1794.0,18.0,343.0
40274,2023-08-06 02:00:00,2024-07-17 00:00:00,3.1,336.29,352.0,3653.0,0.0,0.0,147.0,866.0,26.0,323.0
40275,2023-08-06 03:00:00,2024-07-17 00:00:00,3.1,394.47,352.0,3743.0,0.0,0.0,151.0,105.0,11.0,378.0
40276,2023-08-06 04:00:00,2024-07-17 00:00:00,3.1,403.82,353.0,3606.0,0.0,0.0,145.0,28.0,0.0,386.0
40277,2023-08-06 05:00:00,2024-07-17 00:00:00,3.1,414.12,352.0,3557.0,0.0,0.0,19.0,23.0,2.0,332.0
40278,2023-08-06 06:00:00,2024-07-17 00:00:00,3.1,403.17,352.0,3580.0,0.0,0.0,145.0,45.0,3.0,413.0
40279,2023-08-06 07:00:00,2024-07-17 00:00:00,3.1,398.63,352.0,3292.0,0.0,0.0,151.0,37.0,73.0,403.0
40280,2023-08-06 08:00:00,2024-07-17 00:00:00,3.1,395.72,352.0,3137.0,0.0,0.0,145.0,23.0,113.0,355.0
40281,2023-08-06 09:00:00,2024-07-17 00:00:00,3.1,412.18,353.0,3091.0,0.0,0.0,13.0,23.0,87.0,358.0
40282,2023-08-06 10:00:00,2024-07-17 00:00:00,3.1,421.7,353.0,2786.0,0.0,0.0,7.0,22.0,46.0,367.0
40283,2023-08-06 11:00:00,2024-07-17 00:00:00,3.1,427.13,353.0,2639.0,0.0,0.0,7.0,22.0,24.0,378.0
40284,2023-08-06 12:00:00,2024-07-17 00:00:00,3.1,428.46,353.0,2635.0,0.0,0.0,7.0,23.0,17.0,390.0
40285,2023-08-06 13:00:00,2024-07-17 00:00:00,3.1,429.92,354.0,2598.0,0.0,0.0,7.0,23.0,13.0,395.0
40286,2023-08-06 14:00:00,2024-07-17 00:00:00,3.1,401.3,353.0,1423.0,0.0,0.0,7.0,356.0,16.0,403.0
40287,2023-08-06 15:00:00,2024-07-17 00:00:00,3.1,277.49,354.0,1096.0,0.0,0.0,7.0,1418.0,2.0,416.0
40288,2023-08-06 16:00:00,2024-07-17 00:00:00,3.1,236.9,354.0,1118.0,0.0,0.0,7.0,2008.0,0.0,424.0
40289,2023-08-06 17:00:00,2024-07-17 00:00:00,3.1,232.46,355.0,1184.0,0.0,0.0,7.0,2124.0,0.0,424.0
40290,2023-08-06 18:00:00,2024-07-17 00:00:00,3.1,238.76,355.0,1440.0,0.0,0.0,7.0,2151.0,0.0,420.0
40291,2023-08-06 19:00:00,2024-07-17 00:00:00,3.1,247.48,355.0,1794.0,0.0,0.0,7.0,2163.0,0.0,413.0
40292,2023-08-06 20:00:00,2024-07-17 00:00:00,3.1,251.14,355.0,1928.0,0.0,0.0,7.0,2150.0,1.0,408.0
40293,2023-08-06 21:00:00,2024-07-17 00:00:00,3.1,259.53,355.0,2359.0,0.0,0.0,7.0,2160.0,3.0,396.0
40294,2023-08-06 22:00:00,2024-07-17 00:00:00,3.1,263.77,354.0,2578.0,0.0,0.0,7.0,2154.0,1.0,388.0
40295,2023-08-06 23:00:00,2024-07-17 00:00:00,3.1,268.04,354.0,2798.0,0.0,0.0,7.0,2140.0,0.0,378.0
