Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
35736,2023-01-29 00:00:00,2024-07-17 00:00:00,3.1,274.26,222.0,1447.0,0.0,0.0,3.0,1417.0,31.0,504.0
35737,2023-01-29 01:00:00,2024-07-17 00:00:00,3.1,370.93,223.0,2135.0,0.0,0.0,76.0,362.0,59.0,488.0
35738,2023-01-29 02:00:00,2024-07-17 00:00:00,3.1,404.96,223.0,2720.0,0.0,0.0,79.0,69.0,39.0,539.0
35739,2023-01-29 03:00:00,2024-07-17 00:00:00,3.1,404.36,223.0,3076.0,0.0,0.0,79.0,66.0,24.0,555.0
35740,2023-01-29 04:00:00,2024-07-17 00:00:00,3.1,406.13,223.0,2933.0,0.0,0.0,80.0,62.0,23.0,557.0
35741,2023-01-29 05:00:00,2024-07-17 00:00:00,3.1,407.93,223.0,2888.0,0.0,0.0,75.0,41.0,32.0,547.0
35742,2023-01-29 06:00:00,2024-07-17 00:00:00,3.1,407.71,223.0,2858.0,0.0,0.0,4.0,44.0,74.0,472.0
35743,2023-01-29 07:00:00,2024-07-17 00:00:00,3.1,407.74,223.0,2857.0,0.0,0.0,0.0,45.0,76.0,470.0
35744,2023-01-29 08:00:00,2024-07-17 00:00:00,3.1,408.97,223.0,2693.0,0.0,0.0,0.0,43.0,83.0,471.0
35745,2023-01-29 09:00:00,2024-07-17 00:00:00,3.1,407.21,223.0,2700.0,0.0,0.0,0.0,28.0,113.0,472.0
35746,2023-01-29 10:00:00,2024-07-17 00:00:00,3.1,411.43,223.0,2721.0,0.0,0.0,0.0,20.0,83.0,473.0
35747,2023-01-29 11:00:00,2024-07-17 00:00:00,3.1,415.45,222.0,2683.0,0.0,0.0,0.0,21.0,52.0,475.0
35748,2023-01-29 12:00:00,2024-07-17 00:00:00,3.1,419.29,222.0,2559.0,0.0,0.0,0.0,22.0,34.0,475.0
35749,2023-01-29 13:00:00,2024-07-17 00:00:00,3.1,418.7,223.0,2645.0,0.0,0.0,0.0,21.0,23.0,455.0
35750,2023-01-29 14:00:00,2024-07-17 00:00:00,3.1,416.06,223.0,2834.0,0.0,0.0,0.0,20.0,24.0,454.0
35751,2023-01-29 15:00:00,2024-07-17 00:00:00,3.1,413.07,223.0,3062.0,0.0,0.0,0.0,23.0,23.0,454.0
35752,2023-01-29 16:00:00,2024-07-17 00:00:00,3.1,374.53,222.0,2529.0,0.0,0.0,0.0,418.0,24.0,456.0
35753,2023-01-29 17:00:00,2024-07-17 00:00:00,3.1,284.76,223.0,1390.0,0.0,0.0,0.0,1221.0,32.0,456.0
35754,2023-01-29 18:00:00,2024-07-17 00:00:00,3.1,253.78,223.0,1052.0,0.0,0.0,0.0,1458.0,47.0,457.0
35755,2023-01-29 19:00:00,2024-07-17 00:00:00,3.1,249.69,223.0,926.0,0.0,0.0,0.0,1486.0,27.0,469.0
35756,2023-01-29 20:00:00,2024-07-17 00:00:00,3.1,250.31,222.0,922.0,0.0,0.0,0.0,1503.0,6.0,475.0
35757,2023-01-29 21:00:00,2024-07-17 00:00:00,3.1,242.97,223.0,883.0,0.0,0.0,0.0,1564.0,39.0,488.0
35758,2023-01-29 22:00:00,2024-07-17 00:00:00,3.1,241.47,222.0,1053.0,0.0,0.0,0.0,1656.0,58.0,490.0
35759,2023-01-29 23:00:00,2024-07-17 00:00:00,3.1,247.43,223.0,1131.0,0.0,0.0,0.0,1562.0,101.0,484.0
