,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-09-07 00:00:00,2023-09-08 23:15:10,3.0,257.68,227.0,2696.0,0.0,0.0,5.0,2025.0,79.0,399.0
1,2023-09-07 01:00:00,2023-09-08 23:15:10,3.0,291.56,226.0,3072.0,0.0,0.0,11.0,1496.0,52.0,380.0
2,2023-09-07 02:00:00,2023-09-08 23:15:10,3.0,349.34,227.0,3356.0,0.0,0.0,144.0,520.0,39.0,368.0
3,2023-09-07 03:00:00,2023-09-08 23:15:10,3.0,371.92,226.0,3697.0,0.0,0.0,150.0,279.0,28.0,440.0
4,2023-09-07 04:00:00,2023-09-08 23:15:10,3.0,375.88,225.0,3204.0,0.0,0.0,143.0,276.0,4.0,459.0
5,2023-09-07 05:00:00,2023-09-08 23:15:10,3.0,387.41,227.0,2604.0,0.0,0.0,17.0,252.0,25.0,398.0
6,2023-09-07 06:00:00,2023-09-08 23:15:10,3.0,375.06,226.0,2213.0,0.0,0.0,143.0,274.0,41.0,480.0
7,2023-09-07 07:00:00,2023-09-08 23:15:10,3.0,378.27,226.0,2024.0,0.0,0.0,125.0,270.0,40.0,483.0
8,2023-09-07 08:00:00,2023-09-08 23:15:10,3.0,429.63,226.0,1935.0,0.0,0.0,10.0,27.0,10.0,419.0
9,2023-09-07 09:00:00,2023-09-08 23:15:10,3.0,433.26,226.0,1951.0,0.0,0.0,5.0,13.0,2.0,411.0
10,2023-09-07 10:00:00,2023-09-08 23:15:10,3.0,438.4,226.0,1784.0,0.0,0.0,5.0,13.0,0.0,419.0
11,2023-09-07 11:00:00,2023-09-08 23:15:10,3.0,439.38,225.0,1763.0,0.0,0.0,5.0,12.0,0.0,425.0
12,2023-09-07 12:00:00,2023-09-08 23:15:10,3.0,440.73,225.0,1734.0,0.0,0.0,5.0,11.0,0.0,431.0
13,2023-09-07 13:00:00,2023-09-08 23:15:10,3.0,446.97,225.0,1539.0,0.0,0.0,5.0,11.0,0.0,431.0
14,2023-09-07 14:00:00,2023-09-08 23:15:10,3.0,399.82,226.0,1357.0,0.0,0.0,5.0,287.0,1.0,435.0
15,2023-09-07 15:00:00,2023-09-08 23:15:10,3.0,306.66,225.0,1760.0,0.0,0.0,5.0,1081.0,3.0,449.0
16,2023-09-07 16:00:00,2023-09-08 23:15:10,3.0,243.25,225.0,1485.0,0.0,0.0,5.0,1877.0,8.0,468.0
17,2023-09-07 17:00:00,2023-09-08 23:15:10,3.0,226.81,225.0,1306.0,0.0,0.0,5.0,2059.0,11.0,470.0
18,2023-09-07 18:00:00,2023-09-08 23:15:10,3.0,209.32,96.0,1384.0,0.0,0.0,5.0,2089.0,28.0,462.0
19,2023-09-07 19:00:00,2023-09-08 23:15:10,3.0,215.37,96.0,1561.0,0.0,0.0,5.0,2077.0,38.0,453.0
20,2023-09-07 20:00:00,2023-09-08 23:15:10,3.0,225.01,96.0,1885.0,0.0,0.0,5.0,2071.0,56.0,443.0
21,2023-09-07 21:00:00,2023-09-08 23:15:10,3.0,227.47,96.0,2018.0,0.0,0.0,5.0,2078.0,60.0,428.0
22,2023-09-07 22:00:00,2023-09-08 23:15:10,3.0,231.95,96.0,2219.0,0.0,0.0,5.0,2093.0,61.0,419.0
23,2023-09-07 23:00:00,2023-09-08 23:15:10,3.0,237.15,96.0,2496.0,0.0,0.0,5.0,2095.0,94.0,410.0
