UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-10-03 00:00:00,985.0,2747.0,7589.0,0.0,64.0,0.0,334.0,284.0,0.0,189.0
2023-10-03 01:00:00,968.0,2774.0,7589.0,0.0,64.0,0.0,331.0,277.0,0.0,192.0
2023-10-03 02:00:00,998.0,2801.0,7589.0,0.0,64.0,0.0,321.0,276.0,0.0,189.0
2023-10-03 03:00:00,1059.0,2791.0,7589.0,0.0,64.0,0.0,396.0,283.0,0.0,192.0
2023-10-03 04:00:00,1349.0,3420.0,7588.0,0.0,64.0,25.0,410.0,307.0,0.0,203.0
2023-10-03 05:00:00,1385.0,3377.0,7582.0,0.0,63.0,1013.0,403.0,319.0,0.0,215.0
2023-10-03 06:00:00,1300.0,3193.0,7576.0,0.0,58.0,3912.0,360.0,321.0,0.0,236.0
2023-10-03 07:00:00,1198.0,2436.0,7577.0,0.0,59.0,6751.0,280.0,319.0,3.0,276.0
2023-10-03 08:00:00,1134.0,2311.0,7577.0,0.0,60.0,8795.0,344.0,291.0,4.0,289.0
2023-10-03 09:00:00,1046.0,1971.0,7576.0,0.0,60.0,9704.0,434.0,287.0,1.0,287.0
2023-10-03 10:00:00,940.0,1752.0,7581.0,0.0,70.0,10149.0,438.0,288.0,0.0,308.0
2023-10-03 11:00:00,940.0,2253.0,7588.0,0.0,76.0,9591.0,359.0,286.0,0.0,319.0
2023-10-03 12:00:00,1034.0,2269.0,7587.0,0.0,76.0,8748.0,337.0,289.0,0.0,318.0
2023-10-03 13:00:00,1193.0,2471.0,7588.0,0.0,72.0,7054.0,322.0,284.0,0.0,288.0
2023-10-03 14:00:00,1214.0,2897.0,7593.0,0.0,72.0,4244.0,312.0,294.0,0.0,255.0
2023-10-03 15:00:00,1387.0,3155.0,7598.0,0.0,72.0,1186.0,261.0,307.0,0.0,227.0
2023-10-03 16:00:00,1470.0,3161.0,7598.0,0.0,72.0,19.0,300.0,311.0,0.0,209.0
2023-10-03 17:00:00,1488.0,3317.0,7596.0,0.0,72.0,0.0,247.0,308.0,0.0,192.0
2023-10-03 18:00:00,1422.0,3504.0,7594.0,0.0,72.0,0.0,249.0,313.0,0.0,198.0
2023-10-03 19:00:00,1223.0,2665.0,7592.0,0.0,72.0,0.0,229.0,310.0,0.0,196.0
2023-10-03 20:00:00,1143.0,2632.0,7593.0,0.0,72.0,0.0,144.0,315.0,0.0,191.0
2023-10-03 21:00:00,1058.0,2783.0,7592.0,0.0,63.0,0.0,70.0,313.0,0.0,193.0
2023-10-03 22:00:00,1032.0,2831.0,7592.0,0.0,56.0,0.0,114.0,278.0,0.0,202.0
2023-10-03 23:00:00,986.0,2876.0,7592.0,0.0,56.0,0.0,656.0,267.0,0.0,198.0
