Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
40176,2023-08-02 00:00:00,2024-07-17 00:00:00,3.1,330.57,1091.0,3919.0,3055.0,133.0,518.0,12.0,19.0
40177,2023-08-02 01:00:00,2024-07-17 00:00:00,3.1,329.85,1118.0,3843.0,3054.0,150.0,519.0,19.0,19.0
40178,2023-08-02 02:00:00,2024-07-17 00:00:00,3.1,342.38,1257.0,3729.0,3053.0,150.0,315.0,24.0,20.0
40179,2023-08-02 03:00:00,2024-07-17 00:00:00,3.1,344.76,1204.0,3788.0,3051.0,150.0,206.0,12.0,19.0
40180,2023-08-02 04:00:00,2024-07-17 00:00:00,3.1,352.7,1198.0,3777.0,3056.0,5.0,100.0,15.0,1.0
40181,2023-08-02 05:00:00,2024-07-17 00:00:00,3.1,355.68,1224.0,3626.0,3054.0,4.0,1.0,12.0,0.0
40182,2023-08-02 06:00:00,2024-07-17 00:00:00,3.1,352.06,1209.0,3468.0,3048.0,3.0,5.0,15.0,0.0
40183,2023-08-02 07:00:00,2024-07-17 00:00:00,3.1,344.2,1125.0,3331.0,3057.0,4.0,6.0,7.0,0.0
40184,2023-08-02 08:00:00,2024-07-17 00:00:00,3.1,346.84,1180.0,3240.0,3048.0,4.0,1.0,0.0,0.0
40185,2023-08-02 09:00:00,2024-07-17 00:00:00,3.1,340.9,1144.0,3078.0,3057.0,5.0,0.0,0.0,0.0
40186,2023-08-02 10:00:00,2024-07-17 00:00:00,3.1,336.99,995.0,3101.0,2934.0,5.0,0.0,0.0,0.0
40187,2023-08-02 11:00:00,2024-07-17 00:00:00,3.1,340.92,895.0,3107.0,2707.0,5.0,0.0,0.0,0.0
40188,2023-08-02 12:00:00,2024-07-17 00:00:00,3.1,342.03,901.0,3058.0,2672.0,4.0,0.0,0.0,0.0
40189,2023-08-02 13:00:00,2024-07-17 00:00:00,3.1,345.29,864.0,3156.0,2596.0,5.0,0.0,0.0,0.0
40190,2023-08-02 14:00:00,2024-07-17 00:00:00,3.1,347.38,899.0,3137.0,2597.0,4.0,0.0,0.0,0.0
40191,2023-08-02 15:00:00,2024-07-17 00:00:00,3.1,344.3,861.0,3154.0,2590.0,5.0,23.0,0.0,0.0
40192,2023-08-02 16:00:00,2024-07-17 00:00:00,3.1,338.13,897.0,3090.0,2586.0,4.0,194.0,0.0,0.0
40193,2023-08-02 17:00:00,2024-07-17 00:00:00,3.1,346.87,990.0,3252.0,2581.0,5.0,225.0,0.0,0.0
40194,2023-08-02 18:00:00,2024-07-17 00:00:00,3.1,348.87,1051.0,3388.0,2585.0,5.0,332.0,0.0,0.0
40195,2023-08-02 19:00:00,2024-07-17 00:00:00,3.1,358.27,1186.0,3500.0,2591.0,5.0,345.0,5.0,0.0
40196,2023-08-02 20:00:00,2024-07-17 00:00:00,3.1,364.07,1220.0,3810.0,2588.0,5.0,385.0,1.0,0.0
40197,2023-08-02 21:00:00,2024-07-17 00:00:00,3.1,364.63,1234.0,3901.0,2586.0,36.0,389.0,7.0,0.0
40198,2023-08-02 22:00:00,2024-07-17 00:00:00,3.1,357.38,1220.0,3961.0,2586.0,178.0,406.0,30.0,0.0
40199,2023-08-02 23:00:00,2024-07-17 00:00:00,3.1,352.6,1149.0,3910.0,2578.0,185.0,417.0,21.0,0.0
