Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
38952,2023-06-12 00:00:00,2024-07-17 00:00:00,3.1,533.35,1280.0,5601.0,0.0,21.0,263.0,90.0
38953,2023-06-12 01:00:00,2024-07-17 00:00:00,3.1,551.74,1275.0,5496.0,0.0,22.0,9.0,91.0
38954,2023-06-12 02:00:00,2024-07-17 00:00:00,3.1,553.79,1220.0,5125.0,0.0,21.0,0.0,91.0
38955,2023-06-12 03:00:00,2024-07-17 00:00:00,3.1,541.18,885.0,4891.0,0.0,21.0,0.0,91.0
38956,2023-06-12 04:00:00,2024-07-17 00:00:00,3.1,522.75,498.0,4683.0,0.0,22.0,0.0,92.0
38957,2023-06-12 05:00:00,2024-07-17 00:00:00,3.1,513.46,310.0,4328.0,0.0,21.0,0.0,90.0
38958,2023-06-12 06:00:00,2024-07-17 00:00:00,3.1,513.78,283.0,3925.0,0.0,21.0,0.0,91.0
38959,2023-06-12 07:00:00,2024-07-17 00:00:00,3.1,515.51,280.0,3589.0,0.0,21.0,0.0,90.0
38960,2023-06-12 08:00:00,2024-07-17 00:00:00,3.1,516.73,282.0,3429.0,0.0,21.0,0.0,90.0
38961,2023-06-12 09:00:00,2024-07-17 00:00:00,3.1,517.21,284.0,3359.0,0.0,22.0,0.0,89.0
38962,2023-06-12 10:00:00,2024-07-17 00:00:00,3.1,516.65,281.0,3444.0,0.0,21.0,0.0,92.0
38963,2023-06-12 11:00:00,2024-07-17 00:00:00,3.1,514.43,282.0,3713.0,0.0,21.0,4.0,90.0
38964,2023-06-12 12:00:00,2024-07-17 00:00:00,3.1,495.68,283.0,3845.0,0.0,22.0,173.0,90.0
38965,2023-06-12 13:00:00,2024-07-17 00:00:00,3.1,474.67,340.0,4040.0,0.0,22.0,441.0,89.0
38966,2023-06-12 14:00:00,2024-07-17 00:00:00,3.1,474.64,424.0,4407.0,0.0,22.0,522.0,89.0
38967,2023-06-12 15:00:00,2024-07-17 00:00:00,3.1,475.79,437.0,4883.0,0.0,22.0,534.0,90.0
38968,2023-06-12 16:00:00,2024-07-17 00:00:00,3.1,478.69,454.0,5323.0,0.0,21.0,520.0,90.0
38969,2023-06-12 17:00:00,2024-07-17 00:00:00,3.1,490.44,730.0,5587.0,0.0,21.0,554.0,88.0
38970,2023-06-12 18:00:00,2024-07-17 00:00:00,3.1,499.75,1100.0,5596.0,0.0,20.0,673.0,89.0
38971,2023-06-12 19:00:00,2024-07-17 00:00:00,3.1,495.66,1198.0,5575.0,0.0,19.0,810.0,83.0
38972,2023-06-12 20:00:00,2024-07-17 00:00:00,3.1,499.18,1306.0,5715.0,0.0,18.0,827.0,88.0
38973,2023-06-12 21:00:00,2024-07-17 00:00:00,3.1,505.92,1389.0,5952.0,0.0,19.0,759.0,90.0
38974,2023-06-12 22:00:00,2024-07-17 00:00:00,3.1,509.75,1401.0,6122.0,0.0,36.0,673.0,87.0
38975,2023-06-12 23:00:00,2024-07-17 00:00:00,3.1,521.99,1403.0,6207.0,0.0,19.0,474.0,90.0
