Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
37536,2023-04-14 00:00:00,2024-07-17 00:00:00,3.1,405.73,715.0,6073.0,0.0,28.0,84.0,54.0
37537,2023-04-14 01:00:00,2024-07-17 00:00:00,3.1,411.2,720.0,6025.0,0.0,27.0,0.0,50.0
37538,2023-04-14 02:00:00,2024-07-17 00:00:00,3.1,414.27,704.0,5428.0,0.0,28.0,0.0,53.0
37539,2023-04-14 03:00:00,2024-07-17 00:00:00,3.1,405.64,520.0,5103.0,0.0,28.0,0.0,53.0
37540,2023-04-14 04:00:00,2024-07-17 00:00:00,3.1,394.21,304.0,4549.0,0.0,27.0,0.0,53.0
37541,2023-04-14 05:00:00,2024-07-17 00:00:00,3.1,390.06,221.0,4059.0,0.0,26.0,0.0,53.0
37542,2023-04-14 06:00:00,2024-07-17 00:00:00,3.1,390.53,218.0,3917.0,0.0,24.0,0.0,50.0
37543,2023-04-14 07:00:00,2024-07-17 00:00:00,3.1,383.13,122.0,3605.0,0.0,24.0,0.0,55.0
37544,2023-04-14 08:00:00,2024-07-17 00:00:00,3.1,383.64,121.0,3408.0,0.0,23.0,0.0,51.0
37545,2023-04-14 09:00:00,2024-07-17 00:00:00,3.1,387.32,153.0,3363.0,0.0,23.0,0.0,54.0
37546,2023-04-14 10:00:00,2024-07-17 00:00:00,3.1,390.93,202.0,3590.0,0.0,23.0,0.0,52.0
37547,2023-04-14 11:00:00,2024-07-17 00:00:00,3.1,396.15,274.0,3826.0,0.0,23.0,0.0,53.0
37548,2023-04-14 12:00:00,2024-07-17 00:00:00,3.1,403.37,393.0,3911.0,0.0,22.0,24.0,52.0
37549,2023-04-14 13:00:00,2024-07-17 00:00:00,3.1,383.87,377.0,3980.0,0.0,22.0,230.0,53.0
37550,2023-04-14 14:00:00,2024-07-17 00:00:00,3.1,356.05,287.0,4049.0,0.0,24.0,491.0,50.0
37551,2023-04-14 15:00:00,2024-07-17 00:00:00,3.1,341.17,279.0,4148.0,0.0,24.0,704.0,51.0
37552,2023-04-14 16:00:00,2024-07-17 00:00:00,3.1,346.37,395.0,4416.0,0.0,25.0,783.0,53.0
37553,2023-04-14 17:00:00,2024-07-17 00:00:00,3.1,362.82,672.0,4867.0,0.0,25.0,838.0,53.0
37554,2023-04-14 18:00:00,2024-07-17 00:00:00,3.1,364.96,707.0,5157.0,0.0,25.0,842.0,53.0
37555,2023-04-14 19:00:00,2024-07-17 00:00:00,3.1,365.7,710.0,5481.0,0.0,26.0,832.0,49.0
37556,2023-04-14 20:00:00,2024-07-17 00:00:00,3.1,368.17,710.0,5678.0,0.0,26.0,787.0,52.0
37557,2023-04-14 21:00:00,2024-07-17 00:00:00,3.1,365.83,710.0,5755.0,0.0,26.0,835.0,53.0
37558,2023-04-14 22:00:00,2024-07-17 00:00:00,3.1,371.07,711.0,6015.0,0.0,26.0,731.0,53.0
37559,2023-04-14 23:00:00,2024-07-17 00:00:00,3.1,382.38,713.0,6050.0,0.0,26.0,509.0,53.0
