UTC time,coal,nat_gas,oil,hydro,solar,other
2023-05-09 00:00:00,5912.0,50.0,37.0,96.0,74.0,698.0
2023-05-09 01:00:00,5762.0,0.0,37.0,2.0,75.0,698.0
2023-05-09 02:00:00,5284.0,0.0,37.0,0.0,76.0,611.0
2023-05-09 03:00:00,4538.0,0.0,37.0,0.0,75.0,418.0
2023-05-09 04:00:00,4140.0,0.0,37.0,0.0,75.0,198.0
2023-05-09 05:00:00,3735.0,0.0,37.0,0.0,72.0,200.0
2023-05-09 06:00:00,3345.0,0.0,38.0,0.0,74.0,133.0
2023-05-09 07:00:00,3133.0,0.0,37.0,0.0,76.0,129.0
2023-05-09 08:00:00,3038.0,0.0,38.0,0.0,78.0,126.0
2023-05-09 09:00:00,3003.0,0.0,37.0,0.0,75.0,128.0
2023-05-09 10:00:00,3102.0,0.0,38.0,0.0,71.0,128.0
2023-05-09 11:00:00,3488.0,0.0,37.0,0.0,71.0,127.0
2023-05-09 12:00:00,3675.0,0.0,38.0,67.0,69.0,127.0
2023-05-09 13:00:00,3681.0,0.0,37.0,253.0,68.0,129.0
2023-05-09 14:00:00,3494.0,0.0,37.0,521.0,69.0,126.0
2023-05-09 15:00:00,3899.0,0.0,37.0,630.0,70.0,127.0
2023-05-09 16:00:00,4235.0,0.0,36.0,723.0,68.0,127.0
2023-05-09 17:00:00,4807.0,0.0,37.0,766.0,70.0,131.0
2023-05-09 18:00:00,5298.0,0.0,36.0,735.0,66.0,209.0
2023-05-09 19:00:00,5608.0,0.0,36.0,719.0,69.0,318.0
2023-05-09 20:00:00,5893.0,0.0,36.0,678.0,72.0,352.0
2023-05-09 21:00:00,6010.0,0.0,37.0,650.0,74.0,313.0
2023-05-09 22:00:00,6082.0,0.0,36.0,608.0,74.0,293.0
2023-05-09 23:00:00,6203.0,0.0,36.0,458.0,77.0,426.0
