UTC time,coal,nat_gas,oil,hydro,solar,other
2023-11-09 00:00:00,5025.0,0.0,15.0,0.0,65.0,612.0
2023-11-09 01:00:00,4824.0,0.0,15.0,0.0,64.0,553.0
2023-11-09 02:00:00,4646.0,0.0,15.0,0.0,65.0,419.0
2023-11-09 03:00:00,4455.0,0.0,15.0,0.0,65.0,234.0
2023-11-09 04:00:00,4118.0,0.0,15.0,0.0,63.0,129.0
2023-11-09 05:00:00,3612.0,0.0,15.0,0.0,67.0,123.0
2023-11-09 06:00:00,3245.0,0.0,15.0,0.0,72.0,118.0
2023-11-09 07:00:00,3170.0,0.0,14.0,0.0,73.0,117.0
2023-11-09 08:00:00,3058.0,0.0,15.0,0.0,73.0,117.0
2023-11-09 09:00:00,2985.0,0.0,14.0,0.0,74.0,116.0
2023-11-09 10:00:00,3049.0,0.0,14.0,0.0,76.0,119.0
2023-11-09 11:00:00,3208.0,0.0,13.0,0.0,74.0,115.0
2023-11-09 12:00:00,3566.0,0.0,14.0,0.0,74.0,117.0
2023-11-09 13:00:00,3694.0,0.0,13.0,141.0,66.0,117.0
2023-11-09 14:00:00,3633.0,0.0,14.0,494.0,64.0,118.0
2023-11-09 15:00:00,3723.0,0.0,14.0,597.0,63.0,116.0
2023-11-09 16:00:00,3848.0,0.0,15.0,724.0,63.0,117.0
2023-11-09 17:00:00,4094.0,0.0,15.0,725.0,63.0,183.0
2023-11-09 18:00:00,4391.0,0.0,15.0,727.0,65.0,201.0
2023-11-09 19:00:00,4710.0,0.0,16.0,740.0,72.0,202.0
2023-11-09 20:00:00,4756.0,0.0,15.0,731.0,74.0,258.0
2023-11-09 21:00:00,4813.0,0.0,15.0,566.0,72.0,490.0
2023-11-09 22:00:00,5175.0,0.0,15.0,300.0,73.0,564.0
2023-11-09 23:00:00,5307.0,0.0,15.0,26.0,72.0,557.0
