UTC time,coal,nat_gas,oil,hydro,solar,other
2023-10-24 00:00:00,5630.0,0.0,13.0,0.0,62.0,0.0
2023-10-24 01:00:00,5310.0,0.0,13.0,0.0,62.0,0.0
2023-10-24 02:00:00,5050.0,0.0,14.0,0.0,61.0,0.0
2023-10-24 03:00:00,4530.0,0.0,13.0,0.0,61.0,0.0
2023-10-24 04:00:00,3879.0,0.0,13.0,0.0,62.0,0.0
2023-10-24 05:00:00,3638.0,0.0,14.0,0.0,64.0,0.0
2023-10-24 06:00:00,3388.0,0.0,13.0,0.0,84.0,0.0
2023-10-24 07:00:00,3194.0,0.0,13.0,0.0,83.0,0.0
2023-10-24 08:00:00,3104.0,0.0,13.0,0.0,85.0,0.0
2023-10-24 09:00:00,3099.0,0.0,13.0,0.0,85.0,0.0
2023-10-24 10:00:00,3171.0,0.0,14.0,0.0,86.0,0.0
2023-10-24 11:00:00,3560.0,0.0,13.0,0.0,87.0,0.0
2023-10-24 12:00:00,3832.0,0.0,14.0,5.0,86.0,0.0
2023-10-24 13:00:00,3603.0,0.0,14.0,301.0,86.0,0.0
2023-10-24 14:00:00,3235.0,0.0,15.0,808.0,88.0,0.0
2023-10-24 15:00:00,3347.0,0.0,14.0,948.0,85.0,0.0
2023-10-24 16:00:00,3658.0,0.0,14.0,923.0,84.0,0.0
2023-10-24 17:00:00,3896.0,0.0,15.0,863.0,86.0,0.0
2023-10-24 18:00:00,4194.0,0.0,15.0,816.0,85.0,0.0
2023-10-24 19:00:00,4603.0,0.0,16.0,809.0,88.0,0.0
2023-10-24 20:00:00,4798.0,0.0,16.0,788.0,82.0,0.0
2023-10-24 21:00:00,4924.0,0.0,16.0,786.0,86.0,0.0
2023-10-24 22:00:00,5142.0,0.0,16.0,572.0,82.0,0.0
2023-10-24 23:00:00,5406.0,0.0,15.0,92.0,85.0,0.0
