UTC time,coal,nat_gas,oil,hydro,solar,other
2023-05-08 00:00:00,5610.0,0.0,34.0,120.0,70.0,575.0
2023-05-08 01:00:00,5573.0,0.0,35.0,2.0,69.0,590.0
2023-05-08 02:00:00,5166.0,0.0,34.0,0.0,71.0,395.0
2023-05-08 03:00:00,4724.0,0.0,35.0,0.0,71.0,164.0
2023-05-08 04:00:00,4125.0,0.0,35.0,0.0,71.0,111.0
2023-05-08 05:00:00,3558.0,0.0,35.0,0.0,69.0,136.0
2023-05-08 06:00:00,3171.0,0.0,35.0,0.0,70.0,117.0
2023-05-08 07:00:00,2928.0,0.0,35.0,0.0,72.0,120.0
2023-05-08 08:00:00,2862.0,0.0,36.0,0.0,73.0,118.0
2023-05-08 09:00:00,2856.0,0.0,35.0,0.0,71.0,119.0
2023-05-08 10:00:00,2947.0,0.0,35.0,0.0,70.0,118.0
2023-05-08 11:00:00,3266.0,0.0,35.0,1.0,72.0,120.0
2023-05-08 12:00:00,3382.0,0.0,35.0,162.0,74.0,117.0
2023-05-08 13:00:00,3215.0,0.0,35.0,512.0,74.0,120.0
2023-05-08 14:00:00,3194.0,0.0,34.0,733.0,74.0,170.0
2023-05-08 15:00:00,3041.0,0.0,35.0,898.0,71.0,483.0
2023-05-08 16:00:00,3187.0,0.0,36.0,930.0,73.0,666.0
2023-05-08 17:00:00,3546.0,19.0,37.0,923.0,73.0,686.0
2023-05-08 18:00:00,4217.0,40.0,37.0,852.0,73.0,693.0
2023-05-08 19:00:00,4677.0,65.0,36.0,859.0,74.0,699.0
2023-05-08 20:00:00,4959.0,66.0,36.0,775.0,74.0,695.0
2023-05-08 21:00:00,5488.0,1.0,37.0,693.0,75.0,695.0
2023-05-08 22:00:00,5839.0,0.0,36.0,611.0,76.0,696.0
2023-05-08 23:00:00,5890.0,0.0,36.0,456.0,76.0,695.0
