Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
43272,2023-12-09 00:00:00,2024-07-17 00:00:00,3.1,495.66,1504.0,85.0,60.0,425.0,0.0,611.0
43273,2023-12-09 01:00:00,2024-07-17 00:00:00,3.1,502.75,1505.0,93.0,61.0,424.0,0.0,574.0
43274,2023-12-09 02:00:00,2024-07-17 00:00:00,3.1,507.95,1510.0,94.0,60.0,423.0,0.0,550.0
43275,2023-12-09 03:00:00,2024-07-17 00:00:00,3.1,511.74,1504.0,95.0,59.0,422.0,0.0,527.0
43276,2023-12-09 04:00:00,2024-07-17 00:00:00,3.1,515.64,1505.0,96.0,57.0,428.0,0.0,501.0
43277,2023-12-09 05:00:00,2024-07-17 00:00:00,3.1,540.84,1501.0,95.0,58.0,421.0,0.0,383.0
43278,2023-12-09 06:00:00,2024-07-17 00:00:00,3.1,545.57,1502.0,114.0,59.0,422.0,0.0,359.0
43279,2023-12-09 07:00:00,2024-07-17 00:00:00,3.1,544.69,1502.0,177.0,58.0,406.0,0.0,372.0
43280,2023-12-09 08:00:00,2024-07-17 00:00:00,3.1,554.66,1501.0,191.0,59.0,409.0,0.0,321.0
43281,2023-12-09 09:00:00,2024-07-17 00:00:00,3.1,558.65,1484.0,191.0,58.0,424.0,0.0,280.0
43282,2023-12-09 10:00:00,2024-07-17 00:00:00,3.1,561.47,1504.0,191.0,59.0,421.0,0.0,280.0
43283,2023-12-09 11:00:00,2024-07-17 00:00:00,3.1,553.58,1502.0,191.0,60.0,425.0,0.0,311.0
43284,2023-12-09 12:00:00,2024-07-17 00:00:00,3.1,529.95,1503.0,188.0,60.0,420.0,0.0,430.0
43285,2023-12-09 13:00:00,2024-07-17 00:00:00,3.1,525.29,1504.0,189.0,59.0,427.0,0.0,447.0
43286,2023-12-09 14:00:00,2024-07-17 00:00:00,3.1,534.94,1503.0,189.0,59.0,423.0,0.0,402.0
43287,2023-12-09 15:00:00,2024-07-17 00:00:00,3.1,505.02,1503.0,191.0,59.0,425.0,0.0,556.0
43288,2023-12-09 16:00:00,2024-07-17 00:00:00,3.1,487.58,1504.0,193.0,59.0,424.0,4.0,654.0
43289,2023-12-09 17:00:00,2024-07-17 00:00:00,3.1,473.68,1485.0,105.0,57.0,417.0,45.0,690.0
43290,2023-12-09 18:00:00,2024-07-17 00:00:00,3.1,460.13,1495.0,88.0,59.0,426.0,53.0,766.0
43291,2023-12-09 19:00:00,2024-07-17 00:00:00,3.1,468.69,1493.0,92.0,59.0,425.0,44.0,720.0
43292,2023-12-09 20:00:00,2024-07-17 00:00:00,3.1,464.88,1496.0,92.0,59.0,426.0,42.0,747.0
43293,2023-12-09 21:00:00,2024-07-17 00:00:00,3.1,450.49,1499.0,90.0,60.0,419.0,51.0,842.0
43294,2023-12-09 22:00:00,2024-07-17 00:00:00,3.1,459.75,1502.0,89.0,59.0,424.0,52.0,777.0
43295,2023-12-09 23:00:00,2024-07-17 00:00:00,3.1,499.42,1499.0,103.0,60.0,427.0,18.0,568.0
