,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-09-03 00:00:00,2023-09-06 01:46:43,3.0,383.78,210.0,62.0
1,2023-09-03 01:00:00,2023-09-06 01:46:43,3.0,382.99,208.0,62.0
2,2023-09-03 02:00:00,2023-09-06 01:46:43,3.0,386.81,218.0,62.0
3,2023-09-03 03:00:00,2023-09-06 01:46:43,3.0,387.55,220.0,62.0
4,2023-09-03 04:00:00,2023-09-06 01:46:43,3.0,386.26,213.0,61.0
5,2023-09-03 05:00:00,2023-09-06 01:46:43,3.0,406.36,224.0,49.0
6,2023-09-03 06:00:00,2023-09-06 01:46:43,3.0,418.57,232.0,42.0
7,2023-09-03 07:00:00,2023-09-06 01:46:43,3.0,431.98,218.0,31.0
8,2023-09-03 08:00:00,2023-09-06 01:46:43,3.0,432.67,221.0,31.0
9,2023-09-03 09:00:00,2023-09-06 01:46:43,3.0,430.55,212.0,31.0
10,2023-09-03 10:00:00,2023-09-06 01:46:43,3.0,426.92,198.0,31.0
11,2023-09-03 11:00:00,2023-09-06 01:46:43,3.0,426.64,197.0,31.0
12,2023-09-03 12:00:00,2023-09-06 01:46:43,3.0,426.64,197.0,31.0
13,2023-09-03 13:00:00,2023-09-06 01:46:43,3.0,426.36,196.0,31.0
14,2023-09-03 14:00:00,2023-09-06 01:46:43,3.0,433.13,223.0,31.0
15,2023-09-03 15:00:00,2023-09-06 01:46:43,3.0,427.46,200.0,31.0
16,2023-09-03 16:00:00,2023-09-06 01:46:43,3.0,433.79,226.0,31.0
17,2023-09-03 17:00:00,2023-09-06 01:46:43,3.0,431.04,214.0,31.0
18,2023-09-03 18:00:00,2023-09-06 01:46:43,3.0,426.08,195.0,31.0
19,2023-09-03 19:00:00,2023-09-06 01:46:43,3.0,415.54,163.0,31.0
20,2023-09-03 20:00:00,2023-09-06 01:46:43,3.0,415.92,164.0,31.0
21,2023-09-03 21:00:00,2023-09-06 01:46:43,3.0,415.54,163.0,31.0
22,2023-09-03 22:00:00,2023-09-06 01:46:43,3.0,415.54,163.0,31.0
23,2023-09-03 23:00:00,2023-09-06 01:46:43,3.0,413.92,164.0,32.0
