Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
40560,2023-08-18 00:00:00,2024-07-17 00:00:00,3.1,419.55,1132.0,1976.0,0.0,0.0,0.0,510.0,206.0,83.0
40561,2023-08-18 01:00:00,2024-07-17 00:00:00,3.1,469.3,1191.0,2054.0,0.0,0.0,0.0,245.0,84.0,115.0
40562,2023-08-18 02:00:00,2024-07-17 00:00:00,3.1,479.35,1245.0,2228.0,0.0,0.0,0.0,113.0,139.0,157.0
40563,2023-08-18 03:00:00,2024-07-17 00:00:00,3.1,486.41,1273.0,2306.0,0.0,0.0,0.0,72.0,120.0,153.0
40564,2023-08-18 04:00:00,2024-07-17 00:00:00,3.1,494.33,1334.0,2267.0,0.0,0.0,0.0,70.0,95.0,112.0
40565,2023-08-18 05:00:00,2024-07-17 00:00:00,3.1,496.14,1339.0,2252.0,0.0,0.0,0.0,4.0,143.0,47.0
40566,2023-08-18 06:00:00,2024-07-17 00:00:00,3.1,500.28,1343.0,2023.0,0.0,0.0,0.0,0.0,175.0,31.0
40567,2023-08-18 07:00:00,2024-07-17 00:00:00,3.1,503.78,1342.0,1897.0,0.0,0.0,0.0,0.0,183.0,30.0
40568,2023-08-18 08:00:00,2024-07-17 00:00:00,3.1,523.61,1342.0,1509.0,0.0,0.0,0.0,0.0,166.0,29.0
40569,2023-08-18 09:00:00,2024-07-17 00:00:00,3.1,539.77,1358.0,1234.0,0.0,0.0,0.0,0.0,168.0,31.0
40570,2023-08-18 10:00:00,2024-07-17 00:00:00,3.1,545.25,1302.0,1143.0,0.0,0.0,0.0,0.0,147.0,29.0
40571,2023-08-18 11:00:00,2024-07-17 00:00:00,3.1,549.67,1269.0,1086.0,0.0,0.0,0.0,0.0,132.0,30.0
40572,2023-08-18 12:00:00,2024-07-17 00:00:00,3.1,551.98,1250.0,1090.0,0.0,0.0,0.0,0.0,113.0,31.0
40573,2023-08-18 13:00:00,2024-07-17 00:00:00,3.1,588.27,1372.0,972.0,0.0,0.0,0.0,0.0,39.0,39.0
40574,2023-08-18 14:00:00,2024-07-17 00:00:00,3.1,610.12,1376.0,773.0,0.0,0.0,0.0,13.0,19.0,31.0
40575,2023-08-18 15:00:00,2024-07-17 00:00:00,3.1,580.84,1320.0,760.0,0.0,0.0,0.0,114.0,17.0,29.0
40576,2023-08-18 16:00:00,2024-07-17 00:00:00,3.1,545.21,1220.0,757.0,0.0,0.0,0.0,227.0,12.0,30.0
40577,2023-08-18 17:00:00,2024-07-17 00:00:00,3.1,479.73,1195.0,762.0,0.0,0.0,0.0,490.0,40.0,31.0
40578,2023-08-18 18:00:00,2024-07-17 00:00:00,3.1,459.09,1162.0,836.0,0.0,0.0,0.0,547.0,60.0,30.0
40579,2023-08-18 19:00:00,2024-07-17 00:00:00,3.1,477.28,1167.0,954.0,0.0,0.0,0.0,439.0,44.0,30.0
40580,2023-08-18 20:00:00,2024-07-17 00:00:00,3.1,495.93,1255.0,1173.0,0.0,0.0,0.0,310.0,65.0,29.0
40581,2023-08-18 21:00:00,2024-07-17 00:00:00,3.1,503.45,1274.0,1244.0,0.0,0.0,0.0,264.0,60.0,32.0
40582,2023-08-18 22:00:00,2024-07-17 00:00:00,3.1,485.98,1310.0,1504.0,0.0,0.0,0.0,305.0,85.0,56.0
40583,2023-08-18 23:00:00,2024-07-17 00:00:00,3.1,459.54,1324.0,1673.0,0.0,0.0,0.0,456.0,100.0,65.0
