Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
38088,2023-05-07 00:00:00,2024-07-17 00:00:00,3.1,353.12,120.0,701.0,0.0,0.0,0.0,376.0,135.0,29.0
38089,2023-05-07 01:00:00,2024-07-17 00:00:00,3.1,367.27,121.0,788.0,0.0,0.0,0.0,353.0,133.0,29.0
38090,2023-05-07 02:00:00,2024-07-17 00:00:00,3.1,435.09,142.0,1203.0,0.0,0.0,0.0,245.0,133.0,118.0
38091,2023-05-07 03:00:00,2024-07-17 00:00:00,3.1,478.48,122.0,1624.0,0.0,0.0,0.0,84.0,101.0,105.0
38092,2023-05-07 04:00:00,2024-07-17 00:00:00,3.1,485.69,121.0,1702.0,0.0,0.0,0.0,61.0,77.0,73.0
38093,2023-05-07 05:00:00,2024-07-17 00:00:00,3.1,492.63,118.0,1676.0,0.0,0.0,0.0,56.0,47.0,65.0
38094,2023-05-07 06:00:00,2024-07-17 00:00:00,3.1,481.91,118.0,1655.0,0.0,0.0,0.0,55.0,76.0,30.0
38095,2023-05-07 07:00:00,2024-07-17 00:00:00,3.1,482.96,117.0,1288.0,0.0,0.0,0.0,54.0,66.0,29.0
38096,2023-05-07 08:00:00,2024-07-17 00:00:00,3.1,414.75,117.0,782.0,0.0,0.0,0.0,55.0,234.0,30.0
38097,2023-05-07 09:00:00,2024-07-17 00:00:00,3.1,385.21,117.0,641.0,0.0,0.0,0.0,55.0,289.0,28.0
38098,2023-05-07 10:00:00,2024-07-17 00:00:00,3.1,389.56,117.0,643.0,0.0,0.0,0.0,55.0,279.0,31.0
38099,2023-05-07 11:00:00,2024-07-17 00:00:00,3.1,378.48,119.0,539.0,0.0,0.0,0.0,44.0,292.0,29.0
38100,2023-05-07 12:00:00,2024-07-17 00:00:00,3.1,389.5,114.0,503.0,0.0,0.0,0.0,0.0,287.0,29.0
38101,2023-05-07 13:00:00,2024-07-17 00:00:00,3.1,399.18,111.0,518.0,0.0,0.0,0.0,0.0,295.0,69.0
38102,2023-05-07 14:00:00,2024-07-17 00:00:00,3.1,377.68,100.0,476.0,0.0,0.0,0.0,44.0,252.0,29.0
38103,2023-05-07 15:00:00,2024-07-17 00:00:00,3.1,271.41,10.0,315.0,0.0,0.0,0.0,116.0,234.0,30.0
38104,2023-05-07 16:00:00,2024-07-17 00:00:00,3.1,208.5,9.0,292.0,0.0,0.0,0.0,295.0,272.0,29.0
38105,2023-05-07 17:00:00,2024-07-17 00:00:00,3.1,178.14,9.0,294.0,0.0,0.0,0.0,463.0,308.0,30.0
38106,2023-05-07 18:00:00,2024-07-17 00:00:00,3.1,175.5,11.0,294.0,0.0,0.0,0.0,472.0,320.0,28.0
38107,2023-05-07 19:00:00,2024-07-17 00:00:00,3.1,178.72,9.0,307.0,0.0,0.0,0.0,472.0,318.0,29.0
38108,2023-05-07 20:00:00,2024-07-17 00:00:00,3.1,203.24,8.0,383.0,0.0,0.0,0.0,472.0,286.0,30.0
38109,2023-05-07 21:00:00,2024-07-17 00:00:00,3.1,199.2,8.0,396.0,0.0,0.0,0.0,468.0,332.0,29.0
38110,2023-05-07 22:00:00,2024-07-17 00:00:00,3.1,223.58,10.0,499.0,0.0,0.0,0.0,460.0,332.0,29.0
38111,2023-05-07 23:00:00,2024-07-17 00:00:00,3.1,251.42,10.0,614.0,0.0,0.0,0.0,425.0,324.0,30.0
