Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
40224,2023-08-04 00:00:00,2024-07-17 00:00:00,3.1,535.57,1400.0,2118.0,0.0,0.0,0.0,490.0,147.0,96.0
40225,2023-08-04 01:00:00,2024-07-17 00:00:00,3.1,541.08,1402.0,2245.0,0.0,0.0,0.0,440.0,157.0,158.0
40226,2023-08-04 02:00:00,2024-07-17 00:00:00,3.1,559.9,1401.0,2267.0,0.0,0.0,0.0,259.0,184.0,203.0
40227,2023-08-04 03:00:00,2024-07-17 00:00:00,3.1,574.52,1401.0,2248.0,0.0,0.0,0.0,118.0,213.0,228.0
40228,2023-08-04 04:00:00,2024-07-17 00:00:00,3.1,576.72,1400.0,2049.0,0.0,0.0,0.0,104.0,229.0,178.0
40229,2023-08-04 05:00:00,2024-07-17 00:00:00,3.1,578.05,1404.0,1658.0,0.0,0.0,0.0,99.0,261.0,58.0
40230,2023-08-04 06:00:00,2024-07-17 00:00:00,3.1,582.4,1397.0,1630.0,0.0,0.0,0.0,99.0,232.0,38.0
40231,2023-08-04 07:00:00,2024-07-17 00:00:00,3.1,589.55,1379.0,1323.0,0.0,0.0,0.0,99.0,234.0,29.0
40232,2023-08-04 08:00:00,2024-07-17 00:00:00,3.1,598.55,1391.0,1023.0,0.0,0.0,0.0,99.0,247.0,29.0
40233,2023-08-04 09:00:00,2024-07-17 00:00:00,3.1,595.21,1375.0,1011.0,0.0,0.0,0.0,100.0,258.0,29.0
40234,2023-08-04 10:00:00,2024-07-17 00:00:00,3.1,597.26,1344.0,960.0,0.0,0.0,0.0,99.0,247.0,30.0
40235,2023-08-04 11:00:00,2024-07-17 00:00:00,3.1,602.1,1296.0,924.0,0.0,0.0,0.0,99.0,214.0,29.0
40236,2023-08-04 12:00:00,2024-07-17 00:00:00,3.1,615.55,1269.0,971.0,0.0,0.0,0.0,97.0,140.0,29.0
40237,2023-08-04 13:00:00,2024-07-17 00:00:00,3.1,646.88,1332.0,812.0,0.0,0.0,0.0,61.0,107.0,29.0
40238,2023-08-04 14:00:00,2024-07-17 00:00:00,3.1,648.13,1317.0,779.0,0.0,0.0,0.0,88.0,81.0,29.0
40239,2023-08-04 15:00:00,2024-07-17 00:00:00,3.1,582.54,1253.0,718.0,0.0,0.0,0.0,378.0,55.0,30.0
40240,2023-08-04 16:00:00,2024-07-17 00:00:00,3.1,562.28,1210.0,642.0,0.0,0.0,0.0,507.0,13.0,29.0
40241,2023-08-04 17:00:00,2024-07-17 00:00:00,3.1,538.68,1109.0,717.0,0.0,0.0,0.0,545.0,25.0,32.0
40242,2023-08-04 18:00:00,2024-07-17 00:00:00,3.1,516.01,1042.0,798.0,0.0,0.0,0.0,554.0,80.0,29.0
40243,2023-08-04 19:00:00,2024-07-17 00:00:00,3.1,518.68,1121.0,1002.0,0.0,0.0,0.0,551.0,105.0,29.0
40244,2023-08-04 20:00:00,2024-07-17 00:00:00,3.1,520.05,1143.0,1017.0,0.0,0.0,0.0,548.0,113.0,31.0
40245,2023-08-04 21:00:00,2024-07-17 00:00:00,3.1,518.88,1161.0,1101.0,0.0,0.0,0.0,551.0,122.0,29.0
40246,2023-08-04 22:00:00,2024-07-17 00:00:00,3.1,506.59,1167.0,1318.0,0.0,0.0,0.0,540.0,203.0,31.0
40247,2023-08-04 23:00:00,2024-07-17 00:00:00,3.1,503.98,1169.0,1593.0,0.0,0.0,0.0,512.0,245.0,44.0
