Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
40488,2023-08-15 00:00:00,2024-07-17 00:00:00,3.1,207.26,1.0,21248.0,2204.0,87.0,4057.0,10825.0,485.0,451.0
40489,2023-08-15 01:00:00,2024-07-17 00:00:00,3.1,232.74,2.0,23271.0,2204.0,87.0,4299.0,8647.0,555.0,1300.0
40490,2023-08-15 02:00:00,2024-07-17 00:00:00,3.1,274.33,2.0,25118.0,2207.0,86.0,5111.0,4003.0,693.0,2929.0
40491,2023-08-15 03:00:00,2024-07-17 00:00:00,3.1,302.06,2.0,25493.0,2212.0,87.0,5405.0,435.0,781.0,3393.0
40492,2023-08-15 04:00:00,2024-07-17 00:00:00,3.1,295.63,2.0,24939.0,2213.0,88.0,5385.0,0.0,842.0,2254.0
40493,2023-08-15 05:00:00,2024-07-17 00:00:00,3.1,284.41,2.0,23714.0,2214.0,87.0,5191.0,0.0,1065.0,1265.0
40494,2023-08-15 06:00:00,2024-07-17 00:00:00,3.1,272.04,2.0,21168.0,2215.0,87.0,4521.0,0.0,1160.0,204.0
40495,2023-08-15 07:00:00,2024-07-17 00:00:00,3.1,263.4,3.0,18354.0,2213.0,88.0,4316.0,0.0,1218.0,225.0
40496,2023-08-15 08:00:00,2024-07-17 00:00:00,3.1,266.57,3.0,16947.0,2213.0,88.0,3938.0,0.0,985.0,440.0
40497,2023-08-15 09:00:00,2024-07-17 00:00:00,3.1,264.81,2.0,16095.0,2213.0,89.0,3442.0,0.0,849.0,51.0
40498,2023-08-15 10:00:00,2024-07-17 00:00:00,3.1,265.72,2.0,15864.0,2211.0,88.0,3338.0,0.0,727.0,0.0
40499,2023-08-15 11:00:00,2024-07-17 00:00:00,3.1,269.13,2.0,15809.0,2209.0,88.0,3238.0,0.0,527.0,0.0
40500,2023-08-15 12:00:00,2024-07-17 00:00:00,3.1,267.96,2.0,15707.0,2210.0,88.0,3167.0,0.0,653.0,0.0
40501,2023-08-15 13:00:00,2024-07-17 00:00:00,3.1,274.38,2.0,15627.0,2208.0,88.0,2897.0,0.0,505.0,108.0
40502,2023-08-15 14:00:00,2024-07-17 00:00:00,3.1,267.12,1.0,15782.0,2210.0,86.0,2956.0,572.0,432.0,39.0
40503,2023-08-15 15:00:00,2024-07-17 00:00:00,3.1,218.85,2.0,16056.0,2212.0,88.0,2983.0,5514.0,460.0,0.0
40504,2023-08-15 16:00:00,2024-07-17 00:00:00,3.1,202.79,2.0,17526.0,2213.0,87.0,2878.0,9109.0,344.0,0.0
40505,2023-08-15 17:00:00,2024-07-17 00:00:00,3.1,188.39,2.0,17062.0,2213.0,87.0,2690.0,11359.0,292.0,0.0
40506,2023-08-15 18:00:00,2024-07-17 00:00:00,3.1,172.48,2.0,15840.0,2212.0,87.0,2727.0,12802.0,524.0,0.0
40507,2023-08-15 19:00:00,2024-07-17 00:00:00,3.1,170.79,2.0,15644.0,2211.0,86.0,2685.0,13122.0,355.0,0.0
40508,2023-08-15 20:00:00,2024-07-17 00:00:00,3.1,172.31,2.0,16283.0,2209.0,86.0,2777.0,13474.0,345.0,0.0
40509,2023-08-15 21:00:00,2024-07-17 00:00:00,3.1,183.58,2.0,18260.0,2202.0,86.0,2992.0,13112.0,346.0,0.0
40510,2023-08-15 22:00:00,2024-07-17 00:00:00,3.1,206.66,2.0,20660.0,2202.0,86.0,3581.0,11373.0,276.0,569.0
40511,2023-08-15 23:00:00,2024-07-17 00:00:00,3.1,220.05,1.0,22785.0,2203.0,86.0,3981.0,10446.0,461.0,923.0
