Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
41496,2023-09-26 00:00:00,2024-07-17 00:00:00,3.1,167.01,2872.0,31600.0,23312.0,136.0,3660.0,2640.0,17592.0,2380.0,0.0,320.0
41497,2023-09-26 01:00:00,2024-07-17 00:00:00,3.1,169.91,2880.0,31432.0,23316.0,124.0,3568.0,2592.0,16100.0,2376.0,0.0,320.0
41498,2023-09-26 02:00:00,2024-07-17 00:00:00,3.1,177.23,2880.0,32252.0,23316.0,144.0,3408.0,1964.0,14396.0,2368.0,0.0,320.0
41499,2023-09-26 03:00:00,2024-07-17 00:00:00,3.1,189.5,2836.0,35480.0,23332.0,144.0,3580.0,1168.0,12648.0,2420.0,0.0,320.0
41500,2023-09-26 04:00:00,2024-07-17 00:00:00,3.1,199.44,2860.0,39684.0,23340.0,160.0,4536.0,864.0,11660.0,2328.0,0.0,312.0
41501,2023-09-26 05:00:00,2024-07-17 00:00:00,3.1,201.6,3056.0,42512.0,23352.0,176.0,7584.0,772.0,10756.0,2240.0,0.0,296.0
41502,2023-09-26 06:00:00,2024-07-17 00:00:00,3.1,201.62,3400.0,43888.0,23372.0,212.0,9796.0,1992.0,9412.0,2260.0,0.0,296.0
41503,2023-09-26 07:00:00,2024-07-17 00:00:00,3.1,166.97,3444.0,39876.0,23376.0,224.0,9092.0,19444.0,7540.0,2280.0,0.0,284.0
41504,2023-09-26 08:00:00,2024-07-17 00:00:00,3.1,113.32,3516.0,26988.0,23360.0,160.0,5068.0,45864.0,6232.0,2276.0,0.0,292.0
41505,2023-09-26 09:00:00,2024-07-17 00:00:00,3.1,92.99,3504.0,21932.0,23344.0,108.0,3672.0,57376.0,5704.0,2268.0,0.0,296.0
41506,2023-09-26 10:00:00,2024-07-17 00:00:00,3.1,95.44,3620.0,23292.0,23340.0,112.0,3476.0,58856.0,6228.0,2320.0,0.0,328.0
41507,2023-09-26 11:00:00,2024-07-17 00:00:00,3.1,101.03,3648.0,25704.0,23308.0,112.0,3540.0,58692.0,6296.0,2268.0,0.0,328.0
41508,2023-09-26 12:00:00,2024-07-17 00:00:00,3.1,99.21,3652.0,24768.0,23276.0,112.0,3172.0,58908.0,6316.0,2236.0,0.0,340.0
41509,2023-09-26 13:00:00,2024-07-17 00:00:00,3.1,97.96,3648.0,24592.0,23248.0,112.0,3280.0,59284.0,6940.0,2244.0,0.0,348.0
41510,2023-09-26 14:00:00,2024-07-17 00:00:00,3.1,102.96,3644.0,27336.0,23244.0,112.0,4320.0,58684.0,7496.0,2276.0,0.0,336.0
41511,2023-09-26 15:00:00,2024-07-17 00:00:00,3.1,111.37,3504.0,31256.0,23248.0,108.0,4368.0,56840.0,7908.0,2264.0,0.0,324.0
41512,2023-09-26 16:00:00,2024-07-17 00:00:00,3.1,132.06,3372.0,37424.0,23232.0,172.0,4960.0,46344.0,8156.0,2332.0,0.0,360.0
41513,2023-09-26 17:00:00,2024-07-17 00:00:00,3.1,177.01,3588.0,46724.0,23216.0,224.0,9440.0,20372.0,8548.0,2308.0,0.0,372.0
41514,2023-09-26 18:00:00,2024-07-17 00:00:00,3.1,201.18,3628.0,48908.0,23228.0,220.0,11840.0,4760.0,9956.0,2264.0,0.0,380.0
41515,2023-09-26 19:00:00,2024-07-17 00:00:00,3.1,201.14,3684.0,48384.0,23256.0,224.0,11736.0,3272.0,11272.0,2252.0,0.0,380.0
41516,2023-09-26 20:00:00,2024-07-17 00:00:00,3.1,198.94,3400.0,45828.0,23264.0,224.0,9456.0,3176.0,11736.0,2300.0,0.0,372.0
41517,2023-09-26 21:00:00,2024-07-17 00:00:00,3.1,193.64,2980.0,44340.0,23272.0,200.0,9680.0,3092.0,11684.0,2324.0,0.0,372.0
41518,2023-09-26 22:00:00,2024-07-17 00:00:00,3.1,189.42,2816.0,40752.0,23276.0,152.0,8336.0,3004.0,11280.0,2344.0,0.0,360.0
41519,2023-09-26 23:00:00,2024-07-17 00:00:00,3.1,185.69,2816.0,37900.0,23288.0,144.0,6556.0,2852.0,12264.0,2308.0,0.0,368.0
